"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","FIX_ID_OLD","CHARTING_REMARK","FIX_USE_CODE","ARTCC_ID_HIGH","ARTCC_ID_LOW","PITCH_FLAG","CATCH_FLAG","SUA_ATCAA_FLAG","MIN_RECEP_ALT","COMPULSORY","CHARTS","File","Action","Mods"
"2026/05/14","UNROJ","K5","IL","US","39","3","24.79","N","39.05688611","88","29","27.16","W","-88.49087777","","","WP   ","ZKC","ZKC","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","URICH","K6","VT","US","43","54","22.94","N","43.90637222","73","1","10.98","W","-73.01971666","","","WP   ","ZBW","ZBW","N","N","N","","","SPECIAL DP,SPECIAL IAP","2","Deleted",""
"2026/04/16","UYOGI","K3","NE","US","40","42","52.38","N","40.71455","101","40","53.08","W","-101.68141111","","RNAV","RP   ","ZDV","ZDV","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","UYOGI","K3","NE","US","40","42","52.38","N","40.71455","101","40","53.08","W","-101.68141111","","RNAV","RP   ","ZDV","ZDV","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","UYUJA","K3","MO","US","36","58","24.9","N","36.97358333","92","41","13.1","W","-92.68697222","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","UYUPE","K4","OK","US","36","34","18.16","N","36.57171111","99","11","38.46","W","-99.19401666","","","WP   ","ZKC","ZKC","N","N","N","","","IAP","1","Modified","CHARTS"
"2026/05/14","UYUPE","K4","OK","US","36","34","18.16","N","36.57171111","99","11","38.46","W","-99.19401666","","","WP   ","ZKC","ZKC","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","UZSIJ","K3","IA","US","41","8","25.7","N","41.14047222","91","56","12.34","W","-91.93676111","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","VALLS","K4","AR","US","34","47","58.39","N","34.79955277","93","16","26.48","W","-93.27402222","","","RP   ","ZME","ZME","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Deleted",""
"2026/04/16","VERSI","K6","WV","US","39","15","13.05","N","39.253625","81","29","0.18","W","-81.48338333","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","VERSI","K6","WV","US","39","15","13.05","N","39.253625","81","29","0.18","W","-81.48338333","","","RP   ","ZID","ZID","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","VOIDS","K2","CA","US","40","40","7.37","N","40.66871388","122","17","40.61","W","-122.29461388","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","VOIDS","K2","CA","US","40","40","7.34","N","40.66870555","122","17","40.58","W","-122.29460555","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","VONYU","K5","IN","US","40","57","44.8","N","40.96244444","85","12","44.66","W","-85.21240555","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","VONYU","K5","IN","US","40","57","32.75","N","40.95909722","85","13","2.3","W","-85.21730555","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","VUSNY","K7","TN","US","36","30","12.55","N","36.50348611","87","33","25.94","W","-87.55720555","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","VUSNY","K7","TN","US","36","30","12.27","N","36.50340833","87","33","27.23","W","-87.55756388","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","WABLA","K5","IN","US","38","52","46.54","N","38.87959444","86","28","10.64","W","-86.46962222","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WADOD","K5","OH","US","41","28","54.09","N","41.48169166","81","25","35.03","W","-81.42639722","","","WP   ","ZOB","ZOB","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","WAGPO","K4","LA","US","29","47","20.58","N","29.78905","91","5","59.96","W","-91.09998888","","RNAV","RP   ","ZHU","ZHU","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","WAGPO","K4","LA","US","29","47","20.58","N","29.78905","91","5","59.96","W","-91.09998888","","RNAV","RP   ","ZHU","ZHU","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","WANDY","K3","KS","US","37","39","39.38","N","37.66093888","97","0","19.62","W","-97.00545","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WARNE","K2","CA","US","33","21","9.23","N","33.35256388","116","24","5.45","W","-116.40151388","","","RP   ","ZLA","ZLA","N","N","N","","","CONTROLLER,ENROUTE LOW","1","Modified","CHARTS"
"2026/05/14","WARNE","K2","CA","US","33","21","9.23","N","33.35256388","116","24","5.45","W","-116.40151388","","","RP   ","ZLA","ZLA","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","WARUX","K7","TN","US","36","37","57.33","N","36.63259166","87","24","16.59","W","-87.40460833","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","WARUX","K7","TN","US","36","37","57.65","N","36.63268055","87","24","15.32","W","-87.40425555","","","MW   ","ZME","ZME","N","N","N","","","MILITARY IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","WASBI","K2","NM","US","35","9","57.29","N","35.16591388","103","57","50.17","W","-103.96393611","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","WASBI","K2","NM","US","35","9","57.29","N","35.16591388","103","57","50.17","W","-103.96393611","","RNAV","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","WEBIS","K4","AR","US","33","42","3.92","N","33.70108888","93","41","54.91","W","-93.69858611","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WEGET","K2","UT","US","40","49","35.19","N","40.82644166","112","21","18.42","W","-112.35511666","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","WEGET","K2","UT","US","40","49","35.19","N","40.82644166","112","21","18.42","W","-112.35511666","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","WEKED","K7","GA","US","32","25","21.53","N","32.42264722","83","22","46.22","W","-83.37950555","","","WP   ","ZTL","ZTL","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WESEL","K7","SC","US","33","26","55.05","N","33.448625","79","52","53.75","W","-79.88159722","","","RP   ","ZJX","ZJX","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTING_REMARK"
"2026/05/14","WESEL","K7","SC","US","33","26","55.05","N","33.448625","79","52","53.75","W","-79.88159722","","RNAV","RP   ","ZJX","ZJX","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTING_REMARK"
"2026/04/16","WETIX","K4","OK","US","35","0","11.43","N","35.003175","97","28","16.45","W","-97.47123611","","RNAV","RP   ","ZFW","ZFW","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP,MILITARY IAP","1","Modified","CHARTS"
"2026/05/14","WETIX","K4","OK","US","35","0","11.43","N","35.003175","97","28","16.45","W","-97.47123611","","RNAV","RP   ","ZFW","ZFW","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,MILITARY IAP","2","Modified","CHARTS"
"2026/04/16","WGNER","K5","IN","US","40","44","3.77","N","40.73438055","85","15","23.47","W","-85.25651944","","","RP   ","ZAU","ZAU","N","N","N","","","CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR","1","Modified","FIX_USE_CODE CHARTS"
"2026/05/14","WGNER","K5","IN","US","40","44","3.77","N","40.73438055","85","15","23.47","W","-85.25651944","","","WP   ","ZAU","ZAU","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR","2","Modified","FIX_USE_CODE CHARTS"
"2026/04/16","WHOSE","K4","TX","US","32","13","53.51","N","32.23153055","95","14","7","W","-95.23527777","","","RP   ","ZFW","ZFW","N","N","N","","","ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","WIBOP","K1","WY","US","44","24","28.08","N","44.4078","109","12","25.31","W","-109.20703055","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WIMTU","K6","PA","US","41","11","1.17","N","41.18365833","77","16","44.83","W","-77.27911944","","","WP   ","ZNY","ZNY","N","N","N","","","SID,SPECIAL IAP","2","Deleted",""
"2026/04/16","WIRSA","K3","MN","US","46","49","53.62","N","46.83156111","91","50","28.76","W","-91.84132222","NIPLE","","RP   ","ZMP","ZMP","N","N","N","","","IAP","1","Modified","CHARTS"
"2026/05/14","WIRSA","K3","MN","US","46","49","53.62","N","46.83156111","91","50","28.76","W","-91.84132222","NIPLE","","RP   ","ZMP","ZMP","N","N","N","","","IAP,MILITARY IAP","2","Modified","CHARTS"
"2026/04/16","WIRUV","K3","MN","US","47","52","3.86","N","47.86773888","96","44","42.11","W","-96.74503055","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WISOT","K4","TX","US","32","20","39.3","N","32.34425","95","24","50.55","W","-95.41404166","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WISVU","K2","CA","US","39","24","15.52","N","39.40431111","122","5","13.44","W","-122.08706666","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","WOGUB","K6","PA","US","41","11","38.03","N","41.19389722","77","15","4.35","W","-77.25120833","","","WP   ","ZNY","ZNY","N","N","N","","","NOT REQUIRED","2","Deleted",""
"2026/04/16","WOKAX","K5","OH","US","40","9","51.56","N","40.16432222","84","18","0.42","W","-84.30011666","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WOOST","K5","OH","US","41","41","44.82","N","41.69578333","82","47","21.07","W","-82.78918611","","","RP   ","ZOB","ZOB","N","N","N","","","CONTROLLER HIGH,ENROUTE HIGH","1","Modified","CHARTING_REMARK"
"2026/05/14","WOOST","K5","OH","US","41","41","44.82","N","41.69578333","82","47","21.07","W","-82.78918611","","RNAV","RP   ","ZOB","ZOB","N","N","N","","","CONTROLLER HIGH,ENROUTE HIGH","2","Modified","CHARTING_REMARK"
"2026/04/16","WUBIN","K3","KS","US","38","15","15.85","N","38.25440277","94","38","4.87","W","-94.63468611","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WUDKO","K2","CA","US","38","13","36.58","N","38.22682777","122","33","0.97","W","-122.55026944","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","WUDKO","K2","CA","US","38","13","36.16","N","38.22671111","122","33","0.15","W","-122.55004166","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","WUGTU","K6","PA","US","41","11","53.83","N","41.19828611","77","14","21.99","W","-77.23944166","","","WP   ","ZNY","ZNY","N","N","N","","","SID,SPECIAL IAP","2","Deleted",""
"2026/04/16","WUMKU","K4","LA","US","32","29","36.87","N","32.493575","91","50","27.08","W","-91.84085555","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","WUVTI","K3","NE","US","40","53","46.91","N","40.89636388","96","45","1.87","W","-96.75051944","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","WUVTI","K3","NE","US","40","53","48.52","N","40.89681111","96","45","1.89","W","-96.750525","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","WYLEY","K3","MO","US","37","54","37.08","N","37.9103","92","43","35.31","W","-92.726475","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","YABUY","K3","IA","US","41","12","58.52","N","41.21625555","92","3","20.44","W","-92.05567777","","","RP   ","ZAU","ZAU","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Deleted",""
"2026/04/16","YICYU","K2","UT","US","40","40","42.25","N","40.67840277","111","57","20.91","W","-111.95580833","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","YIGUT","K5","IL","US","41","34","51.87","N","41.581075","87","47","59.28","W","-87.7998","","","WP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","YILUC","K5","IN","US","40","59","7.98","N","40.98555","85","10","52.58","W","-85.18127222","","","RP   ","ZAU","ZAU","N","N","N","","","IAP,MILITARY IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTS"
"2026/05/14","YILUC","K5","IN","US","40","59","35.13","N","40.99309166","85","10","24.94","W","-85.17359444","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL CHARTS"
"2026/04/16","YILUS","PA","AK","US","60","50","50.93","N","60.84748055","151","15","4.86","W","-151.25135","","","WP   ","ZAN","ZAN","N","N","N","","","IAP","1","Modified","CHARTS"
"2026/05/14","YILUS","PA","AK","US","60","50","50.93","N","60.84748055","151","15","4.86","W","-151.25135","","","WP   ","ZAN","ZAN","N","N","N","","","IAP,SPECIAL IAP","2","Modified","CHARTS"
"2026/04/16","YOPUR","K4","TX","US","31","43","53.07","N","31.73140833","103","4","47.13","W","-103.07975833","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","YORUS","TJ","PR","US","17","52","24.79","N","17.87355277","65","20","17.41","W","-65.33816944","","","WP   ","ZSU","ZSU","N","N","N","","","STAR","2","Deleted",""
"2026/04/16","YUTAN","K3","NE","US","41","7","2.4","N","41.11733333","96","31","37.36","W","-96.52704444","","RNAV","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","YUTAN","K3","NE","US","41","7","2.4","N","41.11733333","96","31","37.36","W","-96.52704444","","RNAV","RP   ","ZMP","ZMP","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","2","Modified","CHARTS"
"2026/04/16","ZABMO","K1","WY","US","44","28","9.43","N","44.46928611","109","6","27.09","W","-109.107525","","","WP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZABTI","K2","CA","US","38","54","58.68","N","38.9163","123","3","27.36","W","-123.0576","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","ZAKAD","K3","KS","US","37","38","18.63","N","37.63850833","97","13","1.49","W","-97.21708055","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZAKEP","K4","TX","US","35","48","27.92","N","35.80775555","102","33","3.25","W","-102.55090277","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","1","Modified","FIX_USE_CODE CHARTS"
"2026/05/14","ZAKEP","K4","TX","US","35","48","27.92","N","35.80775555","102","33","3.25","W","-102.55090277","","","WP   ","ZAB","ZAB","N","N","N","","","NOT REQUIRED","2","Modified","FIX_USE_CODE CHARTS"
"2026/04/16","ZAKRI","K3","NE","US","40","57","8.35","N","40.95231944","96","45","0.52","W","-96.75014444","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","ZAKRI","K3","NE","US","40","57","8.34","N","40.95231666","96","45","0.59","W","-96.75016388","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","ZAMMA","K6","VT","US","44","1","44.73","N","44.02909166","73","0","0.17","W","-73.00004722","","","WP   ","ZBW","ZBW","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","ZANAP","K5","OH","US","40","9","43.93","N","40.16220277","84","18","44.26","W","-84.31229444","","","RP   ","ZID","ZID","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZANOR","K7","NC","US","36","30","14.28","N","36.50396666","76","42","20.24","W","-76.70562222","","","WP   ","ZDC","ZDC","N","N","N","","","SPECIAL DP,SPECIAL IAP","1","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/05/14","ZANOR","K7","NC","US","36","32","20.76","N","36.5391","76","37","49.26","W","-76.63035","","","WP   ","ZDC","ZDC","N","N","N","","","SPECIAL DP,SPECIAL IAP","2","Modified","LAT_MIN LAT_SEC LAT_DECIMAL LONG_MIN LONG_SEC LONG_DECIMAL"
"2026/04/16","ZASEG","K3","MN","US","48","4","19.85","N","48.07218055","96","11","33.29","W","-96.19258055","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZASIG","K2","AZ","US","35","10","53.04","N","35.1814","111","33","34.3","W","-111.55952777","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZEBTI","K2","CA","US","39","27","49","N","39.46361111","121","55","58.87","W","-121.93301944","","","WP   ","ZOA","ZOA","N","N","N","","","SPECIAL IAP","2","Deleted",""
"2026/04/16","ZEDAK","K3","MO","US","37","19","14.4","N","37.32066666","93","27","54.15","W","-93.46504166","","","WP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZEGRI","K3","IA","US","41","4","36.32","N","41.07675555","91","43","32.02","W","-91.72556111","","","RP   ","ZAU","ZAU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZEKAP","K2","AZ","US","32","19","41.24","N","32.32812222","111","23","30.55","W","-111.39181944","","","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","ZEKAP","K2","AZ","US","32","19","41.24","N","32.32812222","111","23","30.55","W","-111.39181944","","","RP   ","ZAB","ZAB","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","2","Modified","CHARTS"
"2026/04/16","ZELEB","K4","AR","US","33","49","10.75","N","33.81965277","93","27","59.02","W","-93.46639444","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZENSA","PA","AK","US","68","8","59.01","N","68.149725","151","48","59.16","W","-151.81643333","","","WP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW","1","Modified","CHARTS"
"2026/05/14","ZENSA","PA","AK","US","68","8","59.01","N","68.149725","151","48","59.16","W","-151.81643333","","","WP   ","ZAN","ZAN","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,SPECIAL IAP","2","Modified","CHARTS"
"2026/04/16","ZESEP","K2","CA","US","38","11","53.04","N","38.19806666","122","29","57.17","W","-122.49921388","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","ZESEP","K2","CA","US","38","11","53.16","N","38.1981","122","29","57.25","W","-122.49923611","","","WP   ","ZOA","ZOA","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","ZESRU","K5","OH","US","39","48","18.41","N","39.80511388","81","4","6.1","W","-81.06836111","","","RP   ","ZOB","ZOB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZESUP","K2","AZ","US","35","9","10.46","N","35.15290555","111","39","18.23","W","-111.65506388","","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZILDI","K7","AL","US","30","37","59.24","N","30.63312222","88","4","47.6","W","-88.07988888","","","RP   ","ZHU","ZHU","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZILOD","K2","UT","US","40","11","8.26","N","40.18562777","111","54","23.31","W","-111.906475","","","RP   ","ZLC","ZLC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZOEYY","K6","MD","US","39","18","26.57","N","39.30738055","76","56","22.11","W","-76.939475","","","WP   ","ZDC","ZDC","N","N","N","","","STAR","2","Deleted",""
"2026/04/16","ZOGEV","K3","MN","US","47","50","39.66","N","47.84435","96","37","42.45","W","-96.62845833","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZOKUV","K5","IN","US","40","10","37.38","N","40.17705","84","52","30.74","W","-84.87520555","","","WP   ","ZID","ZID","N","N","N","","","IAP","1","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/05/14","ZOKUV","K5","IN","US","40","10","37.27","N","40.17701944","84","52","31.57","W","-84.87543611","","","WP   ","ZID","ZID","N","N","N","","","IAP","2","Modified","LAT_SEC LAT_DECIMAL LONG_SEC LONG_DECIMAL"
"2026/04/16","ZONAP","K4","TX","US","32","19","55.53","N","32.33209166","95","22","16.49","W","-95.37124722","","","RP   ","ZFW","ZFW","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZOSKI","K3","MO","US","38","9","19.22","N","38.15533888","94","29","2.04","W","-94.4839","","","RP   ","ZKC","ZKC","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZUBOD","K2","AZ","US","35","39","11.06","N","35.65307222","109","3","40.96","W","-109.06137777","MAJEP","","RP   ","ZAB","ZAB","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZUDNO","PA","AK","US","66","40","0","N","66.66666666","143","47","30","W","-143.79166666","","","MW   ","ZAN","ZAN","N","N","N","","","CONTROLLER","1","Modified","FIX_USE_CODE CHARTS"
"2026/05/14","ZUDNO","PA","AK","US","66","40","0","N","66.66666666","143","47","30","W","-143.79166666","","","WP   ","ZAN","ZAN","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW","2","Modified","FIX_USE_CODE CHARTS"
"2026/04/16","ZUMOV","K6","PA","US","41","13","40.98","N","41.22805","77","8","10.68","W","-77.1363","","","WP   ","ZNY","ZNY","N","N","N","","","NOT REQUIRED","1","Modified","CHARTS"
"2026/05/14","ZUMOV","K6","PA","US","41","13","40.98","N","41.22805","77","8","10.68","W","-77.1363","","","WP   ","ZNY","ZNY","N","N","N","","","SPECIAL IAP","2","Modified","CHARTS"
"2026/04/16","ZUNMU","K3","IA","US","43","7","19.45","N","43.12206944","95","5","36.12","W","-95.09336666","","","RP   ","ZMP","ZMP","N","N","N","","","IAP","2","Deleted",""
"2026/04/16","ZURNA","K1","WY","US","43","40","53.69","N","43.68158055","108","8","54.29","W","-108.14841388","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","CONTROLLER,ENROUTE LOW,IAP","1","Modified","CHARTS"
"2026/05/14","ZURNA","K1","WY","US","43","40","53.69","N","43.68158055","108","8","54.29","W","-108.14841388","","RNAV","RP   ","ZLC","ZLC","N","N","N","","","CONTROLLER LOW,ENROUTE LOW,IAP,SID","2","Modified","CHARTS"
"2026/04/16","ZUTOR","PA","AK","US","60","42","25.96","N","60.70721111","150","45","23.33","W","-150.75648055","","","WP   ","ZAN","ZAN","N","N","N","","","IAP","1","Modified","LONG_SEC LONG_DECIMAL CHARTS"
"2026/05/14","ZUTOR","PA","AK","US","60","42","25.96","N","60.70721111","150","45","23.34","W","-150.75648333","","","WP   ","ZAN","ZAN","N","N","N","","","IAP,SPECIAL IAP","2","Modified","LONG_SEC LONG_DECIMAL CHARTS"
"2026/05/14","ACETN","K1","WY","US","44","30","51.3","N","44.51425","109","2","2.75","W","-109.03409722","","","WP   ","ZLC","ZLC","N","N","N","","","CONTROLLER LOW,IAP","2","Added",""
"2026/05/14","ACWUR","K3","ND","US","47","21","0.6","N","47.35016666","101","9","39.33","W","-101.160925","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Added",""
"2026/05/14","ADUMS","K5","IN","US","40","1","22.23","N","40.02284166","85","20","2.21","W","-85.33394722","","","WP   ","ZID","ZID","N","N","N","","","IAP","2","Added",""
"2026/05/14","AFFAC","K3","ND","US","47","21","0.51","N","47.35014166","101","5","2.27","W","-101.08396388","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Added",""
"2026/05/14","AFWAV","K3","ND","US","47","21","0.28","N","47.35007777","101","18","1.15","W","-101.30031944","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Added",""
"2026/05/14","AGELE","K3","ND","US","47","27","30.07","N","47.45835277","101","18","2.2","W","-101.30061111","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Added",""
"2026/05/14","AGINE","K3","ND","US","47","14","30.48","N","47.2418","101","18","0.11","W","-101.30003055","","","WP   ","ZMP","ZMP","N","N","N","","","IAP","2","Added",""
"2026/05/14","ALIIN","K2","AZ","US","35","28","59.45","N","35.48318055","114","20","19.9","W","-114.33886111","","","WP   ","ZLA","ZLA","N","N","N","","","CONTROLLER HIGH,CONTROLLER LOW","2","Added",""
"2026/05/14","ALMAZ","K5","IN","US","40","11","3.89","N","40.18441388","85","6","51.87","W","-85.11440833","","","WP   ","ZID","ZID","N","N","N","","","IAP","2","Added",""
"2026/05/14","AMRMM","PA","AK","US","61","26","38.04","N","61.4439","151","3","37.04","W","-151.06028888","","","WP   ","ZAN","ZAN","N","N","N","","","NOT REQUIRED","2","Added",""
"2026/05/14","ANMAY","K5","IN","US","40","17","46.21","N","40.29616944","85","40","39.14","W","-85.67753888","","","WP   ","ZAU","ZID","N","N","N","","","IAP","2","Added",""
"2026/05/14","APPEY","K7","NC","US","36","28","10.01","N","36.46944722","76","16","2.94","W","-76.26748333","","","WP   ","ZDC","ZDC","N","N","N","","","SPECIAL DP,SPECIAL IAP","2","Added",""
"2026/05/14","ASHLE","K4","OK","US","36","19","9.56","N","36.31932222","97","30","27.91","W","-97.50775277","","","WP   ","ZKC","ZKC","N","N","N","","","IAP","2","Added",""
"2026/05/14","BARWS","PA","AK","US","60","38","1.7","N","60.63380555","151","10","4.24","W","-151.16784444","","","WP   ","ZAN","ZAN","N","N","N","","","SPECIAL IAP","2","Added",""
