procedureKey,procedureType,bodyPathKey,transitionPathKey,bodyStartPointKey,bodyEndPointKey,transitionStartPointKey,transitionEndPointKey,joinPointKey,joinStatus
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CHEFS_TRANSITION:1:CHEFS.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:CHEFS:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:KUTNE_TRANSITION:1:KUTNE.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:KUTNE:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:LAIZY_TRANSITION:1:LAIZY.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:LAIZY:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:OCTAL_TRANSITION:1:OCTAL.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:OCTAL:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:SPIFF_TRANSITION:1:SPIFF.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:SPIFF:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-BLOKD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:WAPOM_TRANSITION:1:WAPOM.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:BLOKD:K7,POINT:FIX:WAPOM:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CCLUB_TRANSITION:1:CCLUB.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:CCLUB:K,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CHEFS_TRANSITION:1:CHEFS.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:CHEFS:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:KUTNE_TRANSITION:1:KUTNE.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:KUTNE:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:LAIZY_TRANSITION:1:LAIZY.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:LAIZY:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:OCTAL_TRANSITION:1:OCTAL.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:OCTAL:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:SPIFF_TRANSITION:1:SPIFF.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:SPIFF:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-MMADD:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:WAPOM_TRANSITION:1:WAPOM.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:MMADD:K7,POINT:FIX:WAPOM:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CCLUB_TRANSITION:1:CCLUB.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:CCLUB:K,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CHEFS_TRANSITION:1:CHEFS.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:CHEFS:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:KUTNE_TRANSITION:1:KUTNE.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:KUTNE:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:LAIZY_TRANSITION:1:LAIZY.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:LAIZY:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:OCTAL_TRANSITION:1:OCTAL.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:OCTAL:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:SPIFF_TRANSITION:1:SPIFF.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:SPIFF:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-PDLLA:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:WAPOM_TRANSITION:1:WAPOM.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:PDLLA:K7,POINT:FIX:WAPOM:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CCLUB_TRANSITION:1:CCLUB.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:CCLUB:K,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:CHEFS_TRANSITION:1:CHEFS.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:CHEFS:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:KUTNE_TRANSITION:1:KUTNE.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:KUTNE:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:LAIZY_TRANSITION:1:LAIZY.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:LAIZY:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:OCTAL_TRANSITION:1:OCTAL.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:OCTAL:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:SPIFF_TRANSITION:1:SPIFF.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:SPIFF:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MUNGI.MUNGI1,STAR,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:BODY:MUNGI-WONMR:1:,PROC_PATH:PROCEDURE:STAR:MUNGI.MUNGI1:TRANSITION:WAPOM_TRANSITION:1:WAPOM.MUNGI1,POINT:FIX:MUNGI:K7,POINT:FIX:WONMR:K7,POINT:FIX:WAPOM:K7,POINT:FIX:MUNGI:K7,POINT:FIX:MUNGI:K7,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:AWLIV_TRANSITION:1:AWLIV.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:BELMN_TRANSITION:1:BELMN.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:DRLER_TRANSITION:1:DRLER.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:LFRED_TRANSITION:1:LFRED.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:MPYRE_TRANSITION:1:MPYRE.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:PAAUL_TRANSITION:1:PAAUL.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPATH_TRANSITION:1:VPATH.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-ODPIE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPEET_TRANSITION:1:VPEET.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:ODPIE:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:AWLIV_TRANSITION:1:AWLIV.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:BELMN_TRANSITION:1:BELMN.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:DRLER_TRANSITION:1:DRLER.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:LFRED_TRANSITION:1:LFRED.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:MPYRE_TRANSITION:1:MPYRE.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:PAAUL_TRANSITION:1:PAAUL.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPATH_TRANSITION:1:VPATH.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-PEGOE:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPEET_TRANSITION:1:VPEET.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:PEGOE:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:AWLIV_TRANSITION:1:AWLIV.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:BELMN_TRANSITION:1:BELMN.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:DRLER_TRANSITION:1:DRLER.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:LFRED_TRANSITION:1:LFRED.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:MPYRE_TRANSITION:1:MPYRE.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:PAAUL_TRANSITION:1:PAAUL.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPATH_TRANSITION:1:VPATH.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.JUDDG2,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:BODY:MURAH-QUOIT:1:,PROC_PATH:PROCEDURE:STAR:MURAH.JUDDG2:TRANSITION:VPEET_TRANSITION:1:VPEET.JUDDG2,POINT:FIX:MURAH:K4,POINT:FIX:QUOIT:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:AWLIV_TRANSITION:1:AWLIV.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BELMN_TRANSITION:1:BELMN.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:BELMN:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:BMART_TRANSITION:1:BMART.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:BMART:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:DRLER_TRANSITION:1:DRLER.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:DRLER:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:JTUNE_TRANSITION:1:JTUNE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:JTUNE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:LFRED_TRANSITION:1:LFRED.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:LFRED:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:MPYRE_TRANSITION:1:MPYRE.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:MPYRE:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-GOLFS:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:PAAUL_TRANSITION:1:PAAUL.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:GOLFS:K4,POINT:FIX:PAAUL:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
PROCEDURE:STAR:MURAH.MURAH3,STAR,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:BODY:MURAH-HALTO:1:,PROC_PATH:PROCEDURE:STAR:MURAH.MURAH3:TRANSITION:AWLIV_TRANSITION:1:AWLIV.MURAH3,POINT:FIX:MURAH:K4,POINT:FIX:HALTO:K4,POINT:FIX:AWLIV:K4,POINT:FIX:MURAH:K4,POINT:FIX:MURAH:K4,matched
