procedureKey,procedureType,procedurePathKey,routeName,routeNameFirstToken,routeNameLastToken,operationalStartRawPoint,operationalEndRawPoint,directionNameStatus
PROCEDURE:DP:BERYY6.BERYY,DP,PROC_PATH:PROCEDURE:DP:BERYY6.BERYY:BODY:PYUNG-BERYY:1:,PYUNG-BERYY,PYUNG,BERYY,PYUNG,BERYY,matches_operational_endpoints
PROCEDURE:DP:BET2.BET,DP,PROC_PATH:PROCEDURE:DP:BET2.BET:BODY:BET:1:,BET,BET,BET,BET,BET,name_not_parseable
PROCEDURE:DP:BEVVR1.BEVVR,DP,PROC_PATH:PROCEDURE:DP:BEVVR1.BEVVR:BODY:COPER-APRES:1:,COPER-APRES,COPER,APRES,COPER,APRES,matches_operational_endpoints
PROCEDURE:DP:BEXGO5.BEXGO,DP,PROC_PATH:PROCEDURE:DP:BEXGO5.BEXGO:BODY:AIMHI-BEXGO:1:,AIMHI-BEXGO,AIMHI,BEXGO,AIMHI,BEXGO,matches_operational_endpoints
PROCEDURE:DP:BGOOD5.BGOOD,DP,PROC_PATH:PROCEDURE:DP:BGOOD5.BGOOD:BODY:BGOOD:1:,BGOOD,BGOOD,BGOOD,BGOOD,BGOOD,name_not_parseable
PROCEDURE:DP:BGOOD5.BGOOD,DP,PROC_PATH:PROCEDURE:DP:BGOOD5.BGOOD:BODY:HAGEE-BGOOD:1:,HAGEE-BGOOD,HAGEE,BGOOD,HAGEE,BGOOD,matches_operational_endpoints
PROCEDURE:DP:BGOOD5.BGOOD,DP,PROC_PATH:PROCEDURE:DP:BGOOD5.BGOOD:BODY:HEFNR-BGOOD:1:,HEFNR-BGOOD,HEFNR,BGOOD,HEFNR,BGOOD,matches_operational_endpoints
PROCEDURE:DP:BGOOD5.BGOOD,DP,PROC_PATH:PROCEDURE:DP:BGOOD5.BGOOD:BODY:LUUBE-BGOOD:1:,LUUBE-BGOOD,LUUBE,BGOOD,LUUBE,BGOOD,matches_operational_endpoints
PROCEDURE:DP:BGOOD5.BGOOD,DP,PROC_PATH:PROCEDURE:DP:BGOOD5.BGOOD:BODY:PYUNG-BGOOD:1:,PYUNG-BGOOD,PYUNG,BGOOD,PYUNG,BGOOD,matches_operational_endpoints
PROCEDURE:DP:BGQ2.BGQ,DP,PROC_PATH:PROCEDURE:DP:BGQ2.BGQ:BODY:BGQ:1:,BGQ,BGQ,BGQ,BGQ,BGQ,name_not_parseable
PROCEDURE:DP:BGSKY2.BGSKY,DP,PROC_PATH:PROCEDURE:DP:BGSKY2.BGSKY:BODY:BGSKY:1:,BGSKY,BGSKY,BGSKY,BGSKY,BGSKY,name_not_parseable
PROCEDURE:DP:BIBNE3.BIBNE,DP,PROC_PATH:PROCEDURE:DP:BIBNE3.BIBNE:BODY:CATLU-BIBNE:1:,CATLU-BIBNE,CATLU,BIBNE,CATLU,BIBNE,matches_operational_endpoints
PROCEDURE:DP:BIBNE3.BIBNE,DP,PROC_PATH:PROCEDURE:DP:BIBNE3.BIBNE:BODY:EPUTE-BIBNE:1:,EPUTE-BIBNE,EPUTE,BIBNE,EPUTE,BIBNE,matches_operational_endpoints
PROCEDURE:DP:BIMMR3.BIMMR,DP,PROC_PATH:PROCEDURE:DP:BIMMR3.BIMMR:BODY:ZNTRM-BIMMR:1:,ZNTRM-BIMMR,ZNTRM,BIMMR,ZNTRM,BIMMR,matches_operational_endpoints
PROCEDURE:DP:BINAL2.BINAL,DP,PROC_PATH:PROCEDURE:DP:BINAL2.BINAL:BODY:BINAL:1:,BINAL,BINAL,BINAL,BINAL,BINAL,name_not_parseable
PROCEDURE:DP:BINKY6.BINKY,DP,PROC_PATH:PROCEDURE:DP:BINKY6.BINKY:BODY:BEEAL-BINKY:1:,BEEAL-BINKY,BEEAL,BINKY,BEEAL,BINKY,matches_operational_endpoints
PROCEDURE:DP:BINKY6.BINKY,DP,PROC_PATH:PROCEDURE:DP:BINKY6.BINKY:BODY:GADEC-BINKY:1:,GADEC-BINKY,GADEC,BINKY,GADEC,BINKY,matches_operational_endpoints
PROCEDURE:DP:BINKY6.BINKY,DP,PROC_PATH:PROCEDURE:DP:BINKY6.BINKY:BODY:HURTN-BINKY:1:,HURTN-BINKY,HURTN,BINKY,HURTN,BINKY,matches_operational_endpoints
PROCEDURE:DP:BINKY6.BINKY,DP,PROC_PATH:PROCEDURE:DP:BINKY6.BINKY:BODY:IMABE-BINKY:1:,IMABE-BINKY,IMABE,BINKY,IMABE,BINKY,matches_operational_endpoints
PROCEDURE:DP:BIXBY1.BIXBY,DP,PROC_PATH:PROCEDURE:DP:BIXBY1.BIXBY:BODY:BODEE-BIXBY:1:,BODEE-BIXBY,BODEE,BIXBY,BODEE,BIXBY,matches_operational_endpoints
PROCEDURE:DP:BKA4.BKA,DP,PROC_PATH:PROCEDURE:DP:BKA4.BKA:BODY:BKA:1:,BKA,BKA,BKA,BKA,BKA,name_not_parseable
PROCEDURE:DP:BKT1.BKT,DP,PROC_PATH:PROCEDURE:DP:BKT1.BKT:BODY:BKT:1:,BKT,BKT,BKT,BKT,BKT,name_not_parseable
PROCEDURE:DP:BLD1.BLD,DP,PROC_PATH:PROCEDURE:DP:BLD1.BLD:BODY:LAS-BLD:1:,LAS-BLD,LAS,BLD,LAS,BLD,matches_operational_endpoints
PROCEDURE:DP:BLECO8.BLECO,DP,PROC_PATH:PROCEDURE:DP:BLECO8.BLECO:BODY:BLECO:1:,BLECO,BLECO,BLECO,BLECO,BLECO,name_not_parseable
PROCEDURE:DP:BLECO8.BLECO,DP,PROC_PATH:PROCEDURE:DP:BLECO8.BLECO:BODY:BPARK-BLECO:1:,BPARK-BLECO,BPARK,BLECO,BPARK,BLECO,matches_operational_endpoints
PROCEDURE:DP:BLECO8.BLECO,DP,PROC_PATH:PROCEDURE:DP:BLECO8.BLECO:BODY:CUZEN-BLECO:1:,CUZEN-BLECO,CUZEN,BLECO,CUZEN,BLECO,matches_operational_endpoints
PROCEDURE:DP:BLECO8.BLECO,DP,PROC_PATH:PROCEDURE:DP:BLECO8.BLECO:BODY:HAZKL-BLECO:1:,HAZKL-BLECO,HAZKL,BLECO,HAZKL,BLECO,matches_operational_endpoints
PROCEDURE:DP:BLECO8.BLECO,DP,PROC_PATH:PROCEDURE:DP:BLECO8.BLECO:BODY:SPERA-BLECO:1:,SPERA-BLECO,SPERA,BLECO,SPERA,BLECO,matches_operational_endpoints
PROCEDURE:DP:BLI1.SQURL,DP,PROC_PATH:PROCEDURE:DP:BLI1.SQURL:BODY:SQURL:1:,SQURL,SQURL,SQURL,SQURL,SQURL,name_not_parseable
PROCEDURE:DP:BLOKR8.BLOKR,DP,PROC_PATH:PROCEDURE:DP:BLOKR8.BLOKR:BODY:BACEN-BLOKR:1:,BACEN-BLOKR,BACEN,BLOKR,BACEN,BLOKR,matches_operational_endpoints
PROCEDURE:DP:BLTWY7.BLTWY,DP,PROC_PATH:PROCEDURE:DP:BLTWY7.BLTWY:BODY:DREMR-BLTWY:1:,DREMR-BLTWY,DREMR,BLTWY,DREMR,BLTWY,matches_operational_endpoints
PROCEDURE:DP:BLUEF1.BLF,DP,PROC_PATH:PROCEDURE:DP:BLUEF1.BLF:BODY:BLF:1:,BLF,BLF,BLF,BLF,BLF,name_not_parseable
PROCEDURE:DP:BLUSH2.BLUSH,DP,PROC_PATH:PROCEDURE:DP:BLUSH2.BLUSH:BODY:BLUSH:1:,BLUSH,BLUSH,BLUSH,BLUSH,BLUSH,name_not_parseable
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:CLAWW-BLZZR:1:,CLAWW-BLZZR,CLAWW,BLZZR,CLAWW,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:KIRAA-BLZZR:1:,KIRAA-BLZZR,KIRAA,BLZZR,KIRAA,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:NHANT-BLZZR:1:,NHANT-BLZZR,NHANT,BLZZR,NHANT,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:TASKT-BLZZR:1:,TASKT-BLZZR,TASKT,BLZZR,TASKT,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:TEKKK-BLZZR:1:,TEKKK-BLZZR,TEKKK,BLZZR,TEKKK,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BLZZR6.BLZZR,DP,PROC_PATH:PROCEDURE:DP:BLZZR6.BLZZR:BODY:TJAYY-BLZZR:1:,TJAYY-BLZZR,TJAYY,BLZZR,TJAYY,BLZZR,matches_operational_endpoints
PROCEDURE:DP:BMRNG4.BMRNG,DP,PROC_PATH:PROCEDURE:DP:BMRNG4.BMRNG:BODY:GRRIF-BMRNG:1:,GRRIF-BMRNG,GRRIF,BMRNG,GRRIF,BMRNG,matches_operational_endpoints
PROCEDURE:DP:BNDIA3.BNDIA,DP,PROC_PATH:PROCEDURE:DP:BNDIA3.BNDIA:BODY:GARDS-BNDIA:1:,GARDS-BNDIA,GARDS,BNDIA,GARDS,BNDIA,matches_operational_endpoints
PROCEDURE:DP:BNDTO6.BNDTO,DP,PROC_PATH:PROCEDURE:DP:BNDTO6.BNDTO:BODY:SCAMM-BNDTO:1:,SCAMM-BNDTO,SCAMM,BNDTO,SCAMM,BNDTO,matches_operational_endpoints
PROCEDURE:DP:BNDTO6.BNDTO,DP,PROC_PATH:PROCEDURE:DP:BNDTO6.BNDTO:BODY:SHAAK-BNDTO:1:,SHAAK-BNDTO,SHAAK,BNDTO,SHAAK,BNDTO,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:BONLE-BNGLE:1:,BONLE-BNGLE,BONLE,BNGLE,BONLE,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:CIGMA-BNGLE:1:,CIGMA-BNGLE,CIGMA,BNGLE,CIGMA,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:FANSA-BNGLE:1:,FANSA-BNGLE,FANSA,BNGLE,FANSA,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:FLOEE-BNGLE:1:,FLOEE-BNGLE,FLOEE,BNGLE,FLOEE,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:HAGSS-BNGLE:1:,HAGSS-BNGLE,HAGSS,BNGLE,HAGSS,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:KINNG-BNGLE:1:,KINNG-BNGLE,KINNG,BNGLE,KINNG,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGLE5.BNGLE,DP,PROC_PATH:PROCEDURE:DP:BNGLE5.BNGLE:BODY:LASNG-BNGLE:1:,LASNG-BNGLE,LASNG,BNGLE,LASNG,BNGLE,matches_operational_endpoints
PROCEDURE:DP:BNGOS4.BNGOS,DP,PROC_PATH:PROCEDURE:DP:BNGOS4.BNGOS:BODY:CSALT-BNGOS:1:,CSALT-BNGOS,CSALT,BNGOS,CSALT,BNGOS,matches_operational_endpoints
PROCEDURE:DP:BNGOS4.BNGOS,DP,PROC_PATH:PROCEDURE:DP:BNGOS4.BNGOS:BODY:KROCS-BNGOS:1:,KROCS-BNGOS,KROCS,BNGOS,KROCS,BNGOS,matches_operational_endpoints
PROCEDURE:DP:BNGOS4.BNGOS,DP,PROC_PATH:PROCEDURE:DP:BNGOS4.BNGOS:BODY:MRENO-BNGOS:1:,MRENO-BNGOS,MRENO,BNGOS,MRENO,BNGOS,matches_operational_endpoints
PROCEDURE:DP:BNGOS4.BNGOS,DP,PROC_PATH:PROCEDURE:DP:BNGOS4.BNGOS:BODY:WADLE-BNGOS:1:,WADLE-BNGOS,WADLE,BNGOS,WADLE,BNGOS,matches_operational_endpoints
PROCEDURE:DP:BNICE2.BNICE,DP,PROC_PATH:PROCEDURE:DP:BNICE2.BNICE:BODY:LLBOW-BNICE:1:,LLBOW-BNICE,LLBOW,BNICE,LLBOW,BNICE,matches_operational_endpoints
PROCEDURE:DP:BNICE2.BNICE,DP,PROC_PATH:PROCEDURE:DP:BNICE2.BNICE:BODY:MRENO-BNICE:1:,MRENO-BNICE,MRENO,BNICE,MRENO,BNICE,matches_operational_endpoints
PROCEDURE:DP:BNICE2.BNICE,DP,PROC_PATH:PROCEDURE:DP:BNICE2.BNICE:BODY:SEAZZ-BNICE:1:,SEAZZ-BNICE,SEAZZ,BNICE,SEAZZ,BNICE,matches_operational_endpoints
PROCEDURE:DP:BNICE2.BNICE,DP,PROC_PATH:PROCEDURE:DP:BNICE2.BNICE:BODY:TIDEZ-BNICE:1:,TIDEZ-BNICE,TIDEZ,BNICE,TIDEZ,BNICE,matches_operational_endpoints
PROCEDURE:DP:BNYRD6.BNYRD,DP,PROC_PATH:PROCEDURE:DP:BNYRD6.BNYRD:BODY:BNYRD-TFD:1:,BNYRD-TFD,BNYRD,TFD,BNYRD,TFD,matches_operational_endpoints
PROCEDURE:DP:BOBKT5.BOBKT,DP,PROC_PATH:PROCEDURE:DP:BOBKT5.BOBKT:BODY:JAPER-BOBKT:1:,JAPER-BOBKT,JAPER,BOBKT,JAPER,BOBKT,matches_operational_endpoints
PROCEDURE:DP:BOBZY6.BOBZY,DP,PROC_PATH:PROCEDURE:DP:BOBZY6.BOBZY:BODY:LACHN-BOBZY:1:,LACHN-BOBZY,LACHN,BOBZY,LACHN,BOBZY,matches_operational_endpoints
PROCEDURE:DP:BORRN6.BORRN,DP,PROC_PATH:PROCEDURE:DP:BORRN6.BORRN:BODY:BORRN-DILRE:1:,BORRN-DILRE,BORRN,DILRE,BORRN,DILRE,matches_operational_endpoints
PROCEDURE:DP:BOSQE3.BOSQE,DP,PROC_PATH:PROCEDURE:DP:BOSQE3.BOSQE:BODY:JETOK-BOSQE:1:,JETOK-BOSQE,JETOK,BOSQE,JETOK,BOSQE,matches_operational_endpoints
PROCEDURE:DP:BOTCH2.BOTCH,DP,PROC_PATH:PROCEDURE:DP:BOTCH2.BOTCH:BODY:DEMII-BOTCH:1:,DEMII-BOTCH,DEMII,BOTCH,DEMII,BOTCH,matches_operational_endpoints
PROCEDURE:DP:BOWIE8.BOWIE,DP,PROC_PATH:PROCEDURE:DP:BOWIE8.BOWIE:BODY:SAT:1:,SAT,SAT,SAT,SAT,SAT,name_not_parseable
PROCEDURE:DP:BRAKK5.BRAKK,DP,PROC_PATH:PROCEDURE:DP:BRAKK5.BRAKK:BODY:BRAKK:1:,BRAKK,BRAKK,BRAKK,BRAKK,BRAKK,name_not_parseable
PROCEDURE:DP:BRAKK5.BRAKK,DP,PROC_PATH:PROCEDURE:DP:BRAKK5.BRAKK:BODY:HAGEE-BRAKK:1:,HAGEE-BRAKK,HAGEE,BRAKK,HAGEE,BRAKK,matches_operational_endpoints
PROCEDURE:DP:BRAKK5.BRAKK,DP,PROC_PATH:PROCEDURE:DP:BRAKK5.BRAKK:BODY:HEFNR-BRAKK:1:,HEFNR-BRAKK,HEFNR,BRAKK,HEFNR,BRAKK,matches_operational_endpoints
PROCEDURE:DP:BRAKK5.BRAKK,DP,PROC_PATH:PROCEDURE:DP:BRAKK5.BRAKK:BODY:LUUBE-BRAKK:1:,LUUBE-BRAKK,LUUBE,BRAKK,LUUBE,BRAKK,matches_operational_endpoints
PROCEDURE:DP:BRAKK5.BRAKK,DP,PROC_PATH:PROCEDURE:DP:BRAKK5.BRAKK:BODY:PYUNG-BRAKK:1:,PYUNG-BRAKK,PYUNG,BRAKK,PYUNG,BRAKK,matches_operational_endpoints
PROCEDURE:DP:BRALY1.BRALY,DP,PROC_PATH:PROCEDURE:DP:BRALY1.BRALY:BODY:BRALY:1:,BRALY,BRALY,BRALY,BRALY,BRALY,name_not_parseable
PROCEDURE:DP:BRALY1.BRALY,DP,PROC_PATH:PROCEDURE:DP:BRALY1.BRALY:BODY:PRB-BRALY:1:,PRB-BRALY,PRB,BRALY,PRB,BRALY,matches_operational_endpoints
PROCEDURE:DP:BRDR7.BROWS,DP,PROC_PATH:PROCEDURE:DP:BRDR7.BROWS:BODY:BROWS:1:,BROWS,BROWS,BROWS,BROWS,BROWS,name_not_parseable
PROCEDURE:DP:BRICK4.JNC,DP,PROC_PATH:PROCEDURE:DP:BRICK4.JNC:BODY:BRICK-JNC:1:,BRICK-JNC,BRICK,JNC,BRICK,JNC,matches_operational_endpoints
PROCEDURE:DP:BROAK1.BROAK,DP,PROC_PATH:PROCEDURE:DP:BROAK1.BROAK:BODY:JUTAK-FTHLS:1:,JUTAK-FTHLS,JUTAK,FTHLS,JUTAK,FTHLS,matches_operational_endpoints
PROCEDURE:DP:BROAK1.BROAK,DP,PROC_PATH:PROCEDURE:DP:BROAK1.BROAK:BODY:SPRKY-FTHLS:1:,SPRKY-FTHLS,SPRKY,FTHLS,SPRKY,FTHLS,matches_operational_endpoints
PROCEDURE:DP:BRSTL1.BRSTL,DP,PROC_PATH:PROCEDURE:DP:BRSTL1.BRSTL:BODY:TEREE-BRSTL:1:,TEREE-BRSTL,TEREE,BRSTL,TEREE,BRSTL,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:CLAWW-BRUWN:1:,CLAWW-BRUWN,CLAWW,BRUWN,CLAWW,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:KIRAA-BRUWN:1:,KIRAA-BRUWN,KIRAA,BRUWN,KIRAA,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:NHANT-BRUWN:1:,NHANT-BRUWN,NHANT,BRUWN,NHANT,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:TASKT-BRUWN:1:,TASKT-BRUWN,TASKT,BRUWN,TASKT,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:TEKKK-BRUWN:1:,TEKKK-BRUWN,TEKKK,BRUWN,TEKKK,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRUWN7.BRUWN,DP,PROC_PATH:PROCEDURE:DP:BRUWN7.BRUWN:BODY:TJAYY-BRUWN:1:,TJAYY-BRUWN,TJAYY,BRUWN,TJAYY,BRUWN,matches_operational_endpoints
PROCEDURE:DP:BRYCE2.BRYCE,DP,PROC_PATH:PROCEDURE:DP:BRYCE2.BRYCE:BODY:BCE:1:,BCE,BCE,BCE,BCE,BCE,name_not_parseable
PROCEDURE:DP:BRYCE2.BRYCE,DP,PROC_PATH:PROCEDURE:DP:BRYCE2.BRYCE:BODY:YAYDO-BCE:1:,YAYDO-BCE,YAYDO,BCE,YAYDO,BCE,matches_operational_endpoints
PROCEDURE:DP:BTT2.BTT,DP,PROC_PATH:PROCEDURE:DP:BTT2.BTT:BODY:ZUVUB-BTT:1:,ZUVUB-BTT,ZUVUB,BTT,ZUVUB,BTT,matches_operational_endpoints
PROCEDURE:DP:BUELT4.BUELT,DP,PROC_PATH:PROCEDURE:DP:BUELT4.BUELT:BODY:BUELT:1:,BUELT,BUELT,BUELT,BUELT,BUELT,name_not_parseable
PROCEDURE:DP:BUFIY4.BUFIY,DP,PROC_PATH:PROCEDURE:DP:BUFIY4.BUFIY:BODY:NTHEN-BUFIY:1:,NTHEN-BUFIY,NTHEN,BUFIY,NTHEN,BUFIY,matches_operational_endpoints
PROCEDURE:DP:BUFTT1.BUFTT,DP,PROC_PATH:PROCEDURE:DP:BUFTT1.BUFTT:BODY:MOODI-BUFTT:1:,MOODI-BUFTT,MOODI,BUFTT,MOODI,BUFTT,matches_operational_endpoints
PROCEDURE:DP:BUFTT1.BUFTT,DP,PROC_PATH:PROCEDURE:DP:BUFTT1.BUFTT:BODY:SKARR-BUFTT:1:,SKARR-BUFTT,SKARR,BUFTT,SKARR,BUFTT,matches_operational_endpoints
PROCEDURE:DP:BUNZZ3.BUNZZ,DP,PROC_PATH:PROCEDURE:DP:BUNZZ3.BUNZZ:BODY:LOULU-BUNZZ:1:,LOULU-BUNZZ,LOULU,BUNZZ,LOULU,BUNZZ,matches_operational_endpoints
PROCEDURE:DP:BUNZZ3.BUNZZ,DP,PROC_PATH:PROCEDURE:DP:BUNZZ3.BUNZZ:BODY:TIICE-BUNZZ:1:,TIICE-BUNZZ,TIICE,BUNZZ,TIICE,BUNZZ,matches_operational_endpoints
PROCEDURE:DP:BURRO5.BURRO,DP,PROC_PATH:PROCEDURE:DP:BURRO5.BURRO:BODY:BURRO:1:,BURRO,BURRO,BURRO,BURRO,BURRO,name_not_parseable
PROCEDURE:DP:BWALL2.BWALL,DP,PROC_PATH:PROCEDURE:DP:BWALL2.BWALL:BODY:HALJO-BWALL:1:,HALJO-BWALL,HALJO,BWALL,HALJO,BWALL,matches_operational_endpoints
PROCEDURE:DP:BXK4.BXK,DP,PROC_PATH:PROCEDURE:DP:BXK4.BXK:BODY:BXK:1:,BXK,BXK,BXK,BXK,BXK,name_not_parseable
PROCEDURE:DP:BYTER1.BYTER,DP,PROC_PATH:PROCEDURE:DP:BYTER1.BYTER:BODY:JEXXI-BYTER:1:,JEXXI-BYTER,JEXXI,BYTER,JEXXI,BYTER,matches_operational_endpoints
PROCEDURE:DP:BZN6.BZN,DP,PROC_PATH:PROCEDURE:DP:BZN6.BZN:BODY:BRIGR-BZN:1:,BRIGR-BZN,BRIGR,BZN,BRIGR,BZN,matches_operational_endpoints
PROCEDURE:DP:CABOT1.CABOT,DP,PROC_PATH:PROCEDURE:DP:CABOT1.CABOT:BODY:CABOT:1:,CABOT,CABOT,CABOT,CABOT,CABOT,name_not_parseable
PROCEDURE:DP:CADKI1.CADKI,DP,PROC_PATH:PROCEDURE:DP:CADKI1.CADKI:BODY:DEFKI-CADKI:1:,DEFKI-CADKI,DEFKI,CADKI,DEFKI,CADKI,matches_operational_endpoints
PROCEDURE:DP:CAMBA4.CAMBA,DP,PROC_PATH:PROCEDURE:DP:CAMBA4.CAMBA:BODY:CAMBA:1:,CAMBA,CAMBA,CAMBA,CAMBA,CAMBA,name_not_parseable
PROCEDURE:DP:CANBY2.CANBY,DP,PROC_PATH:PROCEDURE:DP:CANBY2.CANBY:BODY:CANBY:1:,CANBY,CANBY,CANBY,CANBY,CANBY,name_not_parseable
PROCEDURE:DP:CANOG3.IPIHO,DP,PROC_PATH:PROCEDURE:DP:CANOG3.IPIHO:BODY:IPIHO:1:,IPIHO,IPIHO,IPIHO,IPIHO,IPIHO,name_not_parseable
PROCEDURE:DP:CAP2.CEP,DP,PROC_PATH:PROCEDURE:DP:CAP2.CEP:BODY:CEP:1:,CEP,CEP,CEP,CEP,CEP,name_not_parseable
PROCEDURE:DP:CARYN8.CARYN,DP,PROC_PATH:PROCEDURE:DP:CARYN8.CARYN:BODY:CMSKY-CARYN:1:,CMSKY-CARYN,CMSKY,CARYN,CMSKY,CARYN,matches_operational_endpoints
PROCEDURE:DP:CASCD4.CHISM,DP,PROC_PATH:PROCEDURE:DP:CASCD4.CHISM:BODY:PEGTY-CHISM:1:,PEGTY-CHISM,PEGTY,CHISM,PEGTY,CHISM,matches_operational_endpoints
PROCEDURE:DP:CASCD4.CHISM,DP,PROC_PATH:PROCEDURE:DP:CASCD4.CHISM:BODY:RIVRR-CHISM:1:,RIVRR-CHISM,RIVRR,CHISM,RIVRR,CHISM,matches_operational_endpoints
PROCEDURE:DP:CASEL7.CASEL,DP,PROC_PATH:PROCEDURE:DP:CASEL7.CASEL:BODY:CASEL:1:,CASEL,CASEL,CASEL,CASEL,CASEL,name_not_parseable
PROCEDURE:DP:CATH1.PSP,DP,PROC_PATH:PROCEDURE:DP:CATH1.PSP:BODY:EMRUD-PSP:1:,EMRUD-PSP,EMRUD,PSP,EMRUD,PSP,matches_operational_endpoints
PROCEDURE:DP:CATH1.PSP,DP,PROC_PATH:PROCEDURE:DP:CATH1.PSP:BODY:PSP-EMRUD:1:,PSP-EMRUD,PSP,EMRUD,PSP,EMRUD,matches_operational_endpoints
PROCEDURE:DP:CAVVS5.CAVVS,DP,PROC_PATH:PROCEDURE:DP:CAVVS5.CAVVS:BODY:KYRIE-CAVVS:1:,KYRIE-CAVVS,KYRIE,CAVVS,KYRIE,CAVVS,matches_operational_endpoints
PROCEDURE:DP:CAVVS5.CAVVS,DP,PROC_PATH:PROCEDURE:DP:CAVVS5.CAVVS:BODY:LBRON-CAVVS:1:,LBRON-CAVVS,LBRON,CAVVS,LBRON,CAVVS,matches_operational_endpoints
PROCEDURE:DP:CAVVS5.CAVVS,DP,PROC_PATH:PROCEDURE:DP:CAVVS5.CAVVS:BODY:NANTZ-CAVVS:1:,NANTZ-CAVVS,NANTZ,CAVVS,NANTZ,CAVVS,matches_operational_endpoints
PROCEDURE:DP:CBAIN1.CBAIN,DP,PROC_PATH:PROCEDURE:DP:CBAIN1.CBAIN:BODY:GNEXX-CBAIN:1:,GNEXX-CBAIN,GNEXX,CBAIN,GNEXX,CBAIN,matches_operational_endpoints
PROCEDURE:DP:CCOBB3.CCOBB,DP,PROC_PATH:PROCEDURE:DP:CCOBB3.CCOBB:BODY:BROZZ-CCOBB:1:,BROZZ-CCOBB,BROZZ,CCOBB,BROZZ,CCOBB,matches_operational_endpoints
PROCEDURE:DP:CCOBB3.CCOBB,DP,PROC_PATH:PROCEDURE:DP:CCOBB3.CCOBB:BODY:NITRN-CCOBB:1:,NITRN-CCOBB,NITRN,CCOBB,NITRN,CCOBB,matches_operational_endpoints
PROCEDURE:DP:CCOBB3.CCOBB,DP,PROC_PATH:PROCEDURE:DP:CCOBB3.CCOBB:BODY:SAAMS-CCOBB:1:,SAAMS-CCOBB,SAAMS,CCOBB,SAAMS,CCOBB,matches_operational_endpoints
PROCEDURE:DP:CELTK7.CELTK,DP,PROC_PATH:PROCEDURE:DP:CELTK7.CELTK:BODY:CLAWW-CELTK:1:,CLAWW-CELTK,CLAWW,CELTK,CLAWW,CELTK,matches_operational_endpoints
PROCEDURE:DP:CELTK7.CELTK,DP,PROC_PATH:PROCEDURE:DP:CELTK7.CELTK:BODY:KIRAA-CELTK:1:,KIRAA-CELTK,KIRAA,CELTK,KIRAA,CELTK,matches_operational_endpoints
PROCEDURE:DP:CELTK7.CELTK,DP,PROC_PATH:PROCEDURE:DP:CELTK7.CELTK:BODY:NHANT-CELTK:1:,NHANT-CELTK,NHANT,CELTK,NHANT,CELTK,matches_operational_endpoints
PROCEDURE:DP:CELTK7.CELTK,DP,PROC_PATH:PROCEDURE:DP:CELTK7.CELTK:BODY:TASKT-CELTK:1:,TASKT-CELTK,TASKT,CELTK,TASKT,CELTK,matches_operational_endpoints
