"EFF_DATE","HP_NAME","HP_NO","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC"
"2026/05/14","JARSO WP*OH*K5",1,"OH","US","STAR"
"2026/05/14","JARVE INT*CO*K2",1,"CO","US","NOT REQUIRED"
"2026/05/14","JASAN WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","JASBO WP*FL*K7",1,"FL","US","STAR"
"2026/05/14","JASDA INT*FL*K7",1,"FL","US","NOT REQUIRED"
"2026/05/14","JASDI WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JASDO WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","JASEB WP*NC*K7",1,"NC","US","SPECIAL IAP"
"2026/05/14","JASEK WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JASER WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JASGU WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JASMI WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JASNI WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","JASON INT*HI*PH",1,"HI","US","ENROUTE LOW"
"2026/05/14","JASON INT*HI*PH",1,"HI","US","IAP"
"2026/05/14","JASON WP*HI*PH",2,"HI","US","IAP"
"2026/05/14","JASOP WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","JASOT WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JASPA INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","JASPA INT*TX*K4",3,"TX","US","IAP"
"2026/05/14","JASPA WP*TX*K4",2,"TX","US","IAP"
"2026/05/14","JASRO WP*MA*K6",1,"MA","US","SPECIAL IAP"
"2026/05/14","JASUG WP*WI*K5",1,"WI","US","NOT REQUIRED"
"2026/05/14","JASUK WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JASUR WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","JATEK WP*AR*K4",1,"AR","US","SPECIAL IAP"
"2026/05/14","JATRA WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JATSA WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","JATTU WP*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","JATUS WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JAVAH INT*AK*PA",1,"AK","US","MILITARY IAP"
"2026/05/14","JAVAT WP*HI*PH",1,"HI","US","MILITARY IAP"
"2026/05/14","JAVDA INT*VA*K6",1,"VA","US","MILITARY IAP"
"2026/05/14","JAVDA INT*VA*K6",2,"VA","US","MILITARY IAP"
"2026/05/14","JAVEP WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","JAVNE WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","JAVOT WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JAVPO INT*MI*K5",2,"MI","US","IAP"
"2026/05/14","JAVPO WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JAVTA WP*KY*K5",1,"KY","US","MILITARY IAP"
"2026/05/14","JAVUT WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JAVXE INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","JAVXE INT*OK*K4",2,"OK","US","IAP"
"2026/05/14","JAVXE INT*OK*K4",4,"OK","US","IAP"
"2026/05/14","JAVXE WP*OK*K4",3,"OK","US","IAP"
"2026/05/14","JAWBN INT*WA*K1",1,"WA","US","STAR"
"2026/05/14","JAWES INT*VA*K6",1,"VA","US","IAP"
"2026/05/14","JAWES WP*VA*K6",2,"VA","US","IAP"
"2026/05/14","JAWZZ WP*MA*K6",1,"MA","US","NOT REQUIRED"
"2026/05/14","JAXEK WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JAXEN WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","JAXEN WP*TX*K4",2,"TX","US","SPECIAL IAP"
"2026/05/14","JAXIL WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JAXIP WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","JAXSU WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","JAXUS WP*MA*K6",1,"MA","US","SPECIAL IAP"
"2026/05/14","JAXWU WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","JAXXS WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","JAXXS WP*MD*K6",2,"MD","US","IAP"
"2026/05/14","JAYBO WP*MD*K6",1,"MD","US","ENROUTE HIGH"
"2026/05/14","JAYBO WP*MD*K6",1,"MD","US","ENROUTE LOW"
"2026/05/14","JAYBO WP*MD*K6",1,"MD","US","STAR"
"2026/05/14","JAYHA INT*MA*K6",1,"MA","US","MILITARY IAP"
"2026/05/14","JAYME INT*WI*K5",1,"WI","US","IAP"
"2026/05/14","JAYNO WP*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","JAYOH WP*MD*K6",1,"MD","US","STAR"
"2026/05/14","JAYUK WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","JAZDE INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","JAZHU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JAZIR INT*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","JBIRD INT*AZ*K2",1,"AZ","US","MILITARY IAP"
"2026/05/14","JCOBY WP*MD*K6",1,"MD","US","IAP"
"2026/05/14","JDUNN WP*IL*K5",1,"IL","US","STAR"
"2026/05/14","JEBAR WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","JEBDU WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JEBER WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","JEBGO WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JEBIK WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","JEBIV WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","JEBNO INT*CA*K2",1,"CA","US","IAP"
"2026/05/14","JEBNO WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","JEBOX INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEBOX INT*TX*K4",2,"TX","US","IAP"
"2026/05/14","JEBOX WP*TX*K4",3,"TX","US","IAP"
"2026/05/14","JEBOX WP*TX*K4",4,"TX","US","NOT REQUIRED"
"2026/05/14","JEBPO WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","JEBTA WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JEBTO WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JEDBU WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","JEDDI INT*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","JEDEM WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JEDER WP*KY*K5",1,"KY","US","ENROUTE HIGH"
"2026/05/14","JEDIL WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","JEDLI WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JEDMO WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEDOB WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","JEDOM WP*AL*K7",1,"AL","US","MILITARY IAP"
"2026/05/14","JEDUV WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JEEKO WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","JEENS INT*SC*K7",1,"SC","US","IAP"
"2026/05/14","JEEPP WP*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","JEFFCO VOR/DME*CO",1,"CO","US","SID"
"2026/05/14","JEFFR WP*VA*K6",1,"VA","US","MILITARY IAP"
"2026/05/14","JEFFR WP*VA*K6",2,"VA","US","NOT REQUIRED"
"2026/05/14","JEFRS INT*AL*K7",1,"AL","US","IAP"
"2026/05/14","JEFRY INT*BAHAMAS*MY",1,"","BS","NOT REQUIRED"
"2026/05/14","JEGES WP*PA*K6",1,"PA","US","SPECIAL IAP"
"2026/05/14","JEGIL WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JEGIN WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEGLO WP*VA*K6",1,"VA","US","SPECIAL IAP"
"2026/05/14","JEGOB WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JEGUD WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JEHMY WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","JEKAB WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEKDI WP*MA*K6",1,"MA","US","IAP"
"2026/05/14","JEKEK WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JEKER WP*OA*K",1,"OA","US","STAR"
"2026/05/14","JEKER WP*OA*K",2,"OA","US","STAR"
"2026/05/14","JEKIT WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JEKOL WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JEKPA WP*FL*K7",1,"FL","US","SPECIAL IAP"
"2026/05/14","JEKPU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JEKRI WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","JEKTI WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","JEKUD INT*AZ*K2",1,"AZ","US","MILITARY IAP"
"2026/05/14","JEKUR WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JEKUT WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JELAX WP*SC*K7",1,"SC","US","SPECIAL IAP"
"2026/05/14","JELEB WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JELES INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","JELES INT*TX*K4",2,"TX","US","MILITARY IAP"
"2026/05/14","JELGA WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","JELGO INT*NV*K2",1,"NV","US","MILITARY IAP"
"2026/05/14","JELOK WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","JELRO WP*SD*K3",1,"SD","US","ENROUTE HIGH"
"2026/05/14","JELRO WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","JELRO WP*SD*K3",2,"SD","US","ENROUTE LOW"
"2026/05/14","JELUR WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JELVA WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","JEMAL WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JEMAN INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","JEMAV WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","JEMBI WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEMEM INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","JEMET WP*NC*K7",1,"NC","US","MILITARY IAP"
"2026/05/14","JEMET WP*NC*K7",2,"NC","US","MILITARY IAP"
"2026/05/14","JEMIP WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JEMLO WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","JEMMO WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JEMOG WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","JEMOR WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","JEMTO WP*NM*K2",1,"NM","US","MILITARY IAP"
"2026/05/14","JEMUV WP*VT*K6",1,"VT","US","IAP"
"2026/05/14","JENAN WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","JENDE WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JENDI WP*MA*K6",1,"MA","US","IAP"
"2026/05/14","JENEV WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JENKI WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","JENKO WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JENKY INT*MO*K3",1,"MO","US","ENROUTE LOW"
"2026/05/14","JENNE INT*WY*K1",1,"WY","US","NOT REQUIRED"
"2026/05/14","JENNO WP*PA*K6",1,"PA","US","STAR"
"2026/05/14","JENSN WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JENUK INT*NE*K3",1,"NE","US","NOT REQUIRED"
"2026/05/14","JEPAL WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","JEPAX WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","JEPEG INT*LA*K4",2,"LA","US","STAR"
"2026/05/14","JEPEG WP*LA*K4",1,"LA","US","NOT REQUIRED"
"2026/05/14","JEPEG WP*LA*K4",3,"LA","US","STAR"
"2026/05/14","JEPES WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","JEPGO WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JEPKI INT*OK*K4",2,"OK","US","MILITARY IAP"
"2026/05/14","JEPKI WP*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","JEPOB INT*MS*K7",1,"MS","US","IAP"
"2026/05/14","JEPOB WP*MS*K7",2,"MS","US","IAP"
"2026/05/14","JEPOT LOM*MI",1,"MI","US","IAP"
"2026/05/14","JEPSN INT*MT*K1",1,"MT","US","IAP"
"2026/05/14","JEPTO WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","JEPUG WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","JERAL WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","JERDN WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","JEREL WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JERID INT*CA*K2",3,"CA","US","MILITARY IAP"
"2026/05/14","JERID WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JERID WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","JERIK WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JERIN WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","JERMN WP*WI*K5",1,"WI","US","STAR"
"2026/05/14","JERNY WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","JEROD WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JEROT INT*ID*K1",1,"ID","US","ENROUTE LOW"
"2026/05/14","JERUL WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JERUP WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","JERZY WP*NJ*K6",1,"NJ","US","STAR"
"2026/05/14","JERZY WP*NJ*K6",2,"NJ","US","STAR"
"2026/05/14","JESEP WP*WA*K1",1,"WA","US","SPECIAL IAP"
"2026/05/14","JESEX WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JESEX WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","JESIB WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JESIE INT*CO*K2",1,"CO","US","IAP"
"2026/05/14","JESIE INT*CO*K2",1,"CO","US","SPECIAL IAP"
"2026/05/14","JESIE WP*CO*K2",2,"CO","US","IAP"
"2026/05/14","JESIE WP*CO*K2",2,"CO","US","SPECIAL IAP"
"2026/05/14","JESIE WP*CO*K2",3,"CO","US","IAP"
"2026/05/14","JESIE WP*CO*K2",3,"CO","US","SPECIAL IAP"
"2026/05/14","JESKE INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","JESKE INT*OK*K4",2,"OK","US","IAP"
"2026/05/14","JESKE WP*OK*K4",3,"OK","US","IAP"
"2026/05/14","JESON WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JESSA INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","JESVO INT*NV*K2",1,"NV","US","MILITARY IAP"
"2026/05/14","JESVO WP*NV*K2",2,"NV","US","MILITARY IAP"
"2026/05/14","JETAD WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JETAM WP*CANADA*CY",1,"","CA","IAP"
"2026/05/14","JETBI WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JETDE INT*TX*K4",1,"TX","US","NOT REQUIRED"
"2026/05/14","JETET WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","JETIB WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JETIK WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JETKI WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JETOL WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JETOR WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","JETOS WP*NM*K2",1,"NM","US","STAR"
"2026/05/14","JETPO WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JETSI WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","JETTE INT*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","JETTT WP*OK*K4",1,"OK","US","STAR"
"2026/05/14","JETTT WP*OK*K4",2,"OK","US","STAR"
"2026/05/14","JETVE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JEVAG INT*FL*K7",2,"FL","US","IAP"
"2026/05/14","JEVAG WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JEVBA WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JEVEN INT*NC*K7",2,"NC","US","IAP"
"2026/05/14","JEVEN WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JEVLA WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JEVOB WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JEWIT INT*CT*K6",1,"CT","US","NOT REQUIRED"
"2026/05/14","JEWLR WP*NY*K6",1,"NY","US","STAR"
"2026/05/14","JEWLZ WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","JEXEN WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","JEYAR WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","JEYZO WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","JFUND WP*MA*K6",1,"MA","US","STAR"
"2026/05/14","JHALL INT*VA*K6",1,"VA","US","IAP"
"2026/05/14","JHALL INT*VA*K6",2,"VA","US","IAP"
"2026/05/14","JHAWK INT*KS*K3",1,"KS","US","STAR"
"2026/05/14","JIBEG WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","JIBES WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","JIBOK WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","JIBOT WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","JICDA WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","JIDAS WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JIDER WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","JIDGA WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JIDIB WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIDNA WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIDNO WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","JIDOM WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JIDON WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JIDOS WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JIDPU WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JIDUG WP*WI*K5",1,"WI","US","SPECIAL IAP"
"2026/05/14","JIGEB INT*WA*K1",1,"WA","US","IAP"
"2026/05/14","JIGEL LOM*NC",1,"NC","US","IAP"
"2026/05/14","JIGID WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","JIGIL WP*WI*K5",1,"WI","US","SPECIAL IAP"
"2026/05/14","JIGTA WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JIGUP WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JIGVO WP*SD*K3",1,"SD","US","IAP"
"2026/05/14","JIGVY WP*MT*K1",1,"MT","US","NOT REQUIRED"
"2026/05/14","JIGZY WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","JIHDI WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JIHRU WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JIIMS WP*NJ*K6",1,"NJ","US","STAR"
"2026/05/14","JIKAL WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JIKOM WP*SC*K7",1,"SC","US","IAP"
"2026/05/14","JIKOR WP*VT*K6",1,"VT","US","IAP"
"2026/05/14","JIKPI WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIKRU WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","JIKTA INT*CO*K2",1,"CO","US","IAP"
"2026/05/14","JILHO WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","JILIP WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JILIS WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JILLZ WP*IL*K5",1,"IL","US","STAR"
"2026/05/14","JILOR INT*KS*K3",1,"KS","US","MILITARY IAP"
"2026/05/14","JILPY INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","JILPY INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","JILUB WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","JILUG WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","JILUL WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JIMAK WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","JIMBU WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","JIMED WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","JIMEE INT*NJ*K6",1,"NJ","US","ENROUTE LOW"
"2026/05/14","JIMIB WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","JIMIN WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","JIMMI INT*ID*K1",1,"ID","US","IAP"
"2026/05/14","JIMMI INT*ID*K1",2,"ID","US","IAP"
"2026/05/14","JIMMI INT*ID*K1",2,"ID","US","MILITARY IAP"
"2026/05/14","JIMMI WP*ID*K1",3,"ID","US","IAP"
"2026/05/14","JIMOP WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JIMPA WP*NV*K2",1,"NV","US","SID"
"2026/05/14","JIMUK INT*CA*K2",1,"CA","US","MILITARY IAP"
"2026/05/14","JIMUR WP*KY*K5",1,"KY","US","STAR"
"2026/05/14","JINAG WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JINED WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","JINGA WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JINIC WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JINKA WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JINOM WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","JINOR WP*OR*K1",1,"OR","US","NOT REQUIRED"
"2026/05/14","JINOX WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","JINPU WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","JINSO WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JINSU WP*KY*K5",1,"KY","US","SPECIAL IAP"
"2026/05/14","JINUV WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JIPAK WP*AK*PA",1,"AK","US","SID"
"2026/05/14","JIPDA WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","JIPET WP*PA*K6",1,"PA","US","SPECIAL IAP"
"2026/05/14","JIPGO WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","JIPON INT*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","JIPOS WP*UT*K2",1,"UT","US","IAP"
"2026/05/14","JIPRI WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JIPSI WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JIPSY WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","JIPUR WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","JIPYO WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JIRAG WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JIRAG WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","JIRBO WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","JIREN INT*OR*K1",1,"OR","US","IAP"
"2026/05/14","JIREN INT*OR*K1",2,"OR","US","IAP"
"2026/05/14","JIRET WP*MD*K6",1,"MD","US","MILITARY IAP"
"2026/05/14","JIRIM WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JIRIP WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIRIX WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","JIRTA WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JISAM WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JISEL WP*OA*K",1,"OA","US","ENROUTE HIGH"
"2026/05/14","JISEL WP*OA*K",1,"OA","US","ENROUTE LOW"
"2026/05/14","JISET WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JISEV WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JISID WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JISIG INT*UT*K2",1,"UT","US","IAP"
"2026/05/14","JISNA WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JISOD WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","JISRA WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","JISTO INT*PA*K6",1,"PA","US","IAP"
"2026/05/14","JITIL WP*OA*K",1,"OA","US","STAR"
"2026/05/14","JITIM WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JITJU WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","JITOT INT*AK*PA",1,"AK","US","IAP"
"2026/05/14","JITSA WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JITUK WP*WV*K6",1,"WV","US","IAP"
"2026/05/14","JITUX WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","JITVI WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIVAM WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","JIVAT WP*KS*K3",1,"KS","US","MILITARY IAP"
"2026/05/14","JIVEM WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JIVER WP*WA*K1",1,"WA","US","SPECIAL IAP"
"2026/05/14","JIVGI WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JIVIM WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JIVIT INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","JIVIT INT*TX*K4",2,"TX","US","MILITARY IAP"
"2026/05/14","JIVLI WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","JIVNA WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JIVOM INT*NC*K7",2,"NC","US","IAP"
"2026/05/14","JIVOM WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","JIVSO WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","JIXIM WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","JIXUB WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","JIXUM WP*AK*PA",1,"AK","US","MILITARY IAP"
"2026/05/14","JIXUT WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JIYOU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","JJANN WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","JJANN WP*MI*K5",2,"MI","US","IAP"
"2026/05/14","JJEAN WP*AZ*K2",1,"AZ","US","STAR"
"2026/05/14","JJUDD INT*MI*K5",1,"MI","US","IAP"
"2026/05/14","JKNOX WP*OR*K1",1,"OR","US","STAR"
"2026/05/14","JKSON WP*AL*K7",1,"AL","US","ENROUTE HIGH"
"2026/05/14","JKSON WP*AL*K7",1,"AL","US","STAR"
"2026/05/14","JKUKA WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","JLIET WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","JLONG WP*WY*K1",1,"WY","US","STAR"
"2026/05/14","JMBON WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","JMIKE WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","JNALL WP*NC*K7",1,"NC","US","IAP"
