routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING,semanticStatus,searchProjectionStatus
RDU:SRQ:H:2,RDU,SRQ,H,2,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,HOOKZ5 DAWTS MRPIT Q409 PUPYY KYYUU LUBBR4,valid_semantic_route,projected
RDU:STL:H:1,RDU,STL,H,1,,,,,,SHPRD4 SHPRD VXV BNA BOOSH3,valid_semantic_route,projected
RDU:SYR:H:1,RDU,SYR,H,1,,,1100-0300,,,OXFRD5 CARML BBDOL STPBY AML Q227 STENT CFB T335 CORTA,valid_semantic_route,projected
RDU:TEB:H:1,RDU,TEB,H,1,,,,,,OXFRD5 CARML SWNGR JAIKE4,valid_semantic_route,projected
RDU:TPA:H:2,RDU,TPA,H,2,,,1100-0300,,,HOOKZ5 DAWTS MRPIT Q409 PUPYY BAAMF DADES2,valid_semantic_route,projected
RDU:TTN:H:1,RDU,TTN,H,1,,,1100-0300,,,OXFRD5 CARML BBDOL PAATS4,valid_semantic_route,projected
REI:AVX:TEC:1,REI,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC,valid_semantic_route,projected
REI:BUR:TEC:1,REI,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
REI:BUR:TEC:2,REI,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
REI:CMA:TEC:1,REI,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
REI:CMA:TEC:2,REI,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
REI:CRQ:TEC:1,REI,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
REI:FUL:TEC:1,REI,FUL,TEC,1,JMPQ60,,,,ONTQ9A,PDZ V388 SLI,valid_semantic_route,projected
REI:HHR:TEC:1,REI,HHR,TEC,1,JMPQ60,,,,ONTQ3A,PDZ POWUP,valid_semantic_route,projected
REI:LAX:TEC:1,REI,LAX,TEC,1,JMPQ60,,,,ONTQ4A,PDZ V388 DOWDD FUELR,valid_semantic_route,projected
REI:LAX:TEC:2,REI,LAX,TEC,2,PQ60,,,,ONTQ5A,PDZ V388 SLI V8 TANDY,valid_semantic_route,projected
REI:LAX:TEC:3,REI,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY,valid_semantic_route,projected
REI:LGB:TEC:1,REI,LGB,TEC,1,JMPQ60,,,,ONTQ9A,PDZ V388 SLI,valid_semantic_route,projected
REI:MYF:TEC:1,REI,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:NFG:TEC:1,REI,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
REI:NKX:TEC:1,REI,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
REI:NRS:TEC:1,REI,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:NTD:TEC:1,REI,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
REI:NTD:TEC:2,REI,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
REI:NZY:TEC:1,REI,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:OKB:TEC:1,REI,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
REI:OXR:TEC:1,REI,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
REI:OXR:TEC:2,REI,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
REI:RNM:TEC:1,REI,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI,valid_semantic_route,projected
REI:SAN:TEC:1,REI,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:SBA:TEC:1,REI,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG,valid_semantic_route,projected
REI:SBA:TEC:2,REI,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG,valid_semantic_route,projected
REI:SDM:TEC:1,REI,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:SEE:TEC:1,REI,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
REI:SLI:TEC:1,REI,SLI,TEC,1,JMPQ60,,,,ONTQ9A,PDZ V388 SLI,valid_semantic_route,projected
REI:SMO:TEC:1,REI,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS,valid_semantic_route,projected
REI:SNA:TEC:1,REI,SNA,TEC,1,JMPQ60,,,,ONTQ10A,PDZ V388 RNDAL V363 POXKU V8 SLI,valid_semantic_route,projected
REI:TOA:TEC:1,REI,TOA,TEC,1,JMPQ60,,,,ONTQ9A,PDZ V388 SLI,valid_semantic_route,projected
REI:VNY:TEC:1,REI,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
REI:VNY:TEC:2,REI,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
REI:WHP:TEC:1,REI,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
REI:WHP:TEC:2,REI,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RFD:CLE:H:1,RFD,CLE,H,1,,RNAV TURBOJET,,,,AHMED LEWKE ZIINE BENJO BRWNZ4,valid_semantic_route,projected
RFD:SBN:L:1,RFD,SBN,L,1,,,,,,GRIFT T265 KLROY,valid_semantic_route,projected
RIC:ATL:H:1,RIC,ATL,H,1,,,,,,KALLI7 READE LYH FLASK OZZZI2,valid_semantic_route,projected
RIC:BDL:H:1,RIC,BDL,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 DPK DPK3,valid_semantic_route,projected
RIC:BED:H:1,RIC,BED,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 DPK DREEM3,valid_semantic_route,projected
RIC:BNA:H:1,RIC,BNA,H,1,,JETS - RNAV1 DME/DME/IRU OR GPS,,,,KALLI7 READE LYH DANCO EDDDY SWFFT3,valid_semantic_route,projected
RIC:BOS:H:1,RIC,BOS,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 JFK ROBUC3,valid_semantic_route,projected
RIC:BWI:L:1,RIC,BWI,L,1,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,LUCYL6 LUCYL SHLBK LOUIE MIIDY MIIDY4,valid_semantic_route,projected
RIC:CLE:H:1,RIC,CLE,H,1,,,,,,KALLI7 READE MOL J24 HVQ JANYS ROLLN2,valid_semantic_route,projected
RIC:CLT:H:1,RIC,CLT,H,1,AOB FL300,,,,,KALLI7 READE AIROW CHSLY7,valid_semantic_route,projected
RIC:CMH:H:1,RIC,CMH,H,1,,TURBOJET,,,,KALLI7 READE MOL HVQ MCGNS SCRLT2,valid_semantic_route,projected
RIC:CVG:H:1,RIC,CVG,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,KALLI7 READE MOL FAIIR GAVNN8,valid_semantic_route,projected
RIC:DAL:H:1,RIC,DAL,H,1,,,,,,KALLI7 SANNY COLZI Q52 CHOPZ THRSR VLKNN Q30 IZAAC PUDJE REDDN4,valid_semantic_route,projected
RIC:DCA:TEC:1,RIC,DCA,TEC,1,8000,,,,,ZUNAR OJAAY IRONS IRONS7,valid_semantic_route,projected
RIC:DEN:H:1,RIC,DEN,H,1,,,,,,KALLI7 READE MOL J24 FLM GBEES Q176 STL J24 OATHE CLASH5,valid_semantic_route,projected
RIC:DFW:H:1,RIC,DFW,H,1,,,,DFW NORTH FLOW,,KALLI7 SANNY COLZI Q52 CHOPZ THRSR VLKNN Q30 IZAAC YUYUN WHINY4,valid_semantic_route,projected
RIC:DFW:H:2,RIC,DFW,H,2,,,,DFW SOUTH FLOW,,KALLI7 SANNY COLZI Q52 CHOPZ THRSR VLKNN Q30 IZAAC YUYUN BEREE3,valid_semantic_route,projected
RIC:DTW:H:3,RIC,DTW,H,3,,,,DTW NORTH FLOW,,KALLI7 READE MOL J24 TARCI JAMOX KLYNK3,valid_semantic_route,projected
RIC:DTW:H:4,RIC,DTW,H,4,,,,DTW SOUTH FLOW,,KALLI7 READE MOL J24 TARCI JAMOX BONZZ2,valid_semantic_route,projected
RIC:EWR:H:1,RIC,EWR,H,1,,,,,,LUCYL6 LUCYL HYTRA PHLBO4,valid_semantic_route,projected
RIC:EXX:H:1,RIC,EXX,H,1,,,,,,KALLI7 READE AIROW T414 HENBY BZM,valid_semantic_route,projected
RIC:FLL:H:1,RIC,FLL,H,1,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,,,HOUKY MAZON KOHLS Q97 PRMUS CUUDA3,valid_semantic_route,projected
RIC:FLL:H:2,RIC,FLL,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,HOUKY MAZON KOHLS CHIEZ Y291 MAJIK CUUDA3,valid_semantic_route,projected
RIC:FLL:H:3,RIC,FLL,H,3,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,HOUKY MAZON KOHLS Q97 KENLL TARPN3,valid_semantic_route,projected
RIC:GSO:H:1,RIC,GSO,H,1,,,,,,KALLI7 READE AIROW HENBY1,valid_semantic_route,projected
RIC:HKY:H:1,RIC,HKY,H,1,,,,,,KALLI7 READE AIROW T414 BONZE,valid_semantic_route,projected
RIC:HOU:H:1,RIC,HOU,H,1,,,,,,KALLI7 READE LYH PSK ALEAN Q40 AEX WAPPL7,valid_semantic_route,projected
RIC:HPN:H:1,RIC,HPN,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO NACYN BESSI CYN BOUNO5,valid_semantic_route,projected
RIC:IAH:H:1,RIC,IAH,H,1,,,,IAH EAST FLOW,,KALLI7 READE LYH PSK ALEAN Q40 AEX SKNRD5,valid_semantic_route,projected
RIC:IAH:H:2,RIC,IAH,H,2,,,,IAH WEST FLOW,,KALLI7 READE LYH PSK ALEAN Q40 AEX DOOBI3,valid_semantic_route,projected
RIC:INT:H:1,RIC,INT,H,1,,,,,,KALLI7 READE AIROW HENBY1,valid_semantic_route,projected
RIC:JFK:H:1,RIC,JFK,H,1,90-170,"JETS, 250 KNOTS OR GREATER",,,,LUCYL6 LUCYL SHLBK T315 PANZE V44 CAMRN,valid_semantic_route,projected
RIC:JQF:H:1,RIC,JQF,H,1,,,,,,KALLI7 READE AIROW NASCR1,valid_semantic_route,projected
RIC:LCK:H:1,RIC,LCK,H,1,,,,,,KALLI7 READE MOL J24 HVQ MCGNS SCRLT2,valid_semantic_route,projected
RIC:LGA:H:1,RIC,LGA,H,1,,,,,,LUCYL6 LUCYL HYTRA PROUD2,valid_semantic_route,projected
RIC:LUK:H:1,RIC,LUK,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,KALLI7 READE MOL FAIIR GAVNN8,valid_semantic_route,projected
RIC:MCO:H:1,RIC,MCO,H,1,,"JETS, TURBOPROPS:  RNAV 1-DME/DME/IRU OR GPS",,WATER,,HOUKY MAZON KOHLS PRONI WAALT Y289 BAHAA HIBAC ALYNA4,valid_semantic_route,projected
RIC:MCO:H:2,RIC,MCO,H,2,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,KALLI7 DRAIK Q75 GSO Q83 ROYCO Q85 LPERD SNFLD3,valid_semantic_route,projected
RIC:MCO:H:3,RIC,MCO,H,3,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,KALLI7 DRAIK Q75 GSO Q83 ROYCO Q85 LPERD GTOUT1,valid_semantic_route,projected
RIC:MDW:H:1,RIC,MDW,H,1,,,,,,KALLI7 READE MOL GEFFS J149 FWA PANGG7,valid_semantic_route,projected
RIC:MEM:H:1,RIC,MEM,H,1,,,,,,KALLI7 READE AIROW DANCO VXV BNA BLUZZ5,valid_semantic_route,projected
RIC:MHT:H:1,RIC,MHT,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 RBV Q22 LLUND SMYTH ROZZE2,valid_semantic_route,projected
RIC:MIA:H:1,RIC,MIA,H,1,,,,,,HOUKY MAZON KOHLS Q97 DEBRL CSTAL3,valid_semantic_route,projected
RIC:MIA:H:2,RIC,MIA,H,2,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,WATER,,HOUKY MAZON KOHLS SKARP Y313 HOAGG BNFSH3,valid_semantic_route,projected
RIC:MSP:H:1,RIC,MSP,H,1,,,,,,KALLI7 READE MOL J24 HVQ FWA GIJ KAMMA KKILR4,valid_semantic_route,projected
RIC:ORD:H:1,RIC,ORD,H,1,,,,,,KALLI7 READE MOL GEFFS J149 ROD WATSN4,valid_semantic_route,projected
RIC:OSU:H:1,RIC,OSU,H,1,,,,,,KALLI7 READE MOL J24 HVQ MCGNS SCRLT2,valid_semantic_route,projected
RIC:PHL:H:1,RIC,PHL,H,1,,,,,,LUCYL6 LUCYL HYTRA PAATS4,valid_semantic_route,projected
RIC:PIE:H:1,RIC,PIE,H,1,,,,,,KALLI7 DRAIK Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
RIC:PIT:H:1,RIC,PIT,H,1,,,,,,KALLI7 READE MOL J24 BIGAL EWESS RICCS LEJOY DEMME5,valid_semantic_route,projected
RIC:PVD:H:1,RIC,PVD,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 RBV Q430 CREEL ORCHA JORDN JORDN2,valid_semantic_route,projected
RIC:PWM:H:1,RIC,PWM,H,1,,,,,,LUCYL6 LUCYL HYTRA GRACO BROSS Q419 RBV Q22 LLUND BDR SCOGS3,valid_semantic_route,projected
RIC:RSW:H:1,RIC,RSW,H,1,,,,,,KALLI7 DRAIK Q75 SLOJO Q103 CYNTA SHFTY6,valid_semantic_route,projected
RIC:RUQ:H:1,RIC,RUQ,H,1,,,,,,KALLI7 READE AIROW NASCR1,valid_semantic_route,projected
RIC:SFB:H:1,RIC,SFB,H,1,,,,,,KALLI7 DRAIK Q75 GSO Q83 ROYCO Q85 LPERD TTHOR3,valid_semantic_route,projected
RIC:SFB:H:2,RIC,SFB,H,2,,JETS ONLY,,WATER,,HOUKY MAZON KOHLS PRONI WAALT Y289 BAHAA HIBAC ALYNA4,valid_semantic_route,projected
RIC:SRQ:H:1,RIC,SRQ,H,1,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,KALLI7 DRAIK Q75 SLOJO Q103 PUPYY KYYUU LUBBR4,valid_semantic_route,projected
RIC:SVH:H:1,RIC,SVH,H,1,,,,,,KALLI7 READE AIROW T414 BONZE,valid_semantic_route,projected
RIC:TEB:H:1,RIC,TEB,H,1,,,,,,LUCYL6 LUCYL HYTRA JAIKE4,valid_semantic_route,projected
RIC:TPA:H:1,RIC,TPA,H,1,,,,,,KALLI7 DRAIK Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
RIC:VUJ:H:1,RIC,VUJ,H,1,,,,,,KALLI7 READE AIROW NASCR1,valid_semantic_route,projected
RIR:AVX:TEC:1,RIR,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC,valid_semantic_route,projected
RIR:BUR:TEC:1,RIR,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIR:BUR:TEC:2,RIR,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RIR:CMA:TEC:1,RIR,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIR:CMA:TEC:2,RIR,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIR:CRQ:TEC:1,RIR,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIR:FUL:TEC:1,RIR,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIR:HHR:TEC:1,RIR,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP,valid_semantic_route,projected
RIR:LAX:TEC:1,RIR,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR,valid_semantic_route,projected
RIR:LAX:TEC:2,RIR,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY,valid_semantic_route,projected
RIR:LAX:TEC:3,RIR,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY,valid_semantic_route,projected
RIR:LGB:TEC:1,RIR,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIR:MYF:TEC:1,RIR,MYF,TEC,1,JM110PQ90,,,,ONTP12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:NFG:TEC:1,RIR,NFG,TEC,1,JM110PQ70,,,,ONTP11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIR:NKX:TEC:1,RIR,NKX,TEC,1,JM110PQ70,,,,ONTP11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIR:NRS:TEC:1,RIR,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:NTD:TEC:1,RIR,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIR:NTD:TEC:2,RIR,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIR:NZY:TEC:1,RIR,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:OKB:TEC:1,RIR,OKB,TEC,1,JM110PQ70,,,,ONTP11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIR:OXR:TEC:1,RIR,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIR:OXR:TEC:2,RIR,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIR:RNM:TEC:1,RIR,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI,valid_semantic_route,projected
RIR:SAN:TEC:1,RIR,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:SBA:TEC:1,RIR,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG,valid_semantic_route,projected
RIR:SBA:TEC:2,RIR,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG,valid_semantic_route,projected
RIR:SDM:TEC:1,RIR,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:SEE:TEC:1,RIR,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIR:SLI:TEC:1,RIR,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIR:SMO:TEC:1,RIR,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS,valid_semantic_route,projected
RIR:SNA:TEC:1,RIR,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI,valid_semantic_route,projected
RIR:TOA:TEC:1,RIR,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIR:VNY:TEC:1,RIR,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIR:VNY:TEC:2,RIR,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RIR:WHP:TEC:1,RIR,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIR:WHP:TEC:2,RIR,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RIV:AVX:TEC:1,RIV,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC,valid_semantic_route,projected
RIV:BUR:TEC:1,RIV,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIV:BUR:TEC:2,RIV,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RIV:CMA:TEC:1,RIV,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIV:CMA:TEC:2,RIV,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIV:CRQ:TEC:1,RIV,CRQ,TEC,1,JM110PQ70,,,,ONTP11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIV:FUL:TEC:1,RIV,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIV:HHR:TEC:1,RIV,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP,valid_semantic_route,projected
RIV:LAX:TEC:1,RIV,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR,valid_semantic_route,projected
RIV:LAX:TEC:2,RIV,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY,valid_semantic_route,projected
RIV:LAX:TEC:3,RIV,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY,valid_semantic_route,projected
RIV:LGB:TEC:1,RIV,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIV:MYF:TEC:1,RIV,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:NFG:TEC:1,RIV,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIV:NKX:TEC:1,RIV,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIV:NRS:TEC:1,RIV,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:NTD:TEC:1,RIV,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIV:NTD:TEC:2,RIV,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIV:NZY:TEC:1,RIV,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:OKB:TEC:1,RIV,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
RIV:OXR:TEC:1,RIV,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
RIV:OXR:TEC:2,RIV,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
RIV:RNM:TEC:1,RIV,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI,valid_semantic_route,projected
RIV:SAN:TEC:1,RIV,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:SBA:TEC:1,RIV,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG,valid_semantic_route,projected
RIV:SBA:TEC:2,RIV,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG,valid_semantic_route,projected
RIV:SDM:TEC:1,RIV,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:SEE:TEC:1,RIV,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
RIV:SLI:TEC:1,RIV,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIV:SMO:TEC:1,RIV,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS,valid_semantic_route,projected
RIV:SNA:TEC:1,RIV,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI,valid_semantic_route,projected
RIV:TOA:TEC:1,RIV,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
RIV:VNY:TEC:1,RIV,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIV:VNY:TEC:2,RIV,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RIV:WHP:TEC:1,RIV,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
RIV:WHP:TEC:2,RIV,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
RKD:HPN:H:1,RKD,HPN,H,1,,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,BAUER RIVVR VALRE1,valid_semantic_route,projected
RME:ALB:TEC:1,RME,ALB,TEC,1,10000,,,,,LAMMS T316 GALWA,valid_semantic_route,projected
RME:ALB:TEC:2,RME,ALB,TEC,2,10000,,,,,LAMMS T608 ALB,valid_semantic_route,projected
RME:ALB:TEC:3,RME,ALB,TEC,3,10000,,,,,LAMMS T608 ALB,valid_semantic_route,projected
RME:ELM:TEC:1,RME,ELM,TEC,1,8000,,,,,SYR T307 STUBN,valid_semantic_route,projected
RME:SYR:TEC:3,RME,SYR,TEC,3,10000,,,,,LAMMS T608 SYR,valid_semantic_route,projected
RNM:AJO:TEC:1,RNM,AJO,TEC,1,PQ60,,,,SANP19,OCN V23 DANAH V363 POXKU V8 PDZ,valid_semantic_route,projected
