fromKey,toKey,sourceCycle,sourceTable,sourceRowId,resolveStatus,confidence
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:30,2026-05-14,AWY_SEG_ALT,102,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:40,2026-05-14,AWY_SEG_ALT,103,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:50,2026-05-14,AWY_SEG_ALT,104,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:60,2026-05-14,AWY_SEG_ALT,105,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:70,2026-05-14,AWY_SEG_ALT,106,resolved,high
AIRWAY_PATH:A554:C,AWY_OCC:A554:C:80,2026-05-14,AWY_SEG_ALT,107,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:10,2026-05-14,AWY_SEG_ALT,108,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:20,2026-05-14,AWY_SEG_ALT,109,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:30,2026-05-14,AWY_SEG_ALT,110,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:40,2026-05-14,AWY_SEG_ALT,111,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:50,2026-05-14,AWY_SEG_ALT,112,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:60,2026-05-14,AWY_SEG_ALT,113,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:70,2026-05-14,AWY_SEG_ALT,114,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:80,2026-05-14,AWY_SEG_ALT,115,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:90,2026-05-14,AWY_SEG_ALT,116,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:100,2026-05-14,AWY_SEG_ALT,117,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:110,2026-05-14,AWY_SEG_ALT,118,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:120,2026-05-14,AWY_SEG_ALT,119,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:130,2026-05-14,AWY_SEG_ALT,120,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:140,2026-05-14,AWY_SEG_ALT,121,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:150,2026-05-14,AWY_SEG_ALT,122,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:160,2026-05-14,AWY_SEG_ALT,123,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:170,2026-05-14,AWY_SEG_ALT,124,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:180,2026-05-14,AWY_SEG_ALT,125,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:190,2026-05-14,AWY_SEG_ALT,126,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:200,2026-05-14,AWY_SEG_ALT,127,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:210,2026-05-14,AWY_SEG_ALT,128,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:220,2026-05-14,AWY_SEG_ALT,129,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:230,2026-05-14,AWY_SEG_ALT,130,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:240,2026-05-14,AWY_SEG_ALT,131,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:250,2026-05-14,AWY_SEG_ALT,132,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:260,2026-05-14,AWY_SEG_ALT,133,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:270,2026-05-14,AWY_SEG_ALT,134,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:280,2026-05-14,AWY_SEG_ALT,135,resolved,high
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:290,2026-05-14,AWY_SEG_ALT,136,resolved,high
