fromKey,toKey,rawValue,normalizedValue,resolveMethod,resolveStatus,confidence,sourceCycle,sourceTable,sourceRowId
AWY_OCC:T354:C:180,POINT:FIX:LYSEN:K5,LYSEN,LYSEN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7813
AWY_OCC:T354:C:190,POINT:FIX:HOMRC:K5,HOMRC,HOMRC,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7814
AWY_OCC:T354:C:200,POINT:FIX:CPTON:K5,CPTON,CPTON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7815
AWY_OCC:T354:C:210,POINT:FIX:CRSIN:K5,CRSIN,CRSIN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7816
AWY_OCC:T354:C:220,POINT:FIX:BLLUE:K5,BLLUE,BLLUE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7817
AWY_OCC:T354:C:230,POINT:FIX:BOSTN:K5,BOSTN,BOSTN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7818
AWY_OCC:T354:C:240,POINT:FIX:ILYNI:K5,ILYNI,ILYNI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7819
AWY_OCC:T354:C:250,POINT:NAVAID:BIB:VORTAC:US:IL:BIBLE_GROVE,BIB,BIB,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7820
AWY_OCC:T354:C:260,POINT:FIX:JEDPA:K5,JEDPA,JEDPA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7821
AWY_OCC:T354:C:270,POINT:FIX:NUWAY:K5,NUWAY,NUWAY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7822
AWY_OCC:T354:C:280,POINT:FIX:MESSR:K5,MESSR,MESSR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7823
AWY_OCC:T354:C:290,POINT:FIX:AHOYE:K5,AHOYE,AHOYE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7824
AWY_OCC:T354:C:300,POINT:FIX:SACDO:K7,SACDO,SACDO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7825
AWY_OCC:T354:C:310,POINT:FIX:HAUSS:K7,HAUSS,HAUSS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7826
AWY_OCC:T355:C:10,POINT:FIX:FOLDS:K2,FOLDS,FOLDS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7827
AWY_OCC:T355:C:20,POINT:FIX:DIMGE:K2,DIMGE,DIMGE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7828
AWY_OCC:T355:C:30,POINT:FIX:GRENA:K2,GRENA,GRENA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7829
AWY_OCC:T355:C:40,POINT:FIX:ROMAE:K2,ROMAE,ROMAE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7830
AWY_OCC:T355:C:50,POINT:FIX:TALEM:K1,TALEM,TALEM,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7831
AWY_OCC:T355:C:60,POINT:FIX:SAMIE:K1,SAMIE,SAMIE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7832
AWY_OCC:T355:C:70,POINT:FIX:BROKN:K1,BROKN,BROKN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7833
AWY_OCC:T355:C:80,POINT:FIX:KINZY:K1,KINZY,KINZY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7834
AWY_OCC:T355:C:90,POINT:FIX:SSTRS:K1,SSTRS,SSTRS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7835
AWY_OCC:T355:C:100,POINT:FIX:OCTAD:K1,OCTAD,OCTAD,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7836
AWY_OCC:T355:C:110,POINT:FIX:HERBS:K1,HERBS,HERBS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7837
AWY_OCC:T355:C:120,POINT:FIX:WISSL:K1,WISSL,WISSL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7838
AWY_OCC:T355:C:130,POINT:FIX:JJETT:K1,JJETT,JJETT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7839
AWY_OCC:T355:C:140,POINT:FIX:PUTZZ:K1,PUTZZ,PUTZZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7840
AWY_OCC:T355:C:150,POINT:FIX:GLARA:K1,GLARA,GLARA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7841
AWY_OCC:T355:C:160,POINT:FIX:CANBY:K1,CANBY,CANBY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7842
AWY_OCC:T355:C:170,POINT:FIX:KKARP:K1,KKARP,KKARP,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7843
AWY_OCC:T355:C:180,POINT:FIX:CETUV:K1,CETUV,CETUV,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7844
AWY_OCC:T355:C:190,POINT:FIX:ZOLGI:K1,ZOLGI,ZOLGI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7845
AWY_OCC:T355:C:200,POINT:FIX:WUMOX:K1,WUMOX,WUMOX,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7846
AWY_OCC:T355:C:210,POINT:NAVAID:CVV:VOR/DME:US:WA:COUPEVILLE,CVV,CVV,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7847
AWY_OCC:T355:C:220,POINT:FIX:ZONUV:K1,ZONUV,ZONUV,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7848
AWY_OCC:T355:C:230,POINT:FIX:UCAKI:K1,UCAKI,UCAKI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7849
AWY_OCC:T355:C:240,POINT:FIX:SECOG:K1,SECOG,SECOG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7850
AWY_OCC:T356:C:10,POINT:NAVAID:GSO:VORTAC:US:NC:GREENSBORO,GSO,GSO,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7851
AWY_OCC:T356:C:20,POINT:FIX:LEAKS:K7,LEAKS,LEAKS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7852
AWY_OCC:T356:C:30,POINT:FIX:ULAKE:K7,ULAKE,ULAKE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7853
AWY_OCC:T356:C:40,POINT:FIX:DUNCE:K6,DUNCE,DUNCE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7854
AWY_OCC:T356:C:50,POINT:FIX:HURTT:K6,HURTT,HURTT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7855
AWY_OCC:T356:C:60,POINT:FIX:AIROW:K6,AIROW,AIROW,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7856
AWY_OCC:T356:C:70,POINT:FIX:ELLON:K6,ELLON,ELLON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7857
AWY_OCC:T356:C:80,POINT:FIX:CLYFF:K6,CLYFF,CLYFF,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7858
AWY_OCC:T356:C:90,POINT:NAVAID:MOL:VOR/DME:US:VA:MONTEBELLO,MOL,MOL,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7859
AWY_OCC:T356:C:100,POINT:FIX:CEROL:K6,CEROL,CEROL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7860
AWY_OCC:T356:C:110,POINT:FIX:LURAY:K6,LURAY,LURAY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7861
AWY_OCC:T356:C:120,POINT:FIX:KERRE:K6,KERRE,KERRE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7862
AWY_OCC:T356:C:130,POINT:FIX:AANTS:K6,AANTS,AANTS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7863
AWY_OCC:T356:C:140,POINT:FIX:HOAGE:K6,HOAGE,HOAGE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7864
AWY_OCC:T356:C:150,POINT:NAVAID:MRB:VORTAC:US:WV:MARTINSBURG,MRB,MRB,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7865
AWY_OCC:T356:C:160,POINT:FIX:CPTAL:K6,CPTAL,CPTAL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7866
AWY_OCC:T356:C:170,POINT:FIX:TWIRK:K6,TWIRK,TWIRK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7867
AWY_OCC:T356:C:180,POINT:FIX:BRILA:K6,BRILA,BRILA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7868
AWY_OCC:T356:C:190,POINT:FIX:WOOLY:K6,WOOLY,WOOLY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7869
AWY_OCC:T356:C:200,POINT:FIX:DROSA:K6,DROSA,DROSA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7870
AWY_OCC:T356:C:210,POINT:FIX:OBWON:K6,OBWON,OBWON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7871
AWY_OCC:T356:C:220,POINT:FIX:RIPKN:K6,RIPKN,RIPKN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7872
AWY_OCC:T356:C:230,POINT:FIX:SWANN:K6,SWANN,SWANN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7873
AWY_OCC:T356:C:240,POINT:FIX:GATBY:K6,GATBY,GATBY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7874
AWY_OCC:T356:C:250,POINT:FIX:KERNO:K6,KERNO,KERNO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7875
AWY_OCC:T356:C:260,POINT:FIX:KEVIA:K6,KEVIA,KEVIA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7876
AWY_OCC:T356:C:270,POINT:FIX:ODESA:K6,ODESA,ODESA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7877
AWY_OCC:T356:C:280,POINT:FIX:APEER:K6,APEER,APEER,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7878
AWY_OCC:T356:C:290,POINT:FIX:REESY:K6,REESY,REESY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7879
AWY_OCC:T356:C:300,POINT:FIX:HAPPS:K6,HAPPS,HAPPS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7880
AWY_OCC:T356:C:310,POINT:FIX:FOLEZ:K6,FOLEZ,FOLEZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7881
AWY_OCC:T356:C:320,POINT:FIX:PIKKE:K6,PIKKE,PIKKE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7882
AWY_OCC:T356:C:330,POINT:FIX:DETTE:K6,DETTE,DETTE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7883
AWY_OCC:T356:C:340,POINT:FIX:BOYER:K6,BOYER,BOYER,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7884
AWY_OCC:T356:C:350,POINT:FIX:KERYN:K6,KERYN,KERYN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7885
AWY_OCC:T356:C:360,POINT:FIX:HWANG:K6,HWANG,HWANG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7886
AWY_OCC:T356:C:370,POINT:NAVAID:RAV:VORTAC:US:PA:RAVINE,RAV,RAV,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7887
AWY_OCC:T356:C:380,POINT:NAVAID:SEG:VOR/DME:US:PA:SELINSGROVE,SEG,SEG,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7888
AWY_OCC:T356:C:390,POINT:FIX:COVOB:K6,COVOB,COVOB,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7889
AWY_OCC:T356:C:400,POINT:FIX:SWISS:K6,SWISS,SWISS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7890
AWY_OCC:T356:C:410,POINT:FIX:FAVUM:K6,FAVUM,FAVUM,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7891
AWY_OCC:T356:C:420,POINT:FIX:WIGGZ:K6,WIGGZ,WIGGZ,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7892
AWY_OCC:T357:C:10,POINT:FIX:KONNG:K2,KONNG,KONNG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7893
AWY_OCC:T357:C:20,POINT:FIX:DICSA:K2,DICSA,DICSA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7894
AWY_OCC:T357:C:30,POINT:FIX:WANDR:K2,WANDR,WANDR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7895
AWY_OCC:T357:C:40,POINT:FIX:DSIRE:K2,DSIRE,DSIRE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7896
AWY_OCC:T358:C:10,POINT:NAVAID:GSO:VORTAC:US:NC:GREENSBORO,GSO,GSO,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7897
AWY_OCC:T358:C:20,POINT:FIX:LEAKS:K7,LEAKS,LEAKS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7898
AWY_OCC:T358:C:30,POINT:FIX:ULAKE:K7,ULAKE,ULAKE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7899
AWY_OCC:T358:C:40,POINT:FIX:DUNCE:K6,DUNCE,DUNCE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7900
AWY_OCC:T358:C:50,POINT:FIX:HURTT:K6,HURTT,HURTT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7901
AWY_OCC:T358:C:60,POINT:FIX:AIROW:K6,AIROW,AIROW,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7902
AWY_OCC:T358:C:70,POINT:FIX:ELLON:K6,ELLON,ELLON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7903
AWY_OCC:T358:C:80,POINT:FIX:CLYFF:K6,CLYFF,CLYFF,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7904
AWY_OCC:T358:C:90,POINT:NAVAID:MOL:VOR/DME:US:VA:MONTEBELLO,MOL,MOL,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7905
AWY_OCC:T358:C:100,POINT:FIX:CEROL:K6,CEROL,CEROL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7906
AWY_OCC:T358:C:110,POINT:FIX:LURAY:K6,LURAY,LURAY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7907
AWY_OCC:T358:C:120,POINT:FIX:KERRE:K6,KERRE,KERRE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7908
AWY_OCC:T358:C:130,POINT:FIX:AANTS:K6,AANTS,AANTS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7909
AWY_OCC:T358:C:140,POINT:FIX:HOAGE:K6,HOAGE,HOAGE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7910
AWY_OCC:T358:C:150,POINT:NAVAID:MRB:VORTAC:US:WV:MARTINSBURG,MRB,MRB,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7911
AWY_OCC:T358:C:160,POINT:FIX:CPTAL:K6,CPTAL,CPTAL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7912
AWY_OCC:T358:C:170,POINT:FIX:TWIRK:K6,TWIRK,TWIRK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7913
AWY_OCC:T358:C:180,POINT:FIX:HAMRR:K6,HAMRR,HAMRR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7914
AWY_OCC:T358:C:190,POINT:FIX:DANII:K6,DANII,DANII,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7915
AWY_OCC:T358:C:200,POINT:FIX:OBWON:K6,OBWON,OBWON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7916
AWY_OCC:T358:C:210,POINT:FIX:RIPKN:K6,RIPKN,RIPKN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7917
AWY_OCC:T358:C:220,POINT:FIX:SWANN:K6,SWANN,SWANN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7918
AWY_OCC:T358:C:230,POINT:FIX:GOLDA:K6,GOLDA,GOLDA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7919
AWY_OCC:T358:C:240,POINT:FIX:TWANE:K6,TWANE,TWANE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7920
AWY_OCC:T358:C:250,POINT:FIX:BROSS:K6,BROSS,BROSS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7921
AWY_OCC:T358:C:260,POINT:NAVAID:ENO:VORTAC:US:DE:KENTON,ENO,ENO,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7922
AWY_OCC:T358:C:270,POINT:FIX:LEEAH:K6,LEEAH,LEEAH,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7923
AWY_OCC:T358:C:280,POINT:FIX:AZXEW:K6,AZXEW,AZXEW,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7924
AWY_OCC:T358:C:290,POINT:FIX:AVALO:K6,AVALO,AVALO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7925
AWY_OCC:T358:C:300,POINT:FIX:BRIGS:K6,BRIGS,BRIGS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7926
AWY_OCC:T358:C:310,POINT:FIX:HARBO:K6,HARBO,HARBO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7927
AWY_OCC:T358:C:320,POINT:FIX:DRIFT:K6,DRIFT,DRIFT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7928
AWY_OCC:T358:C:330,POINT:FIX:MANTA:K6,MANTA,MANTA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7929
AWY_OCC:T358:C:340,POINT:FIX:PLUME:K6,PLUME,PLUME,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7930
AWY_OCC:T358:C:350,POINT:FIX:SHERL:K6,SHERL,SHERL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7931
AWY_OCC:T358:C:360,POINT:FIX:DUNEE:K6,DUNEE,DUNEE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7932
AWY_OCC:T358:C:370,POINT:FIX:KOPPY:K6,KOPPY,KOPPY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7933
AWY_OCC:T358:C:380,POINT:FIX:SARDI:K6,SARDI,SARDI,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7934
AWY_OCC:T358:C:390,POINT:FIX:RICED:K6,RICED,RICED,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7935
AWY_OCC:T358:C:400,POINT:FIX:BEDYA:K6,BEDYA,BEDYA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7936
AWY_OCC:T358:C:410,POINT:FIX:SHLEP:K6,SHLEP,SHLEP,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7937
AWY_OCC:T358:C:420,POINT:FIX:BEADS:K6,BEADS,BEADS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7938
AWY_OCC:T358:C:430,POINT:FIX:ORCHA:K6,ORCHA,ORCHA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7939
AWY_OCC:T358:C:440,POINT:FIX:JORDN:K6,JORDN,JORDN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7940
AWY_OCC:T358:C:450,POINT:NAVAID:SEY:VOR/DME:US:RI:BLOCK_ISLAND,SEY,SEY,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7941
AWY_OCC:T358:C:460,POINT:FIX:MINNK:K6,MINNK,MINNK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7942
AWY_OCC:T358:C:470,POINT:FIX:AVONN:K6,AVONN,AVONN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7943
AWY_OCC:T358:C:480,POINT:FIX:INNDY:K6,INNDY,INNDY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7944
AWY_OCC:T358:C:490,POINT:FIX:BURDY:K6,BURDY,BURDY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7945
AWY_OCC:T358:C:500,POINT:FIX:HAVNS:K6,HAVNS,HAVNS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7946
AWY_OCC:T358:C:510,POINT:FIX:GRGIO:K6,GRGIO,GRGIO,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7947
AWY_OCC:T358:C:520,POINT:FIX:LBSTA:K6,LBSTA,LBSTA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7948
AWY_OCC:T358:C:530,POINT:FIX:CEKAY:K6,CEKAY,CEKAY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7949
AWY_OCC:T358:C:540,POINT:FIX:SCOGS:K6,SCOGS,SCOGS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7950
AWY_OCC:T358:C:550,POINT:FIX:MESHL:K6,MESHL,MESHL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7951
AWY_OCC:T358:C:560,POINT:FIX:SAPPE:K6,SAPPE,SAPPE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7952
AWY_OCC:T358:C:570,POINT:NAVAID:AUG:VOR/DME:US:ME:AUGUSTA,AUG,AUG,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7953
AWY_OCC:T359:C:10,POINT:FIX:DANBY:K2,DANBY,DANBY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7954
AWY_OCC:T359:C:20,POINT:FIX:WHIGG:K2,WHIGG,WHIGG,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7955
AWY_OCC:T359:C:30,POINT:FIX:WOPMA:K2,WOPMA,WOPMA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7956
AWY_OCC:T359:C:40,POINT:FIX:DICSA:K2,DICSA,DICSA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7957
AWY_OCC:T359:C:50,POINT:FIX:RAATT:K2,RAATT,RAATT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7958
AWY_OCC:T359:C:60,POINT:FIX:DSIRE:K2,DSIRE,DSIRE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7959
AWY_OCC:T360:C:10,POINT:FIX:SHANE:K6,SHANE,SHANE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7960
AWY_OCC:T360:C:20,POINT:FIX:FRETT:K6,FRETT,FRETT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7961
AWY_OCC:T360:C:30,POINT:FIX:NATTS:K6,NATTS,NATTS,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7962
AWY_OCC:T360:C:40,POINT:FIX:BOOME:K6,BOOME,BOOME,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7963
AWY_OCC:T360:C:50,POINT:FIX:OBEPE:K6,OBEPE,OBEPE,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7964
AWY_OCC:T360:C:60,POINT:FIX:ROMAN:K6,ROMAN,ROMAN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7965
AWY_OCC:T360:C:70,POINT:FIX:BRAIL:K6,BRAIL,BRAIL,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7966
AWY_OCC:T360:C:80,POINT:FIX:ARVON:K6,ARVON,ARVON,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7967
AWY_OCC:T360:C:90,POINT:FIX:WAVES:K6,WAVES,WAVES,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7968
AWY_OCC:T361:C:10,POINT:FIX:BOEGY:K2,BOEGY,BOEGY,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7969
AWY_OCC:T361:C:20,POINT:FIX:PUTTT:K2,PUTTT,PUTTT,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7970
AWY_OCC:T361:C:30,POINT:FIX:DICSA:K2,DICSA,DICSA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7971
AWY_OCC:T361:C:40,POINT:FIX:WANDR:K2,WANDR,WANDR,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7972
AWY_OCC:T361:C:50,POINT:FIX:LNDIN:K2,LNDIN,LNDIN,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7973
AWY_OCC:T361:C:60,POINT:FIX:SHIEK:K2,SHIEK,SHIEK,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7974
AWY_OCC:T361:C:70,POINT:NAVAID:MMM:VORTAC:US:NV:MORMON_MESA,MMM,MMM,navaid_id_type_country_state,resolved_navaid,high,2026-05-14,AWY_SEG_ALT,7975
AWY_OCC:T363:C:10,POINT:FIX:DICSA:K2,DICSA,DICSA,unique_id_fallback,resolved_fix,medium,2026-05-14,AWY_SEG_ALT,7976
