edgeKey,routeKey
FIX:AVOLS->NAVAID:SXC:VORTAC,RNM:CMA:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,RNM:LAX:TEC:9
FIX:AVOLS->NAVAID:SXC:VORTAC,RNM:NTD:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,RNM:OXR:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,RNM:SBA:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:AVX:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:AVX:TEC:3
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:CMA:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:LAX:TEC:9
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:NTD:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:OXR:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SAN:SBA:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:AVX:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:AVX:TEC:3
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:CMA:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:LAX:TEC:9
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:NTD:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:OXR:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SDM:SBA:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:AVX:TEC:2
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:AVX:TEC:3
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:CMA:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:LAX:TEC:9
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:NTD:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:OXR:TEC:4
FIX:AVOLS->NAVAID:SXC:VORTAC,SEE:SBA:TEC:2
FIX:AVOLS->NAVAID:VTU:VOR/DME,CRQ:CMA:TEC:13
FIX:AVOLS->NAVAID:VTU:VOR/DME,CRQ:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,CRQ:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,CRQ:SBA:TEC:10
FIX:AVOLS->NAVAID:VTU:VOR/DME,L18:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,L18:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,L18:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,L18:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,MYF:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,MYF:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,MYF:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,MYF:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,NFG:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NFG:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NFG:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NFG:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,NKX:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NKX:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NKX:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NKX:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,NRS:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NRS:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NRS:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NRS:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,NZY:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NZY:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NZY:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,NZY:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,OKB:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,OKB:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,OKB:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,OKB:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,RNM:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,RNM:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,RNM:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,RNM:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,SAN:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SAN:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SAN:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SAN:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,SDM:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SDM:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SDM:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SDM:SBA:TEC:4
FIX:AVOLS->NAVAID:VTU:VOR/DME,SEE:CMA:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SEE:NTD:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SEE:OXR:TEC:5
FIX:AVOLS->NAVAID:VTU:VOR/DME,SEE:SBA:TEC:4
FIX:AWDAD->AIRPORT:MSY,HOU:MSY:H:5
FIX:AWDAD->AIRPORT:MSY,HOU:MSY:H:6
FIX:AWDAD->AIRPORT:MSY,HOU:MSY:L:3
FIX:AWDAD->AIRPORT:MSY,HOU:MSY:L:4
FIX:AWDAD->AIRPORT:MSY,IAH:MSY:H:1
FIX:AWDAD->AIRPORT:MSY,IAH:MSY:H:2
FIX:AWDAD->AIRPORT:MSY,IAH:MSY:L:1
FIX:AWDAD->AIRPORT:MSY,IAH:MSY:L:2
FIX:AWDAD->AIRPORT:MSY,IAH:MSY:L:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:BCT:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:BCT:H:5
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:EYW:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:EYW:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:FLL:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:FLL:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:MCO:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:MCO:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:MIA:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:MIA:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:PBI:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:PBI:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:RSW:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:RSW:H:4
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:TPA:H:3
FIX:AWDAD->NAVAID:SJI:VORTAC,IAH:TPA:H:4
FIX:AWYAT->FIX:CHOPZ,ORF:DAL:H:1
FIX:AWYAT->FIX:CHOPZ,ORF:DFW:H:1
FIX:AWYAT->FIX:CHOPZ,ORF:DFW:H:2
FIX:AWYAT->FIX:CHOPZ,RDU:DAL:H:1
FIX:AWYAT->FIX:CHOPZ,RDU:DAL:H:2
FIX:AWYAT->FIX:CHOPZ,RDU:DFW:H:1
FIX:AWYAT->FIX:CHOPZ,RDU:DFW:H:2
FIX:AZONE->FIX:SALMS,MEM:BOS:H:2
FIX:BAAMF->AIRPORT:PIE,ALB:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,BGR:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,EWR:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,HPN:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,OGS:PIE:H:2
FIX:BAAMF->AIRPORT:PIE,ORF:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,PBG:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,PSM:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,PVD:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,RDU:PIE:H:1
FIX:BAAMF->AIRPORT:PIE,RIC:PIE:H:1
FIX:BAAMF->AIRPORT:TPA,ACY:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,ACY:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,ALB:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,BDL:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,BED:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,BOS:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,BTV:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,BUF:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,BWI:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,CHS:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,CLT:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,CYYZ:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,DCA:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,DTW:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,EWR:TPA:H:4
FIX:BAAMF->AIRPORT:TPA,HPN:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,HYA:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,IAD:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,ISP:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,JFK:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,LGA:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,MHT:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,ORF:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,PBG:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,PHL:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,PIT:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,PVD:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,PWM:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,RDU:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,RIC:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,ROC:TPA:H:1
FIX:BAAMF->AIRPORT:TPA,SYR:TPA:H:2
FIX:BAAMF->AIRPORT:TPA,SYR:TPA:NAR:1
FIX:BACEN->FIX:BLOKR,MDW:BNA:H:2
FIX:BACEN->FIX:BLOKR,MDW:HOU:H:1
FIX:BACEN->FIX:BLOKR,MDW:IAH:H:1
FIX:BACEN->FIX:BLOKR,MDW:IAH:H:2
FIX:BACEN->FIX:BLOKR,MDW:MEM:H:1
FIX:BACEN->FIX:BLOKR,MDW:MSY:H:1
FIX:BACEN->FIX:BLOKR,ORD:BNA:H:1
FIX:BACEN->FIX:BLOKR,ORD:HOU:H:1
FIX:BACEN->FIX:BLOKR,ORD:IAH:H:1
FIX:BACEN->FIX:BLOKR,ORD:IAH:H:2
FIX:BACEN->FIX:BLOKR,ORD:MEM:H:2
FIX:BACEN->FIX:BLOKR,ORD:MSY:H:1
FIX:BACNN->NAVAID:GCK:VORTAC,MDW:PHX:H:1
FIX:BACNN->NAVAID:GCK:VORTAC,ORD:PHX:H:1
FIX:BAGEL->AIRPORT:MDW,CLE:MDW:H:1
FIX:BAGEL->AIRPORT:MDW,DTW:MDW:H:1
FIX:BAGGS->FIX:REMIS,MIA:DFW:H:4
FIX:BAGGS->FIX:REMIS,MIA:DFW:H:5
FIX:BAGGS->FIX:REMIS,MIA:HOU:H:2
FIX:BAGGS->FIX:REMIS,MIA:HOU:H:4
FIX:BAGGS->FIX:REMIS,MIA:IAH:H:2
FIX:BAGGS->FIX:REMIS,MIA:IAH:H:5
FIX:BAGGS->FIX:REMIS,MIA:MSY:H:2
FIX:BAGGS->NAVAID:LEV:VORTAC,MIA:SAT:H:1
FIX:BAHAA->FIX:DULEE,BOS:PBI:H:4
FIX:BAHAA->FIX:DULEE,EWR:PBI:H:3
FIX:BAHAA->FIX:DULEE,JFK:PBI:H:6
FIX:BAHAA->FIX:DULEE,LGA:PBI:H:6
FIX:BAHAA->FIX:DULEE,PHL:PBI:H:4
FIX:BAHAA->FIX:DULEE,TEB:PBI:H:4
FIX:BAHAA->FIX:HIBAC,ACY:MCO:H:2
FIX:BAHAA->FIX:HIBAC,ACY:RSW:H:2
FIX:BAHAA->FIX:HIBAC,BDL:MCO:H:6
FIX:BAHAA->FIX:HIBAC,BDL:ORL:H:2
FIX:BAHAA->FIX:HIBAC,BDL:VRB:H:1
FIX:BAHAA->FIX:HIBAC,BED:MCO:H:2
FIX:BAHAA->FIX:HIBAC,BGR:RSW:H:2
FIX:BAHAA->FIX:HIBAC,BGR:SFB:H:1
FIX:BAHAA->FIX:HIBAC,BOS:EYW:H:1
FIX:BAHAA->FIX:HIBAC,BOS:MCO:H:4
FIX:BAHAA->FIX:HIBAC,BOS:MCO:H:5
FIX:BAHAA->FIX:HIBAC,BOS:ORL:H:2
FIX:BAHAA->FIX:HIBAC,BOS:TPA:H:3
FIX:BAHAA->FIX:HIBAC,BWI:EYW:H:1
FIX:BAHAA->FIX:HIBAC,BWI:MCO:H:4
FIX:BAHAA->FIX:HIBAC,DCA:EYW:H:1
FIX:BAHAA->FIX:HIBAC,DCA:MCO:H:3
FIX:BAHAA->FIX:HIBAC,EWR:EYW:H:1
FIX:BAHAA->FIX:HIBAC,EWR:MCO:H:5
FIX:BAHAA->FIX:HIBAC,EWR:MCO:H:6
FIX:BAHAA->FIX:HIBAC,EWR:ORL:H:2
FIX:BAHAA->FIX:HIBAC,EWR:TPA:H:5
FIX:BAHAA->FIX:HIBAC,HPN:APF:H:2
FIX:BAHAA->FIX:HIBAC,HPN:MCO:H:4
FIX:BAHAA->FIX:HIBAC,HPN:MKY:H:2
FIX:BAHAA->FIX:HIBAC,HPN:ORL:H:2
FIX:BAHAA->FIX:HIBAC,IAD:EYW:H:1
FIX:BAHAA->FIX:HIBAC,IAD:MCO:H:3
FIX:BAHAA->FIX:HIBAC,ISP:MCO:H:4
FIX:BAHAA->FIX:HIBAC,ISP:RSW:H:1
FIX:BAHAA->FIX:HIBAC,JFK:EYW:H:1
FIX:BAHAA->FIX:HIBAC,JFK:MCO:H:4
FIX:BAHAA->FIX:HIBAC,JFK:MCO:H:5
FIX:BAHAA->FIX:HIBAC,JFK:ORL:H:2
FIX:BAHAA->FIX:HIBAC,JFK:TPA:H:3
FIX:BAHAA->FIX:HIBAC,LGA:EYW:H:1
FIX:BAHAA->FIX:HIBAC,LGA:MCO:H:4
FIX:BAHAA->FIX:HIBAC,LGA:MCO:H:5
FIX:BAHAA->FIX:HIBAC,LGA:ORL:H:2
FIX:BAHAA->FIX:HIBAC,MHT:MCO:H:5
FIX:BAHAA->FIX:HIBAC,MHT:RSW:H:2
FIX:BAHAA->FIX:HIBAC,ORF:MCO:H:2
FIX:BAHAA->FIX:HIBAC,ORH:MCO:H:2
FIX:BAHAA->FIX:HIBAC,ORH:RSW:H:2
FIX:BAHAA->FIX:HIBAC,PBG:MCO:H:1
FIX:BAHAA->FIX:HIBAC,PHL:EYW:H:1
FIX:BAHAA->FIX:HIBAC,PHL:MCO:H:5
FIX:BAHAA->FIX:HIBAC,PHL:MCO:H:6
FIX:BAHAA->FIX:HIBAC,PSM:SFB:H:2
FIX:BAHAA->FIX:HIBAC,PVD:MCO:H:4
FIX:BAHAA->FIX:HIBAC,PVD:ORL:H:2
FIX:BAHAA->FIX:HIBAC,PVD:VRB:H:1
FIX:BAHAA->FIX:HIBAC,PWM:MCO:H:2
FIX:BAHAA->FIX:HIBAC,RIC:MCO:H:1
FIX:BAHAA->FIX:HIBAC,RIC:SFB:H:2
FIX:BAHAA->FIX:HIBAC,TEB:APF:H:1
FIX:BAHAA->FIX:HIBAC,TEB:EYW:H:1
FIX:BAHAA->FIX:HIBAC,TEB:MCO:H:3
FIX:BAHAA->FIX:HIBAC,TEB:MCO:H:4
FIX:BAHAA->FIX:HIBAC,TEB:MKY:H:1
FIX:BAHAA->FIX:HIBAC,TEB:ORL:H:3
FIX:BAHAA->FIX:HIBAC,TEB:TPA:H:1
FIX:BAINS->AIRPORT:BWI,PHL:BWI:TEC:1
FIX:BAIRN->AIRPORT:MCO,FLL:MCO:L:1
FIX:BAIRN->AIRPORT:MCO,FLL:MCO:L:3
FIX:BAIRN->AIRPORT:MCO,MIA:MCO:L:1
FIX:BAIRN->AIRPORT:SFB,FLL:SFB:L:1
FIX:BAIRN->AIRPORT:SFB,MIA:SFB:L:1
FIX:BAIRN->AIRPORT:SFB,PBI:SFB:L:1
FIX:BAIRN->AIRPORT:SFB,PBI:SFB:L:2
FIX:BAIRN->FIX:MRUTT,MIA:JAX:L:2
FIX:BAIRN->FIX:MRUTT,PBI:JAX:L:2
FIX:BAIRN->FIX:ODDEL,PBI:CTY:L:1
FIX:BAIRN->FIX:ODDEL,PBI:CTY:L:2
FIX:BAIRN->FIX:ODDEL,PBI:OCF:L:1
FIX:BAIRN->FIX:ODDEL,PBI:OCF:L:2
FIX:BAIRN->FIX:ODDEL,PBI:TLH:L:1
FIX:BAIRN->FIX:ODDEL,PBI:TLH:L:2
FIX:BAIRN->FIX:ODDEL,SUA:CTY:L:1
FIX:BAIRN->FIX:ODDEL,SUA:LAL:L:1
FIX:BAIRN->FIX:ODDEL,SUA:OCF:L:1
FIX:BAIRN->FIX:ODDEL,SUA:TLH:L:1
FIX:BAMMY->FIX:DUMMR,CLT:ABE:H:1
FIX:BAMMY->NAVAID:HAR:VORTAC,CLT:CXY:H:1
FIX:BAMMY->NAVAID:HAR:VORTAC,CLT:MDT:H:1
FIX:BAMMY->NAVAID:HAR:VORTAC,RDU:MDT:H:1
FIX:BANKR->AIRPORT:CLT,GSP:CLT:H:1
FIX:BANND->FIX:FFIST,MHR:OAK:TEC:2
FIX:BANND->FIX:FFIST,SAC:OAK:TEC:2
FIX:BANND->FIX:KEENR,MHR:OAK:TEC:4
FIX:BANND->FIX:KEENR,SAC:OAK:TEC:4
FIX:BARBN->FIX:FROGZ,FMY:MIA:L:1
FIX:BARBN->FIX:FROGZ,RSW:MIA:L:4
FIX:BARFF->AIRPORT:MEM,LIT:MEM:SHD:1
FIX:BASBE->FIX:BROBB,MEM:AUS:H:1
FIX:BASUU->AIRPORT:BED,BTV:BED:TEC:1
FIX:BASUU->AIRPORT:BED,LEB:BED:TEC:1
FIX:BASUU->AIRPORT:OWD,BTV:OWD:TEC:1
FIX:BASUU->AIRPORT:OWD,LEB:OWD:TEC:1
FIX:BASYE->FIX:DBABE,BDL:DFW:H:2
FIX:BASYE->FIX:DBABE,BDL:DFW:H:3
FIX:BASYE->NAVAID:BWZ:VOR/DME,BDL:AFW:H:1
FIX:BASYE->NAVAID:BWZ:VOR/DME,BDL:MEM:H:1
FIX:BASYE->NAVAID:PTW:VORTAC,BDL:ATL:H:2
FIX:BASYE->NAVAID:PTW:VORTAC,BDL:IAH:H:1
FIX:BASYE->NAVAID:PTW:VORTAC,BDL:IAH:H:2
FIX:BAUER->FIX:HANAA,PWM:DEN:H:1
FIX:BAUER->FIX:RIVVR,PWM:HPN:H:1
FIX:BAUER->FIX:RIVVR,RKD:HPN:H:1
FIX:BAXLY->FIX:PONZE,JAX:CLT:H:2
FIX:BAYER->FIX:PACIF,LAX:MYF:TEC:15
FIX:BAYER->FIX:PACIF,LAX:NRS:TEC:2
FIX:BAYER->FIX:PACIF,LAX:NZY:TEC:2
FIX:BAYER->FIX:PACIF,LAX:SAN:TEC:28
FIX:BAYER->FIX:PACIF,LAX:SDM:TEC:2
FIX:BAYER->FIX:PACIF,LAX:SEE:TEC:2
FIX:BAYJY->FIX:DANAH,BUR:AVX:TEC:5
FIX:BAYJY->FIX:DANAH,BUR:AVX:TEC:7
FIX:BAYJY->FIX:DANAH,BUR:SAN:TEC:11
FIX:BAYJY->FIX:DANAH,CMA:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,IZA:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,LPC:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,OXR:SAN:TEC:9
FIX:BAYJY->FIX:DANAH,SBA:SAN:TEC:9
FIX:BAYJY->FIX:DANAH,SBP:SAN:TEC:1
FIX:BAYJY->FIX:DANAH,SMX:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,VBG:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,VNY:AVX:TEC:1
FIX:BAYJY->FIX:DANAH,VNY:AVX:TEC:3
FIX:BAYJY->FIX:DANAH,VNY:SAN:TEC:4
FIX:BAYJY->FIX:DANAH,WHP:AVX:TEC:1
FIX:BAYJY->FIX:DANAH,WHP:AVX:TEC:3
FIX:BAYJY->FIX:DANAH,WHP:SAN:TEC:4
FIX:BAYJY->FIX:DARTS,AVX:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,CRQ:SMO:TEC:9
FIX:BAYJY->FIX:DARTS,FUL:SMO:TEC:6
FIX:BAYJY->FIX:DARTS,HHR:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,L18:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,LGB:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,MYF:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,NFG:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,NKX:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,NRS:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,NZY:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,OKB:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,RNM:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,SAN:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,SDM:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,SEE:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,SLI:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,SNA:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,TOA:SMO:TEC:1
FIX:BAYJY->FIX:DARTS,TOA:SMO:TEC:4
FIX:BAYJY->FIX:DEANO,CRQ:SBA:TEC:9
FIX:BAYJY->FIX:DEANO,L18:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,MYF:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,NFG:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,NKX:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,NRS:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,NZY:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,OKB:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,RNM:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,SAN:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,SDM:SBA:TEC:3
FIX:BAYJY->FIX:DEANO,SEE:SBA:TEC:3
FIX:BAYJY->FIX:POXKU,BUR:SAN:TEC:13
FIX:BAYJY->FIX:POXKU,BUR:SNA:TEC:3
FIX:BAYJY->FIX:POXKU,BUR:SNA:TEC:4
FIX:BAYJY->FIX:POXKU,CMA:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,IZA:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,LPC:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,OXR:SNA:TEC:5
FIX:BAYJY->FIX:POXKU,SBA:SNA:TEC:5
FIX:BAYJY->FIX:POXKU,SBP:SNA:TEC:1
FIX:BAYJY->FIX:POXKU,SMX:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,VBG:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,VNY:SAN:TEC:6
FIX:BAYJY->FIX:POXKU,VNY:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,VNY:SNA:TEC:3
FIX:BAYJY->FIX:POXKU,WHP:SAN:TEC:6
FIX:BAYJY->FIX:POXKU,WHP:SNA:TEC:2
FIX:BAYJY->FIX:POXKU,WHP:SNA:TEC:3
FIX:BAYYS->FIX:SEALL,CDW:ACK:L:1
FIX:BAYYS->FIX:SEALL,CDW:EWB:L:1
FIX:BAYYS->FIX:SEALL,CDW:HYA:L:1
FIX:BAYYS->FIX:SEALL,CDW:MVY:L:1
FIX:BAYYS->FIX:SEALL,CDW:PVC:L:1
FIX:BAYYS->FIX:SEALL,CDW:PVD:L:1
FIX:BAYYS->FIX:SEALL,EWR:ACK:H:1
FIX:BAYYS->FIX:SEALL,EWR:ACK:L:1
FIX:BAYYS->FIX:SEALL,EWR:ACK:L:2
FIX:BAYYS->FIX:SEALL,EWR:EWB:L:1
FIX:BAYYS->FIX:SEALL,EWR:EWB:L:2
FIX:BAYYS->FIX:SEALL,EWR:HYA:L:1
FIX:BAYYS->FIX:SEALL,EWR:HYA:L:2
FIX:BAYYS->FIX:SEALL,EWR:MVY:L:1
FIX:BAYYS->FIX:SEALL,EWR:MVY:L:2
FIX:BAYYS->FIX:SEALL,EWR:PVC:L:1
FIX:BAYYS->FIX:SEALL,EWR:PVD:L:1
FIX:BAYYS->FIX:SEALL,EWR:PVD:L:2
FIX:BAYYS->FIX:SEALL,HPN:ACK:H:1
FIX:BAYYS->FIX:SEALL,HPN:ACK:L:1
FIX:BAYYS->FIX:SEALL,HPN:EWB:L:1
FIX:BAYYS->FIX:SEALL,HPN:HYA:L:1
FIX:BAYYS->FIX:SEALL,HPN:MVY:L:1
FIX:BAYYS->FIX:SEALL,HPN:PVC:L:1
FIX:BAYYS->FIX:SEALL,HPN:PVD:L:1
FIX:BAYYS->FIX:SEALL,JFK:ACK:L:1
FIX:BAYYS->FIX:SEALL,JFK:PVC:L:1
FIX:BAYYS->FIX:SEALL,JFK:PVD:L:1
FIX:BAYYS->FIX:SEALL,LGA:ACK:H:1
FIX:BAYYS->FIX:SEALL,LGA:ACK:L:1
FIX:BAYYS->FIX:SEALL,LGA:EWB:L:1
FIX:BAYYS->FIX:SEALL,LGA:HYA:L:1
FIX:BAYYS->FIX:SEALL,LGA:MVY:L:1
FIX:BAYYS->FIX:SEALL,LGA:PVC:L:1
FIX:BAYYS->FIX:SEALL,LGA:PVD:L:1
FIX:BAYYS->FIX:SEALL,MMU:ACK:L:1
FIX:BAYYS->FIX:SEALL,MMU:EWB:L:1
FIX:BAYYS->FIX:SEALL,MMU:HYA:L:1
FIX:BAYYS->FIX:SEALL,MMU:MVY:L:1
FIX:BAYYS->FIX:SEALL,MMU:PVC:L:1
FIX:BAYYS->FIX:SEALL,MMU:PVD:L:1
FIX:BAYYS->FIX:SEALL,TEB:ACK:H:1
FIX:BAYYS->FIX:SEALL,TEB:ACK:L:1
FIX:BAYYS->FIX:SEALL,TEB:EWB:L:1
FIX:BAYYS->FIX:SEALL,TEB:HYA:L:1
FIX:BAYYS->FIX:SEALL,TEB:MVY:L:1
FIX:BAYYS->FIX:SEALL,TEB:PVC:L:1
