routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING
ACK:HPN:H:3,ACK,HPN,H,3,120-FL220 INCL,"RNAV 1 - DME/DME/IRU OR GPS, 250KTS OR GREATER",,,,MVY V146 PUT NELIE VALRE1
ACK:HPN:TEC:1,ACK,HPN,TEC,1,10000,,,,,ACK V146 PVD V167 HFD T303 MAD EEGOR ALIXX RYMES
ACK:HPN:TEC:2,ACK,HPN,TEC,2,10000,,,,,MVY SEY T634 CREAM EEGOR ALIXX RYMES
ACK:IAD:H:1,ACK,IAD,H,1,,TURBOJETS ONLY,,,,LFV CELTS BAF HYPER9
ACK:ISP:TEC:1,ACK,ISP,TEC,1,10000,JETS AND PROPS GREATER THAN 250 KTS IAS,,,,ACK T216 SEY ORCHA CCC
ACK:ISP:TEC:2,ACK,ISP,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC
ACK:JFK:H:3,ACK,JFK,H,3,AOB FL220,TURBOJETS ONLY,,,,MVY JAWZZ Q220 SEY PARCH4
ACK:JFK:TEC:1,ACK,JFK,TEC,1,10000,JETS AND PROPS GREATER THAN 250 KTS IAS,,,,ACK T216 SEY ORCHA CCC V46 DPK
ACK:JFK:TEC:2,ACK,JFK,TEC,2,10000,,,,,ACK V146 MVY V374 GON CCC V46 DPK
ACK:LEB:TEC:1,ACK,LEB,TEC,1,10000,,,,,ACK V146 PVD T393 LBNON
ACK:LGA:L:2,ACK,LGA,L,2,120-160 INCL.,"RNAV1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,MVY V146 PUT NELIE VADDR1
ACK:LGA:TEC:1,ACK,LGA,TEC,1,10000,,,,,ACK V146 PVD V167 HFD T303 MAD EEGOR PRENO
ACK:MDW:H:1,ACK,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,LFV CELTS MANCH CAM Q822 GONZZ Q29 DORET DJB ASHEN PANGG7
ACK:MHT:TEC:1,ACK,MHT,TEC,1,10000,,,,,FREDO BOS MANCH
ACK:MMU:H:1,ACK,MMU,H,1,AOB FL220,,,,,MVY V146 BAF MOBBS T295 SAGES V489 COATE
ACK:ORD:H:1,ACK,ORD,H,1,,,,,,LFV CELTS MANCH CAM Q822 FNT WYNDE3
ACK:ORH:TEC:2,ACK,ORH,TEC,2,10000,,,,,ACK V146 PUT
ACK:OWD:TEC:1,ACK,OWD,TEC,1,10000,,,,,ACK FREDO
ACK:PBI:H:1,ACK,PBI,H,1,,,,,,MVY JAWZZ Q220 RIFLE HEADI Q97 KENLL CPTAN3
ACK:PBI:H:2,ACK,PBI,H,2,,JETS ONLY,,WATER,,MVY JAWZZ Q220 RIFLE HEADI Q97 KALDA Q131 WAALT Y289 DULEE CLMNT2
ACK:PHL:H:3,ACK,PHL,H,3,,,,,,MVY JAWZZ Q220 RIFLE Q439 BRIGS JIIMS4
ACK:PHL:H:4,ACK,PHL,H,4,,TURBOJETS ONLY,,,,MVY JAWZZ Q220 RIFLE Q439 BRIGS JIIMS4
ACK:PHL:TEC:1,ACK,PHL,TEC,1,10000,,,,,ACK T216 SEY ORCHA T320 BRIGS ACY V184 OOD
ACK:PHL:TEC:2,ACK,PHL,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC T224 JIIMS OOD
ACK:PNE:TEC:1,ACK,PNE,TEC,1,10000,,,,,ACK T216 SEY ORCHA T320 MANTA T438 ARD
ACK:PNE:TEC:2,ACK,PNE,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC T224 DIXIE T438 ARD
ACK:PSM:TEC:1,ACK,PSM,TEC,1,10000,,,,,FREDO BOS PEASE
ACK:PVD:TEC:1,ACK,PVD,TEC,1,10000,,,,,ACK V146 PVD
ACK:PWM:TEC:1,ACK,PWM,TEC,1,10000,,,,,FREDO BOS PEASE ENE
ACK:RIC:TEC:1,ACK,RIC,TEC,1,10000,,,,,ACK T216 SEY ORCHA T320 CHOPS T224 COLIN
ACK:RIC:TEC:2,ACK,RIC,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC T224 COLIN
ACK:SWF:TEC:1,ACK,SWF,TEC,1,10000,GNSS EQUIPPED ONLY,,,,ACK V146 PVD T255 NELIE T212 TRESA
ACK:SYR:TEC:1,ACK,SYR,TEC,1,10000,,,,,ACK V146 ALB
ACK:TEB:H:1,ACK,TEB,H,1,AOB FL220,,,,,MVY V146 BAF MOBBS T295 SAGES V489 COATE
ACK:TTN:TEC:1,ACK,TTN,TEC,1,10000,,,,,ACK T216 SEY ORCHA T320 MANTA T438 ARD
ACK:TTN:TEC:2,ACK,TTN,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC T224 DIXIE T438 ARD
ACK:WRI:TEC:1,ACK,WRI,TEC,1,10000,,,,,ACK T216 SEY ORCHA T320 DRIFT T416 CYN
ACK:WRI:TEC:2,ACK,WRI,TEC,2,10000,SINGLE ENGINE ONLY,,,,ACK V146 MVY V374 GON CCC T224 CYN
ACY:ABE:TEC:1,ACY,ABE,TEC,1,5000,,,,,ACY T315 DIXIE T438 ARD
ACY:ABE:TEC:2,ACY,ABE,TEC,2,5000,,,,,CRESI T303 DIXIE T438 ARD
ACY:ACK:TEC:1,ACY,ACK,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON T216 NEWBE T300 DEEPO
ACY:ADW:TEC:1,ACY,ADW,TEC,1,040 OR 060,,,,,LEEAH T315 CHOPS T320 VAALI CAPKO
ACY:ATL:H:1,ACY,ATL,H,1,,,,,,LEEAH T358 OBWON T356 DROSA CSN J48 MOL FLASK OZZZI2
ACY:BDL:TEC:1,ACY,BDL,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR
ACY:BDR:TEC:1,ACY,BDR,TEC,1,5000,SINGLE ENGINE ONLY,,,,HOWIE T303 JFK T315 EEGOR
ACY:BDR:TEC:2,ACY,BDR,TEC,2,5000,TWINS ONLY,N/A 1400-2100,,,ACY V184 ZIGGI JFK T315 EEGOR
ACY:BGR:TEC:1,ACY,BGR,TEC,1,5000,"SINGLE ENGINE AND /E, /F, /G ONLY",,,,CRESI T303 JFK T315 HFD CLOWW
ACY:BHB:TEC:1,ACY,BHB,TEC,1,5000,"SINGLE ENGINE AND /E, /F, /G ONLY",,,,CRESI T303 JFK T315 HFD CLOWW
ACY:BOS:TEC:1,ACY,BOS,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD DREEM
ACY:BOS:TEC:2,ACY,BOS,TEC,2,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD V3 WOONS
ACY:BOS:TEC:3,ACY,BOS,TEC,3,5000,"SINGLE ENGINE AND /E, /F, /G ONLY",,,,CRESI T303 JFK T315 HFD FOSTY WOONS
ACY:BWI:TEC:1,ACY,BWI,TEC,1,040 OR 060,,,,,LEEAH T358 SWANN
ACY:CXY:TEC:1,ACY,CXY,TEC,1,4000,,,,,BRIEF T307 REESY T452 HAR
ACY:DCA:TEC:1,ACY,DCA,TEC,1,040 OR 060,PROPS ONLY,,,,LEEAH T315 CHOPS T320 VAALI CAPKO
ACY:ELM:TEC:1,ACY,ELM,TEC,1,4000,,,,,LEEAH T358 ENO T447 ETX T335 WLKES T440 STUBN
ACY:EWB:TEC:1,ACY,EWB,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON V374 MINNK
ACY:EWR:TEC:3,ACY,EWR,TEC,3,5000,,,,,ACY T315 DIXIE T438 RBV V249 METRO
ACY:FLL:H:1,ACY,FLL,H,1,,"JETS ONLY, EXCLUDES EA50, E50P, SF50, C510, C525",,,,LEEAH ATR TRPOD Q409 CRPLR PAACK Q97 PRMUS CUUDA3
ACY:FLL:H:2,ACY,FLL,H,2,,"JETS ONLY, EXCLUDES EA50, ES0P, SF50, CS10, CS25",,WATER,,LEEAH ATR TRPOD Q409 CRPLR KOOKI Q161 CHIEZ Y291 MAJIK CUUDA3
ACY:FLL:H:3,ACY,FLL,H,3,,"VLJ/TURBPROP ONLY: INCL EA50,E50P,SF50,C510,C525",,,,LEEAH ATR TRPOD Q409 CRPLR PAACK Q97 KENLL TARPN3
ACY:GON:TEC:1,ACY,GON,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK BDR MAD MONDI
ACY:HFD:TEC:1,ACY,HFD,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD
ACY:HPN:TEC:1,ACY,HPN,TEC,1,5000,MULTIENGINE PROPS ONLY,,,,CRESI T303 DIXIE T438 RBV V249 SAX V39 BREZY
ACY:HPN:TEC:2,ACY,HPN,TEC,2,5000,MULTIENGINE PROPS ONLY,,,,ACY T315 DIXIE T438 RBV V249 SAX V39 BREZY
ACY:HYA:TEC:1,ACY,HYA,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD V167 PVD T393 GAILS
ACY:IAD:TEC:1,ACY,IAD,TEC,1,4000,NON-JETS ONLY,,,,LEEAH T358 OBWON T356 DROSA WOOLY MRB
ACY:IAD:TEC:2,ACY,IAD,TEC,2,4000,JETS ONLY,,,,LEEAH T315 TAPPA BRV V286 CSN
ACY:ISP:TEC:1,ACY,ISP,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK CCC
ACY:ISP:TEC:2,ACY,ISP,TEC,2,5000,NO SINGLE ENGINE,,,,BRIGS T320 SARDI CCC
ACY:JFK:TEC:1,ACY,JFK,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK
ACY:JFK:TEC:2,ACY,JFK,TEC,2,5000,JETS AND MULTIENGINE PROPS ONLY,,,,ACY V184 ZIGGI
ACY:LGA:TEC:1,ACY,LGA,TEC,1,5000,,,,,CRESI T303 DIXIE T438 RBV V123 PROUD
ACY:LGA:TEC:2,ACY,LGA,TEC,2,5000,NO SINGLE ENGINE,,,,ACY T315 DIXIE T438 RBV V123 PROUD
ACY:LGA:TEC:3,ACY,LGA,TEC,3,7000,JETS ONLY,,,,ACY T315 DIXIE T438 RBV V123 PROUD
ACY:LNS:TEC:1,ACY,LNS,TEC,1,4000,,,,,ACY V184 OOD DQO PADRE LRP
ACY:MCO:H:1,ACY,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,LEEAH ATR TRPOD Q409 CRPLR Q85 LPERD SNFLD3
ACY:MCO:H:2,ACY,MCO,H,2,,"JETS, TURBOPROPS:  RNAV 1-DME/DME/IRU OR GPS",,WATER,,LEEAH ATR TRPOD Q409 CRPLR EARZZ Q131 WAALT Y289 BAHAA HIBAC ALYNA4
ACY:MCO:H:3,ACY,MCO,H,3,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,LEEAH ATR TRPOD Q409 CRPLR Q85 LPERD GTOUT1
ACY:MDT:TEC:1,ACY,MDT,TEC,1,4000,,,,,BRIEF T307 REESY T452 HAR
ACY:MHT:TEC:1,ACY,MHT,TEC,1,5000,"SINGLE ENGINE AND /E, /F, /G ONLY",,,,CRESI T303 JFK T315 HFD CLOWW
ACY:MMK:TEC:1,ACY,MMK,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD
ACY:MVY:TEC:1,ACY,MVY,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON V374 MVY
ACY:MYR:H:1,ACY,MYR,H,1,,,,,,LEEAH ATR TRPOD Q409 CRPLR PAACK WYLMS
ACY:OQU:TEC:1,ACY,OQU,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON
ACY:ORH:TEC:1,ACY,ORH,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD T303 GRAYM
ACY:PBI:H:1,ACY,PBI,H,1,,,,,,LEEAH ATR TRPOD Q409 CRPLR PAACK Q97 KENLL CPTAN3
ACY:PBI:H:2,ACY,PBI,H,2,,JETS ONLY,,WATER,,LEEAH ATR TRPOD Q409 CRPLR EARZZ Q131 WAALT Y289 DULEE CLMNT2
ACY:PHL:TEC:1,ACY,PHL,TEC,1,4000,,,,,ACY V184 OOD
ACY:PIT:H:1,ACY,PIT,H,1,,,,,,LEEAH ENO DQO PENSY J110 VINSE DEMME5
ACY:PNE:TEC:1,ACY,PNE,TEC,1,5000,,,,,ACY T315 DIXIE T438 ARD
ACY:PVC:TEC:1,ACY,PVC,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 HFD V167 PVD T393 GAILS
ACY:PVD:TEC:1,ACY,PVD,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON
ACY:PWM:TEC:1,ACY,PWM,TEC,1,5000,"SINGLE ENGINE AND /E, /F, /G ONLY",,,,CRESI T303 JFK T315 HFD CLOWW
ACY:RDG:TEC:1,ACY,RDG,TEC,1,4000,,,,,ACY V184 OOD DQO FOLEZ T356 DETTE
ACY:RDU:H:1,ACY,RDU,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,LEEAH TRPOD TAQLE3
ACY:RSW:H:1,ACY,RSW,H,1,,,,,,LEEAH ATR TRPOD Q409 PUPYY Q103 CYNTA SHFTY6
ACY:RSW:H:2,ACY,RSW,H,2,,JETS ONLY,,WATER,,LEEAH ATR TRPOD Q409 CRPLR EARZZ Q131 WAALT Y289 BAHAA HIBAC SHFTY6
ACY:RSW:H:3,ACY,RSW,H,3,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,LEEAH T358 OBWON T356 DROSA GVE Q75 SLOJO Q103 CYNTA SHFTY6
ACY:SBY:TEC:1,ACY,SBY,TEC,1,6000,,,,,LEEAH T303 TRPOD
ACY:TAN:TEC:1,ACY,TAN,TEC,1,5000,SINGLE ENGINE ONLY,,,,CRESI T303 JFK T315 EEGOR MAD CARLD V188 GON V374 MINNK
ACY:TEB:TEC:1,ACY,TEB,TEC,1,5000,TURBOJETS ONLY,,,,ACY T315 PANZE V184 ZIGGI T438 RBV V249 METRO
ACY:TPA:H:1,ACY,TPA,H,1,,,,,,LEEAH ATR TRPOD Q409 PUPYY BAAMF DADES2
ACY:TPA:H:2,ACY,TPA,H,2,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,LEEAH T358 OBWON T356 DROSA GVE Q75 TEUFL BAAMF DADES2
ACY:WRI:TEC:1,ACY,WRI,TEC,1,5000,,,,,HOWIE T303 CYN
ACY:WRI:TEC:3,ACY,WRI,TEC,3,3000,HELICOPTERS ONLY,,,,ACY T315 PANZE
ACY:WRI:TEC:4,ACY,WRI,TEC,4,5000,,,,,SIE V44 PANZE
ACY:WRI:TEC:5,ACY,WRI,TEC,5,5000,,,,,WNSTN T320 HARBO
AJO:AVX:TEC:1,AJO,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC
AJO:BUR:TEC:1,AJO,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
AJO:BUR:TEC:2,AJO,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
AJO:CMA:TEC:1,AJO,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
AJO:CMA:TEC:2,AJO,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
AJO:CRQ:TEC:1,AJO,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
AJO:FUL:TEC:1,AJO,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
AJO:HHR:TEC:1,AJO,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP
AJO:LAX:TEC:1,AJO,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR
AJO:LAX:TEC:2,AJO,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY
AJO:LAX:TEC:3,AJO,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY
AJO:LGB:TEC:1,AJO,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
AJO:MYF:TEC:1,AJO,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:NFG:TEC:1,AJO,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
AJO:NKX:TEC:1,AJO,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
AJO:NRS:TEC:1,AJO,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:NTD:TEC:1,AJO,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
AJO:NTD:TEC:2,AJO,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
AJO:NZY:TEC:1,AJO,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:OKB:TEC:1,AJO,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
AJO:OXR:TEC:1,AJO,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
AJO:OXR:TEC:2,AJO,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
AJO:RNM:TEC:1,AJO,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI
AJO:SAN:TEC:1,AJO,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:SBA:TEC:1,AJO,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG
AJO:SBA:TEC:2,AJO,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG
AJO:SDM:TEC:1,AJO,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:SEE:TEC:1,AJO,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
AJO:SLI:TEC:1,AJO,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
AJO:SMO:TEC:1,AJO,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS
AJO:SNA:TEC:1,AJO,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI
AJO:TOA:TEC:1,AJO,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
AJO:VNY:TEC:1,AJO,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
AJO:VNY:TEC:2,AJO,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
AJO:WHP:TEC:1,AJO,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
AJO:WHP:TEC:2,AJO,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
ALB:ACK:TEC:1,ALB,ACK,TEC,1,10000,,,,,CTR PVD NEWBE DEEPO
ALB:ATL:H:1,ALB,ATL,H,1,,,1100-0400,,,ACOVE DBABE Q448 PTW J48 MOL FLASK OZZZI2
ALB:BDL:TEC:2,ALB,BDL,TEC,2,10000,,,,,ALB T300 STELA
ALB:BDR:TEC:1,ALB,BDR,TEC,1,10000,RNAV 1 - DME/DME/IRU OR GPS,,,,ALB DENNA1
ALB:BED:TEC:1,ALB,BED,TEC,1,10000,,,,,GDM T608 LOBBY
ALB:BNA:H:1,ALB,BNA,H,1,,RNAV 1 - DME/DME/IRU OR GPS; JETS,,,,ALB J6 HVQ Q68 YOCKY CUTRR PASLY5
ALB:BOS:L:2,ALB,BOS,L,2,60-170,"JET ONLY, RNAV 1 - DME/DME/IRU OR GPS REQUIRED",,,,PONCT JFUND2
ALB:BOS:TEC:1,ALB,BOS,TEC,1,10000,,,,,GDM T608 REVER
ALB:BUF:TEC:1,ALB,BUF,TEC,1,10000,,,,,ALB T608 WOZEE
ALB:BWI:H:1,ALB,BWI,H,1,,,1100-0300,,,PWL BIZEX Q75 MXE V378 NUGGY TRISH4
ALB:CLT:H:1,ALB,CLT,H,1,,,1100-0300,,,PWL BIZEX Q75 GVE AIROW CHSLY7
ALB:CVG:H:1,ALB,CVG,H,1,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PAYGE Q822 GONZZ JOSSY MAULL KODIE SAVVI TIGRR4
ALB:DCA:H:1,ALB,DCA,H,1,,,1100-0300,,,PWL BIZEX Q75 MXE CLIPR3
ALB:DEN:H:1,ALB,DEN,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,ARNII Q816 HOCKE Q935 MONEE IANNA ONL PORDR AALLE4
ALB:DFW:H:1,ALB,DFW,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW SOUTH FLOW,,ALB J6 HVQ Q68 LITTR FEWWW SEEVR4
ALB:DFW:H:2,ALB,DFW,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW NORTH FLOW,,ALB J6 HVQ Q68 LITTR FEWWW BRDJE5
ALB:DTW:H:1,ALB,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW SOUTH FLOW,,PAYGE Q822 GONZZ DONEO TPGUN2
ALB:DTW:H:2,ALB,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW NORTH FLOW,,PAYGE Q822 GONZZ DONEO CUUGR2
ALB:DXR:TEC:1,ALB,DXR,TEC,1,10000,PROPS LESS THAN 250 KTS IAS,,,,ALB V123 HAARP
ALB:DXR:TEC:2,ALB,DXR,TEC,2,10000,JETS AND PROPS GREATER THAN 210 KTS IAS,,,,ALB V157 HAARP
ALB:EWR:L:1,ALB,EWR,L,1,70-170,NON-TURBOJET,1100-0300,,,ALB V489 COATE
ALB:EWR:L:2,ALB,EWR,L,2,70-170,TURBOJET,1100-0300,,,ALB V213 FLOSI FLOSI4
ALB:FLL:H:1,ALB,FLL,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 PRMUS CUUDA3
ALB:GON:TEC:1,ALB,GON,TEC,1,10000,,,,,ALB T300 STELA
ALB:HYA:TEC:1,ALB,HYA,TEC,1,10000,,,,,CTR PVD T393 GAILS
ALB:IAD:H:1,ALB,IAD,H,1,AOA FL240,TURBOJETS,,,,ACOVE FILGA HYPER9
ALB:IAD:H:2,ALB,IAD,H,2,AOB 220,"NON JET ACFT, RNAV 1 - DME/DME/IRU OR GPS.",,,,CEDOR HNK LYKOM PRTZL1
ALB:JFK:L:1,ALB,JFK,L,1,60-170 INCL.,RNAV EQUIP. PROPS/TURBOPROPS OPERATING AOB 250KTS.,,,,ALB PAWLN1
ALB:LAS:H:1,ALB,LAS,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,PAYGE Q822 GONZZ Q29 CREEP J110 RSK J64 TBC SQIRE RKSTR4
ALB:LGA:L:1,ALB,LGA,L,1,70-170 INCL,"RNAV 1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,ALB VADDR1
ALB:LGA:L:2,ALB,LGA,L,2,110-170 INCL.,"RNAV ONLY, PROPS/TURBOPROPS, 250 KTS OR LESS",,,,ALB NOBBI1
ALB:MCO:H:1,ALB,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD SNFLD3
ALB:MCO:H:2,ALB,MCO,H,2,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD GTOUT1
ALB:MDW:H:1,ALB,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,PAYGE Q822 GONZZ Q29 DORET DJB ASHEN PANGG7
ALB:MEM:H:1,ALB,MEM,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,ALB J6 HVQ Q68 RAMRD BLUZZ5
ALB:MHT:TEC:1,ALB,MHT,TEC,1,10000,,,,,KEYNN MANCH
ALB:MIA:H:1,ALB,MIA,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 DEBRL CSTAL3
ALB:MSP:H:1,ALB,MSP,H,1,,,1100-0400,,,ARNII Q816 KELTI Q812 ZOHAN CEWDA MUSCL4
ALB:MVY:TEC:1,ALB,MVY,TEC,1,10000,,,,,ALB V146 MVY
ALB:MYR:H:1,ALB,MYR,H,1,,,1100-0300,,,PWL BIZEX Q75 GVE SBV RDU
ALB:ORD:H:2,ALB,ORD,H,2,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PAYGE Q822 FNT WYNDE3
ALB:ORH:TEC:1,ALB,ORH,TEC,1,10000,,,,,ALB T300 STELA
ALB:OWD:TEC:1,ALB,OWD,TEC,1,10000,,,,,GDM T608 LOBBY
ALB:PBI:H:1,ALB,PBI,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 KENLL CPTAN3
ALB:PGD:H:1,ALB,PGD,H,1,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,PWL BIZEX Q75 SLOJO Q103 PUPYY KYYUU LUBBR4
ALB:PHL:L:1,ALB,PHL,L,1,60-170. LESS THAN 210 KTS,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,,,CEDOR DNY LAAYK WLKES T335 PTW
ALB:PHL:L:2,ALB,PHL,L,2,,,1100-0300,,,CEDOR DNY LAAYK WLKES T455 FJC PTW
ALB:PHL:L:3,ALB,PHL,L,3,70-170,JETS ONLY,,,,CEDOR DNY SLATT6
ALB:PIE:H:1,ALB,PIE,H,1,,,1100-0300,,,PWL BIZEX Q75 TEUFL BAAMF DADES2
ALB:PNE:L:1,ALB,PNE,L,1,,,1100-0300,,,CEDOR DNY LAAYK WLKES T455 FJC ARD
ALB:PNE:L:2,ALB,PNE,L,2,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,1100-0300,,,CEDOR DNY LAAYK WLKES T335 ETX T430 TROXL ARD
ALB:PSM:TEC:1,ALB,PSM,TEC,1,10000,,,,,CON
ALB:PVC:TEC:1,ALB,PVC,TEC,1,10000,,,,,CTR PVD T393 GAILS
ALB:PVD:TEC:1,ALB,PVD,TEC,1,10000,,,,,CTR PVD
ALB:PWM:TEC:1,ALB,PWM,TEC,1,10000,,,,,CAM CON
ALB:RDU:H:1,ALB,RDU,H,1,,,,,,PWL BIZEX Q75 GVE MELTN ALDAN4
ALB:RME:TEC:1,ALB,RME,TEC,1,10000,,,,,ALB T608 LAMMS
ALB:ROC:TEC:1,ALB,ROC,TEC,1,10000,,,,,ALB T608 ROC
ALB:RSW:H:1,ALB,RSW,H,1,,,1100-0300,,,PWL BIZEX Q75 SLOJO Q103 CYNTA SHFTY6
