airwayId,airwayLocation,pointSeq,currentSegValue,currentSegType,nextRowPointSeq,nextRowSegValue,nextSegRaw,nextSegMatchesNextRow,magCourse,oppMagCourse,magCourseDistance,gapFlag,signalGapFlag,dogleg,isTerminalPoint,segmentAttributePresent,sourceRowNumber
V368,C,20,RODDS,RP   ,30,WAPRE,WAPRE,true,219,38.5,5.98,N,N,N,false,true,14899
V368,C,30,WAPRE,RP   ,40,BRAZO,BRAZO,true,219,38.5,31.13,N,N,N,false,true,14900
V368,C,40,BRAZO,RP   ,50,MANUL,MANUL,true,252.87,72,33.96,N,N,Y,false,true,14901
V368,C,50,MANUL,RP   ,60,TURLY,TURLY,true,252.87,72,19.92,N,N,N,false,true,14902
V368,C,60,TURLY,RP   ,70,RSK,RSK,true,252.87,72,16,N,N,N,false,true,14903
V368,C,70,RSK,VORTAC,,,,,,,,N,N,N,true,true,14904
V37,C,10,CRG,VORTAC,20,SSI,SSI,true,7.43,188.46,42.73,N,N,N,false,true,14905
V37,C,20,SSI,VORTAC,30,BROUN,BROUN,true,18.33,198.47,25.31,N,N,N,false,true,14906
V37,C,30,BROUN,RP   ,40,HARPS,HARPS,true,18.33,198.47,14.31,N,N,N,false,true,14907
V37,C,40,HARPS,RP   ,50,WOHPY,WOHPY,true,18.33,198.47,9.06,N,N,N,false,true,14908
V37,C,50,WOHPY,RP   ,60,KELER,KELER,true,18.33,198.47,4.99,N,N,N,false,true,14909
V37,C,60,KELER,RP   ,70,SAV,SAV,true,3.17,183.16,13.64,N,N,Y,false,true,14910
V37,C,70,SAV,VORTAC,80,TILLS,TILLS,true,0.82,175.77,20,N,N,N,false,true,14911
V37,C,80,TILLS,RP   ,90,WIXON,WIXON,true,0.82,175.77,15.87,N,N,N,false,true,14912
V37,C,90,WIXON,RP   ,100,ALD,ALD,true,0.82,175.77,16.22,N,N,N,false,true,14913
V37,C,100,ALD,VOR,110,NORMS,NORMS,true,14.24,195.37,20.46,N,N,N,false,true,14914
V37,C,110,NORMS,RP   ,120,SALLY,SALLY,true,14.24,195.37,19.52,N,N,N,false,true,14915
V37,C,120,SALLY,RP   ,130,CAE,CAE,true,14.24,195.37,12,N,N,N,false,true,14916
V37,C,130,CAE,VORTAC,140,BEFTY,BEFTY,true,5.6,188.66,16.98,N,N,N,false,true,14917
V37,C,140,BEFTY,RP   ,150,BLOTS,BLOTS,true,5.6,188.66,8.58,N,N,N,false,true,14918
V37,C,150,BLOTS,RP   ,160,GREAT,GREAT,true,5.6,188.66,10.43,N,N,N,false,true,14919
V37,C,160,GREAT,RP   ,170,RICHE,RICHE,true,5.6,188.66,14.48,N,N,N,false,true,14920
V37,C,170,RICHE,RP   ,180,ZUKUR,ZUKUR,true,5.6,188.66,4.34,N,N,N,false,true,14921
V37,C,180,ZUKUR,RP   ,190,CIBOB,CIBOB,true,5.6,188.66,13.18,N,N,N,false,true,14922
V37,C,190,CIBOB,RP   ,200,CLT,CLT,true,5.6,188.66,12,N,N,N,false,true,14923
V37,C,200,CLT,VOR/DME,210,MOPED,MOPED,true,10.76,191.9,22.94,N,N,N,false,true,14924
V37,C,210,MOPED,RP   ,220,OWALT,OWALT,true,10.76,191.9,10.74,N,N,N,false,true,14925
V37,C,220,OWALT,RP   ,230,JOTTA,JOTTA,true,10.76,191.9,15.97,N,N,N,false,true,14926
V37,C,230,JOTTA,RP   ,240,MEGXE,MEGXE,true,10.76,191.9,28.63,N,N,N,false,true,14927
V37,C,240,MEGXE,RP   ,250,DOILY,DOILY,true,10.76,191.9,22.97,N,N,N,false,true,14928
V37,C,250,DOILY,RP   ,260,PSK,PSK,true,10.76,191.9,13.03,N,N,N,false,true,14929
V37,C,260,PSK,VORTAC,270,ZOOMS,ZOOMS,true,20.7,202.07,24.04,N,N,N,false,true,14930
V37,C,270,ZOOMS,RP   ,280,PEEBE,PEEBE,true,20.7,202.07,15.03,N,N,N,false,true,14931
V37,C,280,PEEBE,RP   ,290,OAKLE,OAKLE,true,20.7,202.07,25.05,N,N,N,false,true,14932
V37,C,290,OAKLE,RP   ,300,HAWKI,HAWKI,true,20.7,202.07,22.16,N,N,N,false,true,14933
V37,C,300,HAWKI,RP   ,310,EKN,EKN,true,20.7,202.07,27.02,N,N,N,false,true,14934
V37,C,310,EKN,VORTAC,320,CKB,CKB,true,345.85,162.75,21.78,N,N,N,false,true,14935
V37,C,320,CKB,VOR/DME,330,TEDDS,TEDDS,true,3.05,183.04,23.1,N,N,N,false,true,14936
V37,C,330,TEDDS,RP   ,340,AKSAR,AKSAR,true,3.05,183.04,31.23,N,N,N,false,true,14937
V37,C,340,AKSAR,RP   ,350,CETPU,CETPU,true,12.95,193,24.08,N,N,Y,false,true,14938
V37,C,350,CETPU,RP   ,360,EWC,EWC,true,12.95,193,15.98,N,N,N,false,true,14939
V37,C,360,EWC,VOR/DME,,,,,,,,N,N,N,true,true,14940
V370,C,10,LAX,VORTAC,20,DODGR,DODGR,true,75.88,256.38,14.66,N,N,N,false,true,14941
V370,C,20,DODGR,RP   ,30,LAHAB,LAHAB,true,75.88,256.38,10.62,N,N,N,false,true,14942
V370,C,30,LAHAB,RP   ,40,PRADO,PRADO,true,75.88,256.38,7.1,N,N,N,false,true,14943
V370,C,40,PRADO,RP   ,50,WISUP,WISUP,true,75.88,256.38,3.24,N,N,N,false,true,14944
V370,C,50,WISUP,RP   ,60,PDZ,PDZ,true,75.88,256.38,9.44,N,N,N,false,true,14945
V370,C,60,PDZ,VORTAC,70,EDITS,EDITS,true,77.71,260.32,12,N,N,N,false,true,14946
V370,C,70,EDITS,RP   ,80,SETER,SETER,true,77.71,260.32,9.04,N,N,N,false,true,14947
V370,C,80,SETER,RP   ,90,BANDS,BANDS,true,77.71,260.32,12.99,N,N,N,false,true,14948
V370,C,90,BANDS,RP   ,100,GARNE,GARNE,true,77.71,260.32,14,N,N,N,false,true,14949
V370,C,100,GARNE,RP   ,110,PSP,PSP,true,77.71,260.32,7,N,N,N,false,true,14950
V370,C,110,PSP,VORTAC,120,STOWN,STOWN,true,53.03,231.4,15,N,N,N,false,true,14951
V370,C,120,STOWN,RP   ,130,TNP,TNP,true,53.03,231.4,20.98,N,N,N,false,true,14952
V370,C,130,TNP,VORTAC,,,,,,,,N,N,N,true,true,14953
V372,C,10,SLI,VORTAC,20,JOGIT,JOGIT,true,75.31,256.79,13.7,N,N,N,false,true,14954
V372,C,20,JOGIT,RP   ,30,KAYOH,KAYOH,true,75.31,256.79,9.54,N,N,N,false,true,14955
V372,C,30,KAYOH,RP   ,40,FRETS,FRETS,true,75.31,256.79,4.62,N,N,N,false,true,14956
V372,C,40,FRETS,RP   ,50,HDF,HDF,true,75.31,256.79,15.62,N,N,N,false,true,14957
V372,C,50,HDF,VOR,60,BANDS,BANDS,true,53.9,234.09,18.11,N,N,N,false,true,14958
V372,C,60,BANDS,RP   ,70,AHLEX,AHLEX,true,80.09,260.32,8,N,N,Y,false,true,14959
V372,C,70,AHLEX,RP   ,80,GARNE,GARNE,true,80.09,260.32,6,N,N,N,false,true,14960
V372,C,80,GARNE,RP   ,90,PSP,PSP,true,80.09,260.32,7,N,N,N,false,true,14961
V372,C,90,PSP,VORTAC,100,CONES,CONES,true,87.65,267.58,20.93,N,N,N,false,true,14962
V372,C,100,CONES,RP   ,110,BLH,BLH,true,87.65,267.58,64.17,N,N,N,false,true,14963
V372,C,110,BLH,VORTAC,,,,,,,,N,N,N,true,true,14964
V373,C,10,GSO,VORTAC,20,UZUDO,UZUDO,true,161.98,342.21,10.48,N,N,N,false,true,14965
V373,C,20,UZUDO,RP   ,30,EETEE,EETEE,true,161.98,342.21,30.52,N,N,N,false,true,14966
V373,C,30,EETEE,RP   ,40,SDZ,SDZ,true,161.98,342.21,12.24,N,N,N,false,true,14967
V373,C,40,SDZ,VORTAC,,,,,,,,N,N,N,true,true,14968
V374,C,10,CFB,VOR/DME,20,QTIPP,QTIPP,true,128.82,310,62.73,N,N,N,false,true,14969
V374,C,20,QTIPP,WP   ,30,MSLIN,MSLIN,true,128.82,310,18.72,N,N,N,false,true,14970
V374,C,30,MSLIN,RP   ,40,GAYEL,GAYEL,true,128.82,310,10.25,N,N,N,false,true,14971
V374,C,40,GAYEL,RP   ,50,VOLLU,VOLLU,true,139.31,319.55,21.22,N,N,Y,false,true,14972
V374,C,50,VOLLU,RP   ,60,MICAL,MICAL,true,85.67,265.93,6.34,N,N,Y,false,true,14973
V374,C,60,MICAL,RP   ,70,CMK,CMK,true,85.67,265.93,12.67,N,N,N,false,true,14974
V374,C,70,CMK,VOR/DME,80,DENNA,DENNA,true,110.97,291.66,17.76,N,N,N,false,true,14975
V374,C,80,DENNA,RP   ,90,BETHA,BETHA,true,110.97,291.66,17.54,N,N,N,false,true,14976
V374,C,90,BETHA,RP   ,100,CREAM,CREAM,true,110.97,291.66,13.32,N,N,N,false,true,14977
V374,C,100,CREAM,RP   ,110,FLIBB,FLIBB,true,56.83,238,6.5,N,N,Y,false,true,14978
V374,C,110,FLIBB,RP   ,120,YODER,YODER,true,56.83,238,5.21,N,N,N,false,true,14979
V374,C,120,YODER,RP   ,130,KURTY,KURTY,true,56.83,238,4.86,N,N,N,false,true,14980
V374,C,130,KURTY,RP   ,140,GON,GON,true,110.06,290.2,9.81,N,N,Y,false,true,14981
V374,C,140,GON,VOR/DME,150,WACKY,WACKY,true,100.05,282,8.87,N,N,N,false,true,14982
V374,C,150,WACKY,RP   ,160,MINNK,MINNK,true,100.05,282,19.56,N,N,N,false,true,14983
V374,C,160,MINNK,RP   ,170,FALMA,FALMA,true,100.05,282,11.45,N,N,N,false,true,14984
V374,C,170,FALMA,RP   ,180,MVY,MVY,true,100.05,282,25.26,N,N,N,false,true,14985
V374,C,180,MVY,VOR/DME,,,,,,,,N,N,N,true,true,14986
V375,C,10,GVE,VORTAC,20,MAZKO,MAZKO,true,40.01,220.27,17.97,N,N,N,false,true,14987
V375,C,20,MAZKO,RP   ,30,HANEY,HANEY,true,40.01,220.27,1.89,N,N,N,false,true,14988
V375,C,30,HANEY,RP   ,40,FLUKY,FLUKY,true,40.01,220.27,15.83,N,N,N,false,true,14989
V375,C,40,FLUKY,RP   ,,,,,,,,N,N,N,true,true,14990
V376,C,10,RIC,VORTAC,20,EPICS,EPICS,true,18.29,198.42,17.27,N,N,N,false,true,14991
V376,C,20,EPICS,RP   ,30,DEGAY,DEGAY,true,18.29,198.42,3.08,N,N,N,false,true,14992
V376,C,30,DEGAY,RP   ,40,BEUGA,BEUGA,true,18.29,198.42,2.31,N,N,N,false,true,14993
V376,C,40,BEUGA,RP   ,50,PEGBY,PEGBY,true,18.29,198.42,12.34,N,N,N,false,true,14994
V376,C,50,PEGBY,RP   ,60,JIMBE,JIMBE,true,18.29,198.42,3,N,N,N,false,true,14995
V376,C,60,JIMBE,RP   ,70,GRUBY,GRUBY,true,18.29,198.42,4.87,N,N,N,false,true,14996
V376,C,70,GRUBY,RP   ,80,OJAAY,OJAAY,true,18.29,198.42,5.13,N,N,N,false,true,14997
V376,C,80,OJAAY,RP   ,90,SABBI,SABBI,true,18.29,198.42,5.42,N,N,N,false,true,14998
V376,C,90,SABBI,RP   ,100,IRONS,IRONS,true,18.29,198.42,9.07,N,N,N,false,true,14999
V376,C,100,IRONS,RP   ,,,,,,,,N,N,N,true,true,15000
V377,C,10,MOL,VOR/DME,20,TTUMS,TTUMS,true,8.94,190.02,40.04,N,N,N,false,true,15001
V377,C,20,TTUMS,RP   ,30,TEAKK,TEAKK,true,8.94,190.02,13.35,N,N,N,false,true,15002
V377,C,30,TEAKK,RP   ,40,ESL,ESL,true,8.94,190.02,26.23,N,N,N,false,true,15003
V377,C,40,ESL,VOR/DME,50,ELGEE,ELGEE,true,61,241.54,30.23,N,N,N,false,true,15004
V377,C,50,ELGEE,RP   ,60,TOMAC,TOMAC,true,61,241.54,18.04,N,N,N,false,true,15005
V377,C,60,TOMAC,RP   ,70,HGR,HGR,true,93.32,273.5,13.01,N,N,Y,false,true,15006
V377,C,70,HGR,VOR,80,SCAPE,SCAPE,true,51.75,235.26,20.91,N,N,N,false,true,15007
V377,C,80,SCAPE,RP   ,90,HAR,HAR,true,51.75,235.26,30.36,N,N,N,false,true,15008
V377,C,90,HAR,VORTAC,,,,,,,,N,N,N,true,true,15009
V378,C,10,BAL,VORTAC,20,ENSUE,ENSUE,true,44.78,225.01,9.82,N,N,N,false,true,15010
V378,C,20,ENSUE,RP   ,30,DLUCA,DLUCA,true,44.78,225.01,9.51,N,N,N,false,true,15011
V378,C,30,DLUCA,RP   ,40,CLIPR,CLIPR,true,44.78,225.01,0.67,N,N,N,false,true,15012
V378,C,40,CLIPR,RP   ,50,TRISH,TRISH,true,44.78,225.01,4,N,N,N,false,true,15013
V378,C,50,TRISH,RP   ,60,BELAY,BELAY,true,44.78,225.01,6.09,N,N,N,false,true,15014
V378,C,60,BELAY,RP   ,70,TROYZ,TROYZ,true,64.6,245,10.24,N,N,Y,false,true,15015
V378,C,70,TROYZ,RP   ,80,NUGGY,NUGGY,true,64.6,245,6.28,N,N,N,false,true,15016
V378,C,80,NUGGY,RP   ,90,MXE,MXE,true,64.6,245,18.72,N,N,N,false,true,15017
V378,C,90,MXE,VORTAC,,,,,,,,N,N,N,true,true,15018
V379,C,10,DEALE,RP   ,20,GRACO,GRACO,true,70.02,250.66,17.86,N,N,N,false,true,15019
V379,C,20,GRACO,RP   ,30,ENO,ENO,true,70.02,250.66,36.37,N,N,N,false,true,15020
V379,C,30,ENO,VORTAC,,,,,,,,N,N,N,true,true,15021
V38,C,10,MZV,VOR/DME,20,GENSO,GENSO,true,76.87,257.82,17.81,N,N,N,false,true,15022
V38,C,20,GENSO,RP   ,30,WYNET,WYNET,true,76.87,257.82,31.05,N,N,N,false,true,15023
V38,C,30,WYNET,RP   ,40,TRIDE,TRIDE,true,76.87,257.82,16.71,N,N,N,false,true,15024
V38,C,40,TRIDE,RP   ,50,KELSI,KELSI,true,98.05,278.98,9.53,N,N,Y,false,true,15025
V38,C,50,KELSI,RP   ,60,MEITZ,MEITZ,true,98.05,278.98,15.75,N,N,N,false,true,15026
V38,C,60,MEITZ,RP   ,70,MEDAN,MEDAN,true,98.05,278.98,16.68,N,N,N,false,true,15027
V38,C,70,MEDAN,RP   ,80,OCEDO,OCEDO,true,98.05,278.98,15.42,N,N,N,false,true,15028
V38,C,80,OCEDO,RP   ,90,EON,EON,true,98.05,278.98,7.33,N,N,N,false,true,15029
V38,C,90,EON,VORTAC,100,LUCIT,LUCIT,true,95.54,285.25,16.78,N,N,N,false,true,15030
V38,C,100,LUCIT,RP   ,110,MAPPS,MAPPS,true,95.54,285.25,22.01,N,N,N,false,true,15031
V38,C,110,MAPPS,RP   ,120,DENAM,DENAM,true,95.54,285.25,9.3,N,N,N,false,true,15032
V38,C,120,DENAM,RP   ,130,CLEFT,CLEFT,true,95.54,285.25,31.99,N,N,N,false,true,15033
V38,C,130,CLEFT,RP   ,140,TELEY,TELEY,true,95.54,285.25,21.75,N,N,N,false,true,15034
V38,C,140,TELEY,RP   ,150,OYIDU,OYIDU,true,95.54,285.25,1.48,N,N,N,false,true,15035
V38,C,150,OYIDU,RP   ,160,FWA,FWA,true,95.54,285.25,16,N,N,N,false,true,15036
V38,C,160,FWA,VORTAC,170,CHIZM,CHIZM,true,96.78,277.24,26.1,N,N,N,false,true,15037
V38,C,170,CHIZM,RP   ,180,WINES,WINES,true,96.78,277.24,5.98,N,N,N,false,true,15038
V38,C,180,WINES,RP   ,190,JPU,JPU,true,,,,Y,N,N,false,true,15039
V38,C,190,JPU,VOR/DME,200,TRION,TRION,true,120.55,305.35,10,N,N,N,false,true,15040
V38,C,200,TRION,RP   ,210,SACKY,SACKY,true,120.55,305.35,1.19,N,N,N,false,true,15041
V38,C,210,SACKY,RP   ,220,JULEA,JULEA,true,120.55,305.35,10.36,N,N,N,false,true,15042
V38,C,220,JULEA,RP   ,230,ZOBIG,ZOBIG,true,120.55,305.35,15.82,N,N,N,false,true,15043
V38,C,230,ZOBIG,RP   ,240,BENZO,BENZO,true,120.55,305.35,6.6,N,N,N,false,true,15044
V38,C,240,BENZO,RP   ,250,PAGVE,PAGVE,true,120.55,305.35,4.36,N,N,N,false,true,15045
V38,C,250,PAGVE,RP   ,260,EKN,EKN,true,120.55,305.35,19.04,N,N,N,false,true,15046
V38,C,260,EKN,VORTAC,270,BUGEL,BUGEL,true,126.88,307.09,19.7,N,N,N,false,true,15047
V38,C,270,BUGEL,RP   ,280,DEKAY,DEKAY,true,126.88,307.09,23.86,N,N,N,false,true,15048
V38,C,280,DEKAY,RP   ,290,CEROL,CEROL,true,126.88,307.09,27.53,N,N,N,false,true,15049
V38,C,290,CEROL,RP   ,300,ZEDPA,ZEDPA,true,126.88,307.09,7.56,N,N,N,false,true,15050
V38,C,300,ZEDPA,RP   ,310,MITER,MITER,true,126.88,307.09,4.09,N,N,N,false,true,15051
V38,C,310,MITER,RP   ,320,GVE,GVE,true,126.88,307.09,23.7,N,N,N,false,true,15052
V38,C,320,GVE,VORTAC,330,EMMIE,EMMIE,true,133.46,316.97,17.28,N,N,N,false,true,15053
V38,C,330,EMMIE,RP   ,340,ROOKY,ROOKY,true,133.46,316.97,9.59,N,N,N,false,true,15054
V38,C,340,ROOKY,RP   ,350,RIC,RIC,true,133.46,316.97,23.22,N,N,N,false,true,15055
V38,C,350,RIC,VORTAC,360,NEMAN,NEMAN,true,105.13,283.5,12.94,N,N,N,false,true,15056
V38,C,360,NEMAN,RP   ,370,HCM,HCM,true,105.13,283.5,16.32,N,N,N,false,true,15057
V38,C,370,HCM,VORTAC,380,JUDLU,JUDLU,true,106.85,287.33,6,N,N,N,false,true,15058
V38,C,380,JUDLU,RP   ,390,TERKS,TERKS,true,106.85,287.33,6,N,N,N,false,true,15059
V38,C,390,TERKS,RP   ,400,LNSKY,LNSKY,true,106.85,287.33,26.19,N,N,N,false,true,15060
V38,C,400,LNSKY,RP   ,,,,,,,,N,N,N,true,true,15061
V381,C,10,BIH,VOR/DME,20,EVERR,EVERR,true,322.05,141.86,22,N,N,N,false,true,15062
V381,C,20,EVERR,RP   ,30,NIKOL,NIKOL,true,322.05,141.86,16.46,N,N,N,false,true,15063
V381,C,30,NIKOL,RP   ,,,,,,,,N,N,N,true,true,15064
V382,C,10,JNC,VOR/DME,20,ECNOF,ECNOF,true,142.47,325.8,56.07,N,N,N,false,true,15065
V382,C,20,ECNOF,RP   ,30,ETL,ETL,true,142.47,325.8,10,N,N,N,false,true,15066
V382,C,30,ETL,VOR/DME,40,DRO,DRO,true,143.31,321.62,58.44,N,N,N,false,true,15067
V382,C,40,DRO,VOR/DME,,,,,,,,N,N,N,true,true,15068
V384,C,10,LVT,VOR/DME,20,JELLO,JELLO,true,125.04,306.79,19.11,N,N,N,false,true,15069
V384,C,20,JELLO,RP   ,30,WINNA,WINNA,true,125.04,306.79,22.89,N,N,N,false,true,15070
V384,C,30,WINNA,RP   ,40,VXV,VXV,true,125.04,306.79,31.95,N,N,N,false,true,15071
V384,C,40,VXV,VORTAC,,,,,,,,N,N,N,true,true,15072
V385,A,10,HPB,VOR/DME,20,ENM,ENM,true,17.52,197.97,89.41,N,N,N,false,true,15073
V385,A,20,ENM,VOR/DME,30,PICNI,PICNI,true,41.37,223.77,16.5,N,N,N,false,true,15074
V385,A,30,PICNI,RP   ,40,KOZOC,KOZOC,true,41.37,223.77,7.34,N,N,N,false,true,15075
V385,A,40,KOZOC,RP   ,50,KEGEY,KEGEY,true,41.37,223.77,11.73,N,N,N,false,true,15076
V385,A,50,KEGEY,RP   ,60,WARVI,WARVI,true,41.37,223.77,9.69,N,N,N,false,true,15077
V385,A,60,WARVI,RP   ,70,UNK,UNK,true,41.37,223.77,77.29,N,N,N,false,true,15078
V385,A,70,UNK,VOR/DME,,,,,,,,N,N,N,true,true,15079
V385,C,10,LBB,VORTAC,20,WAGUN,WAGUN,true,94,274.78,73.09,N,N,N,false,true,15080
V385,C,20,WAGUN,RP   ,30,ABI,ABI,true,138.65,319,62.98,N,N,Y,false,true,15081
V385,C,30,ABI,VORTAC,,,,,,,,N,N,N,true,true,15082
V386,C,10,RZS,VORTAC,20,OHIGH,OHIGH,true,87.46,266.96,23.31,N,N,N,false,true,15083
V386,C,20,OHIGH,RP   ,30,FIM,FIM,true,87.46,266.96,21.79,N,N,N,false,true,15084
V386,C,30,FIM,VORTAC,40,VAZCU,VAZCU,true,52.68,233.14,11.11,N,N,N,false,true,15085
V386,C,40,VAZCU,RP   ,50,UMBER,UMBER,true,52.68,233.14,8.48,N,N,N,false,true,15086
V386,C,50,UMBER,RP   ,60,SAUGS,SAUGS,true,52.68,233.14,2.59,N,N,N,false,true,15087
V386,C,60,SAUGS,RP   ,70,PMD,PMD,true,52.68,233.14,21.58,N,N,N,false,true,15088
V386,C,70,PMD,VORTAC,80,ZOREN,ZOREN,true,81,261.78,15,N,N,N,false,true,15089
V386,C,80,ZOREN,RP   ,90,IMSIJ,IMSIJ,true,81,261.78,4,N,N,N,false,true,15090
V386,C,90,IMSIJ,RP   ,100,APLES,APLES,true,81,261.78,26.57,N,N,N,false,true,15091
V386,C,100,APLES,RP   ,110,SOGGI,SOGGI,true,81,261.78,23.52,N,N,N,false,true,15092
V386,C,110,SOGGI,RP   ,120,BRGET,BRGET,true,148.86,329,7.51,N,N,Y,false,true,15093
V386,C,120,BRGET,RP   ,130,OKACO,OKACO,true,148.86,329,7.52,N,N,N,false,true,15094
V386,C,130,OKACO,RP   ,140,YUCCA,YUCCA,true,148.86,329,10.15,N,N,N,false,true,15095
V386,C,140,YUCCA,RP   ,150,PSP,PSP,true,148.86,329,14.71,N,N,N,false,true,15096
V386,C,150,PSP,VORTAC,,,,,,,,N,N,N,true,true,15097
V387,C,10,MFE,VOR/DME,20,PYRAN,PYRAN,true,168.17,349.18,7.33,N,N,N,false,true,15098
V387,C,20,PYRAN,RP   ,30,U.S. MEXICAN BORDER-1,U.S. MEXICAN BORDER-1,true,168.17,349.18,2.45,N,N,N,false,true,15099
V387,C,30,U.S. MEXICAN BORDER-1,,40,REX,REX,true,,,,N,N,N,false,true,15100
V387,C,40,REX,VOR/DME,,,,,,,,N,N,N,true,true,15101
V388,A,10,TED,VOR/DME,20,NAPTO,NAPTO,true,189.54,9.19,25.72,N,N,N,false,true,15102
V388,A,20,NAPTO,RP   ,30,ENA,ENA,true,228.28,47.56,26.63,N,N,Y,false,true,15103
V388,A,30,ENA,VOR/DME,,,,,,,,N,N,N,true,true,15104
V388,C,10,SLI,VORTAC,20,AHEIM,AHEIM,true,57.71,237.79,7.48,N,N,N,false,true,15105
V388,C,20,AHEIM,RP   ,30,DOWDD,DOWDD,true,6.92,186.97,10.66,N,N,Y,false,true,15106
V388,C,30,DOWDD,RP   ,40,RNDAL,RNDAL,true,89.83,270,2.44,N,N,Y,false,true,15107
V388,C,40,RNDAL,RP   ,50,PDZ,PDZ,true,89.83,270,13.17,N,N,N,false,true,15108
V388,C,50,PDZ,VORTAC,60,KNDAL,KNDAL,true,72.14,252.58,6.38,N,N,N,false,true,15109
V388,C,60,KNDAL,RP   ,70,LENHO,LENHO,true,72.14,252.58,2.27,N,N,N,false,true,15110
V388,C,70,LENHO,RP   ,80,ACINS,ACINS,true,72.14,252.58,9.74,N,N,N,false,true,15111
V388,C,80,ACINS,RP   ,90,DEWAY,DEWAY,true,72.14,252.58,21.09,N,N,N,false,true,15112
V388,C,90,DEWAY,RP   ,100,PSP,PSP,true,93.83,274,16.19,N,N,Y,false,true,15113
V388,C,100,PSP,VORTAC,,,,,,,,N,N,N,true,true,15114
V389,C,10,CIM,VORTAC,20,SAYKA,SAYKA,true,39.72,220.06,10.69,N,N,N,false,true,15115
V389,C,20,SAYKA,RP   ,30,FOGLE,FOGLE,true,39.72,220.06,23.76,N,N,N,false,true,15116
V389,C,30,FOGLE,RP   ,40,EARLS,EARLS,true,348.08,168,26.97,N,N,Y,false,true,15117
V389,C,40,EARLS,RP   ,50,JOGEL,JOGEL,true,348.08,168,10.76,N,N,N,false,true,15118
V389,C,50,JOGEL,RP   ,60,RADIO,RADIO,true,348.08,168,13.4,N,N,N,false,true,15119
V389,C,60,RADIO,RP   ,70,PUB,PUB,true,348.08,168,36.33,N,N,N,false,true,15120
V389,C,70,PUB,VORTAC,80,DRAKE,DRAKE,true,354.19,174.21,18.74,N,N,N,false,true,15121
V389,C,80,DRAKE,RP   ,90,ADANE,ADANE,true,354.19,174.21,18.55,N,N,N,false,true,15122
V389,C,90,ADANE,RP   ,100,LUFSE,LUFSE,true,354.19,174.21,17.87,N,N,N,false,true,15123
V389,C,100,LUFSE,RP   ,110,FQF,FQF,true,328.01,147.86,30.6,N,N,Y,false,true,15124
V389,C,110,FQF,VORTAC,,,,,,,,N,N,N,true,true,15125
V39,C,10,SDZ,VORTAC,20,MERIL,MERIL,true,20.55,202.89,25,N,N,N,false,true,15126
V39,C,20,MERIL,RP   ,30,SNOWS,SNOWS,true,20.55,202.89,18.62,N,N,N,false,true,15127
V39,C,30,SNOWS,RP   ,40,UXEWE,UXEWE,true,20.55,202.89,27.18,N,N,N,false,true,15128
V39,C,40,UXEWE,RP   ,50,SEGPE,SEGPE,true,20.55,202.89,13.75,N,N,N,false,true,15129
V39,C,50,SEGPE,RP   ,60,SBV,SBV,true,20.55,202.89,7.25,N,N,N,false,true,15130
V39,C,60,SBV,VORTAC,70,INSAC,INSAC,true,31.94,213.46,34.83,N,N,N,false,true,15131
V39,C,70,INSAC,RP   ,80,SHEPS,SHEPS,true,31.94,213.46,13.2,N,N,N,false,true,15132
V39,C,80,SHEPS,RP   ,90,COLAB,COLAB,true,31.94,213.46,13.73,N,N,N,false,true,15133
V39,C,90,COLAB,RP   ,100,ARVON,ARVON,true,31.94,213.46,6.4,N,N,N,false,true,15134
V39,C,100,ARVON,RP   ,110,GVE,GVE,true,31.94,213.46,22.03,N,N,N,false,true,15135
V39,C,110,GVE,VORTAC,120,WITTO,WITTO,true,337,156.74,22.19,N,N,N,false,true,15136
V39,C,120,WITTO,RP   ,130,LURAY,LURAY,true,337,156.74,17.95,N,N,N,false,true,15137
V39,C,130,LURAY,RP   ,140,KERRE,KERRE,true,42.24,222.69,3.06,N,N,Y,false,true,15138
V39,C,140,KERRE,RP   ,150,AANTS,AANTS,true,42.24,222.69,5.65,N,N,N,false,true,15139
V39,C,150,AANTS,RP   ,160,HOAGE,HOAGE,true,42.24,222.69,30.23,N,N,N,false,true,15140
V39,C,160,HOAGE,RP   ,170,MRB,MRB,true,42.24,222.69,19,N,N,N,false,true,15141
V39,C,170,MRB,VORTAC,180,MAPEL,MAPEL,true,65.08,248.07,13.77,N,N,N,false,true,15142
V39,C,180,MAPEL,RP   ,190,ROBRT,ROBRT,true,65.08,248.07,12.48,N,N,N,false,true,15143
V39,C,190,ROBRT,RP   ,200,MULRR,MULRR,true,65.08,248.07,1.76,N,N,N,false,true,15144
V39,C,200,MULRR,RP   ,210,HYPER,HYPER,true,65.08,248.07,6.02,N,N,N,false,true,15145
V39,C,210,HYPER,RP   ,220,BINNS,BINNS,true,65.08,248.07,11.62,N,N,N,false,true,15146
V39,C,220,BINNS,RP   ,230,DELRO,DELRO,true,65.08,248.07,20.84,N,N,N,false,true,15147
V39,C,230,DELRO,RP   ,240,JOANE,JOANE,true,65.08,248.07,9.12,N,N,N,false,true,15148
V39,C,240,JOANE,RP   ,250,LRP,LRP,true,65.08,248.07,8.85,N,N,N,false,true,15149
V39,C,250,LRP,VOR/DME,260,BOYER,BOYER,true,54.02,234.42,13.33,N,N,N,false,true,15150
V39,C,260,BOYER,RP   ,270,FLOAT,FLOAT,true,54.02,234.42,13.03,N,N,N,false,true,15151
