airwayId,airwayLocation,pointSeq,currentPoint,nextPoint,gapFlagActive,signalGapFlagActive,meaGapActive,doglegActive,isTerminalPoint,hasCurrentCleanNextEdge,gapPositionClass,sourceRowNumber
T257,C,130,PYE,FREES,false,false,false,true,false,true,dogleg_turn_point,6228
T257,C,140,FREES,NACKI,false,false,false,true,false,true,dogleg_turn_point,6229
T257,C,150,NACKI,ENI,false,false,false,true,false,true,dogleg_turn_point,6230
T257,C,160,ENI,MERRI,false,false,false,true,false,true,dogleg_turn_point,6231
T257,C,180,FLUEN,PLYAT,false,false,false,true,false,true,dogleg_turn_point,6233
T257,C,190,PLYAT,CCHUK,false,false,false,true,false,true,dogleg_turn_point,6234
T257,C,200,CCHUK,CICRO,false,false,false,true,false,true,dogleg_turn_point,6235
T257,C,230,SCUPY,OLJEK,false,false,false,true,false,true,dogleg_turn_point,6238
T257,C,240,OLJEK,CIGCA,false,false,false,true,false,true,dogleg_turn_point,6239
T257,C,250,CIGCA,FURNS,false,false,false,true,false,true,dogleg_turn_point,6240
T257,C,260,FURNS,NELLL,false,false,false,true,false,true,dogleg_turn_point,6241
T257,C,280,MITUE,JANAS,false,false,false,true,false,true,dogleg_turn_point,6243
T257,C,290,JANAS,ONP,false,false,false,true,false,true,dogleg_turn_point,6244
T257,C,300,ONP,CUTEL,false,false,false,true,false,true,dogleg_turn_point,6245
T257,C,310,CUTEL,EYCEH,false,false,false,true,false,true,dogleg_turn_point,6246
T257,C,330,ILWAC,ZEDAT,false,false,false,true,false,true,dogleg_turn_point,6248
T257,C,340,ZEDAT,WAVLU,false,false,false,true,false,true,dogleg_turn_point,6249
T257,C,350,WAVLU,HQM,false,false,false,true,false,true,dogleg_turn_point,6250
T257,C,360,HQM,COPLS,false,false,false,true,false,true,dogleg_turn_point,6251
T257,C,370,COPLS,WAPTO,false,false,false,true,false,true,dogleg_turn_point,6252
T257,C,380,WAPTO,OZETT,false,false,false,true,false,true,dogleg_turn_point,6253
T257,C,390,OZETT,TOU,false,false,false,true,false,true,dogleg_turn_point,6254
T257,C,400,TOU,,false,false,false,true,true,false,terminal_flag,6255
T258,C,10,MINIM,CAYAP,false,false,false,true,false,true,dogleg_turn_point,6256
T258,C,30,CRMSN,ZIVMU,false,false,false,true,false,true,dogleg_turn_point,6258
T258,C,90,BRAVS,LANGA,false,false,false,true,false,true,dogleg_turn_point,6264
T258,C,110,CANER,GRANT,false,false,false,true,false,true,dogleg_turn_point,6266
T258,C,150,SINCA,GLOSS,false,false,false,true,false,true,dogleg_turn_point,6270
T258,C,200,UGAAA,HRTWL,false,false,false,true,false,true,dogleg_turn_point,6275
T258,C,210,HRTWL,WILLS,false,false,false,true,false,true,dogleg_turn_point,6276
T258,C,260,NATCH,GMINI,false,false,false,true,false,true,dogleg_turn_point,6281
T258,C,270,GMINI,TWHYY,false,false,false,true,false,true,dogleg_turn_point,6282
T258,C,290,LANHO,ZEBUL,false,false,false,true,false,true,dogleg_turn_point,6284
T258,C,300,ZEBUL,MEYER,false,false,false,true,false,true,dogleg_turn_point,6285
T258,C,310,MEYER,BOUSY,false,false,false,true,false,true,dogleg_turn_point,6286
T258,C,320,BOUSY,,false,false,false,true,true,false,terminal_flag,6287
T259,C,10,LHS,EHF,false,false,false,true,false,true,dogleg_turn_point,6288
T259,C,20,EHF,COREZ,false,false,false,true,false,true,dogleg_turn_point,6289
T259,C,40,AVE,CHVAL,false,false,false,true,false,true,dogleg_turn_point,6291
T259,C,60,MBARI,LKHRN,false,false,false,true,false,true,dogleg_turn_point,6293
T259,C,70,LKHRN,SNS,false,false,false,true,false,true,dogleg_turn_point,6294
T259,C,80,SNS,CAATE,false,false,false,true,false,true,dogleg_turn_point,6295
T259,C,90,CAATE,SANTY,false,false,false,true,false,true,dogleg_turn_point,6296
T259,C,100,SANTY,SAPID,false,false,false,true,false,true,dogleg_turn_point,6297
T259,C,110,SAPID,CRTER,false,false,false,true,false,true,dogleg_turn_point,6298
T259,C,120,CRTER,NORCL,false,false,false,true,false,true,dogleg_turn_point,6299
T259,C,140,MOVDD,OOWEN,false,false,false,true,false,true,dogleg_turn_point,6301
T259,C,160,OXJEF,SAAGO,false,false,false,true,false,true,dogleg_turn_point,6303
T259,C,170,SAAGO,BNAKI,false,false,false,true,false,true,dogleg_turn_point,6304
T259,C,180,BNAKI,WEXIM,false,false,false,true,false,true,dogleg_turn_point,6305
T259,C,190,WEXIM,NIKOL,false,false,false,true,false,true,dogleg_turn_point,6306
T259,C,200,NIKOL,DAYMN,false,false,false,true,false,true,dogleg_turn_point,6307
T259,C,210,DAYMN,ELY,false,false,false,true,false,true,dogleg_turn_point,6308
T259,C,220,ELY,,false,false,false,true,true,false,terminal_flag,6309
T260,A,10,VANTY,COGNU,false,false,false,true,false,true,dogleg_turn_point,6310
T260,A,30,FEDEV,MUJUD,false,false,false,true,false,true,dogleg_turn_point,6312
T260,A,50,OME,,false,false,false,true,true,false,terminal_flag,6314
T261,C,10,SXC,GVO,false,false,false,true,false,true,dogleg_turn_point,6315
T261,C,20,GVO,FABEG,false,false,false,true,false,true,dogleg_turn_point,6316
T261,C,40,MQO,WUNUL,false,false,false,true,false,true,dogleg_turn_point,6318
T261,C,60,CLMNS,HRRNG,false,false,false,true,false,true,dogleg_turn_point,6320
T261,C,70,HRRNG,HMPBK,false,false,false,true,false,true,dogleg_turn_point,6321
T261,C,80,HMPBK,WOZZZ,false,false,false,true,false,true,dogleg_turn_point,6322
T261,C,90,WOZZZ,DUBSS,false,false,false,true,false,true,dogleg_turn_point,6323
T261,C,110,SNS,KARNN,false,false,false,true,false,true,dogleg_turn_point,6325
T261,C,130,WINDY,SMONE,false,false,false,true,false,true,dogleg_turn_point,6327
T261,C,150,MOVDD,RBLEW,false,false,false,true,false,true,dogleg_turn_point,6329
T261,C,170,GIFME,HNNRY,false,false,false,true,false,true,dogleg_turn_point,6331
T261,C,190,GRIDD,TALUM,false,false,false,true,false,true,dogleg_turn_point,6333
T261,C,220,GONGS,HOMAN,false,false,false,true,false,true,dogleg_turn_point,6336
T261,C,230,HOMAN,GARSA,false,false,false,true,false,true,dogleg_turn_point,6337
T261,C,240,GARSA,FARRO,false,false,false,true,false,true,dogleg_turn_point,6338
T261,C,260,CCAPS,MUREX,false,false,false,true,false,true,dogleg_turn_point,6340
T261,C,270,MUREX,MIXUP,false,false,false,true,false,true,dogleg_turn_point,6341
T261,C,280,MIXUP,PIIKZ,false,false,false,true,false,true,dogleg_turn_point,6342
T261,C,310,DSD,MLLRR,false,false,false,true,false,true,dogleg_turn_point,6345
T261,C,340,CUPRI,SUPOC,false,false,false,true,false,true,dogleg_turn_point,6348
T261,C,350,SUPOC,KUKTE,false,false,false,true,false,true,dogleg_turn_point,6349
T261,C,360,KUKTE,VECCU,false,false,false,true,false,true,dogleg_turn_point,6350
T261,C,380,SUNSN,MUDLE,false,false,false,true,false,true,dogleg_turn_point,6352
T261,C,390,MUDLE,YKM,false,false,false,true,false,true,dogleg_turn_point,6353
T261,C,400,YKM,SELAH,false,false,false,true,false,true,dogleg_turn_point,6354
T261,C,410,SELAH,GEBTE,false,false,false,true,false,true,dogleg_turn_point,6355
T261,C,420,GEBTE,LARDY,false,false,false,true,false,true,dogleg_turn_point,6356
T261,C,440,QUINT,KLSEY,false,false,false,true,false,true,dogleg_turn_point,6358
T261,C,460,PAWYO,HVARD,false,false,false,true,false,true,dogleg_turn_point,6360
T261,C,470,HVARD,SOFFE,false,false,false,true,false,true,dogleg_turn_point,6361
T261,C,480,SOFFE,JSTEN,false,false,false,true,false,true,dogleg_turn_point,6362
T261,C,490,JSTEN,,false,false,false,true,true,false,terminal_flag,6363
T262,A,10,ODK,WUXAN,false,false,false,true,false,true,dogleg_turn_point,6364
T262,A,20,WUXAN,JOH,false,false,false,true,false,true,dogleg_turn_point,6365
T262,A,30,JOH,,false,false,false,true,true,false,terminal_flag,6366
T263,C,10,FIM,DERBB,false,false,false,true,false,true,dogleg_turn_point,6367
T263,C,30,AVE,PXN,false,false,false,true,false,true,dogleg_turn_point,6369
T263,C,40,PXN,WINDY,false,false,false,true,false,true,dogleg_turn_point,6370
T263,C,50,WINDY,SMONE,false,false,false,true,false,true,dogleg_turn_point,6371
T263,C,70,MOVDD,RBLEW,false,false,false,true,false,true,dogleg_turn_point,6373
T263,C,80,RBLEW,PITTS,false,false,false,true,false,true,dogleg_turn_point,6374
T263,C,90,PITTS,SGD,false,false,false,true,false,true,dogleg_turn_point,6375
T263,C,100,SGD,POPES,false,false,false,true,false,true,dogleg_turn_point,6376
T263,C,110,POPES,NAKPT,false,false,false,true,false,true,dogleg_turn_point,6377
T263,C,140,DIBLE,KENDL,false,false,false,true,false,true,dogleg_turn_point,6380
T263,C,150,KENDL,FOLDS,false,false,false,true,false,true,dogleg_turn_point,6381
T263,C,160,FOLDS,SAVOE,false,false,false,true,false,true,dogleg_turn_point,6382
T263,C,180,HOMEG,ZUNAS,false,false,false,true,false,true,dogleg_turn_point,6384
T263,C,190,ZUNAS,TALEM,false,false,false,true,false,true,dogleg_turn_point,6385
T263,C,200,TALEM,OREGN,false,false,false,true,false,true,dogleg_turn_point,6386
T263,C,210,OREGN,EROWY,false,false,false,true,false,true,dogleg_turn_point,6387
T263,C,220,EROWY,NOTTI,false,false,false,true,false,true,dogleg_turn_point,6388
T263,C,230,NOTTI,CVO,false,false,false,true,false,true,dogleg_turn_point,6389
T263,C,240,CVO,ARTTY,false,false,false,true,false,true,dogleg_turn_point,6390
T263,C,250,ARTTY,UBG,false,false,false,true,false,true,dogleg_turn_point,6391
T263,C,260,UBG,LOATH,false,false,false,true,false,true,dogleg_turn_point,6392
T263,C,270,LOATH,KELNG,false,false,false,true,false,true,dogleg_turn_point,6393
T263,C,290,WINLO,ULESS,false,false,false,true,false,true,dogleg_turn_point,6395
T263,C,300,ULESS,MTLOK,false,false,false,true,false,true,dogleg_turn_point,6396
T263,C,330,ARRIE,ELWHA,false,false,false,true,false,true,dogleg_turn_point,6399
T263,C,340,ELWHA,,false,false,false,true,true,false,terminal_flag,6400
T264,A,10,ODK,ZAXUM,false,false,false,true,false,true,dogleg_turn_point,6401
T264,A,20,ZAXUM,MDO,false,false,false,true,false,true,dogleg_turn_point,6402
T264,A,30,MDO,,false,false,false,true,true,false,terminal_flag,6403
T265,C,10,JAYBE,GRIFT,false,false,false,true,false,true,dogleg_turn_point,6404
T265,C,20,GRIFT,START,false,false,false,true,false,true,dogleg_turn_point,6405
T265,C,30,START,SAFET,false,false,false,true,false,true,dogleg_turn_point,6406
T265,C,50,MEITZ,COYAP,false,false,false,true,false,true,dogleg_turn_point,6408
T265,C,60,COYAP,MAPPS,false,false,false,true,false,true,dogleg_turn_point,6409
T265,C,70,MAPPS,KLROY,false,false,false,true,false,true,dogleg_turn_point,6410
T265,C,80,KLROY,SMUUV,false,false,false,true,false,true,dogleg_turn_point,6411
T265,C,90,SMUUV,GETCH,false,false,false,true,false,true,dogleg_turn_point,6412
T265,C,100,GETCH,FREAK,false,false,false,true,false,true,dogleg_turn_point,6413
T265,C,130,LADIN,CARGA,false,false,false,true,false,true,dogleg_turn_point,6416
T265,C,140,CARGA,BUDHA,false,false,false,true,false,true,dogleg_turn_point,6417
T265,C,150,BUDHA,RONDO,false,false,false,true,false,true,dogleg_turn_point,6418
T265,C,160,RONDO,PINES,false,false,false,true,false,true,dogleg_turn_point,6419
T265,C,170,PINES,,false,false,false,true,true,false,terminal_flag,6420
T266,A,20,SPUTA,AKCAP,false,false,false,true,false,true,dogleg_turn_point,6422
T266,A,30,AKCAP,ZEDEM,false,false,false,true,false,true,dogleg_turn_point,6423
T266,A,50,FEDMI,BAVKE,false,false,false,true,false,true,dogleg_turn_point,6425
T266,A,60,BAVKE,ROTVE,false,false,false,true,false,true,dogleg_turn_point,6426
T266,A,70,ROTVE,WONOS,false,false,false,true,false,true,dogleg_turn_point,6427
T266,A,80,WONOS,COPOG,false,false,false,true,false,true,dogleg_turn_point,6428
T266,A,90,COPOG,JAPOR,false,false,false,true,false,true,dogleg_turn_point,6429
T266,A,100,JAPOR,NIGPE,false,false,false,true,false,true,dogleg_turn_point,6430
T266,A,110,NIGPE,GUMLE,false,false,false,true,false,true,dogleg_turn_point,6431
T266,A,120,GUMLE,ZONPU,false,false,false,true,false,true,dogleg_turn_point,6432
T266,A,130,ZONPU,ZADED,false,false,false,true,false,true,dogleg_turn_point,6433
T266,A,140,ZADED,RADKY,false,false,false,true,false,true,dogleg_turn_point,6434
T266,A,150,RADKY,UNEKY,false,false,false,true,false,true,dogleg_turn_point,6435
T266,A,170,XADZY,VULHO,false,false,false,true,false,true,dogleg_turn_point,6437
T266,A,180,VULHO,FOGID,false,false,false,true,false,true,dogleg_turn_point,6438
T266,A,200,YICAX,NEREE,false,false,false,true,false,true,dogleg_turn_point,6440
T266,A,230,VAZPU,DOOZI,false,false,false,true,false,true,dogleg_turn_point,6443
T266,A,240,DOOZI,GIRTS,false,false,false,true,false,true,dogleg_turn_point,6444
T266,A,260,ANN,,false,false,false,true,true,false,terminal_flag,6446
T267,A,10,OME,JIKSA,false,false,false,true,false,true,dogleg_turn_point,6447
T267,A,30,BALIN,OTZ,false,false,false,true,false,true,dogleg_turn_point,6449
T267,A,40,OTZ,WANLY,false,false,false,true,false,true,dogleg_turn_point,6450
T267,A,60,SICOV,HIBLA,false,false,false,true,false,true,dogleg_turn_point,6452
T267,A,70,HIBLA,ZEDAL,false,false,false,true,false,true,dogleg_turn_point,6453
T267,A,90,UBASY,SYNOD,false,false,false,true,false,true,dogleg_turn_point,6455
T267,A,110,PODKE,JODGU,false,false,false,true,false,true,dogleg_turn_point,6457
T267,A,120,JODGU,ZISDU,false,false,false,true,false,true,dogleg_turn_point,6458
T267,A,130,ZISDU,,false,false,false,true,true,false,terminal_flag,6459
T268,C,10,TOU,HEMER,false,false,false,true,false,true,dogleg_turn_point,6460
T268,C,20,HEMER,YUCSU,false,false,false,true,false,true,dogleg_turn_point,6461
T268,C,30,YUCSU,NOOEL,false,false,false,true,false,true,dogleg_turn_point,6462
T268,C,40,NOOEL,STVOH,false,false,false,true,false,true,dogleg_turn_point,6463
T268,C,60,WATTR,LEION,false,false,false,true,false,true,dogleg_turn_point,6465
T268,C,70,LEION,AYURU,false,false,false,true,false,true,dogleg_turn_point,6466
T268,C,80,AYURU,WOODI,false,false,false,true,false,true,dogleg_turn_point,6467
T268,C,90,WOODI,ZGOOD,false,false,false,true,false,true,dogleg_turn_point,6468
T268,C,110,BANDR,TMBOB,false,false,false,true,false,true,dogleg_turn_point,6470
T268,C,120,TMBOB,MERFF,false,false,false,true,false,true,dogleg_turn_point,6471
T268,C,130,MERFF,DOFDO,false,false,false,true,false,true,dogleg_turn_point,6472
T268,C,180,MWH,BATUM,false,false,false,true,false,true,dogleg_turn_point,6477
T268,C,240,GEG,ROPES,false,false,false,true,false,true,dogleg_turn_point,6483
T268,C,290,MLP,LIBRE,false,false,false,true,false,true,dogleg_turn_point,6488
T268,C,320,MSO,SPUNK,false,false,false,true,false,true,dogleg_turn_point,6491
T268,C,370,HLN,CUSRI,false,false,false,true,false,true,dogleg_turn_point,6496
T268,C,400,CONNS,NUKUW,false,false,false,true,false,true,dogleg_turn_point,6499
T268,C,410,NUKUW,SUBKY,false,false,false,true,false,true,dogleg_turn_point,6500
T268,C,420,SUBKY,REEPO,false,false,false,true,false,true,dogleg_turn_point,6501
T268,C,460,BIL,KOXMY,false,false,false,true,false,true,dogleg_turn_point,6505
T268,C,480,MLS,UMWEL,false,false,false,true,false,true,dogleg_turn_point,6507
T268,C,510,DIK,SOXOW,false,false,false,true,false,true,dogleg_turn_point,6510
T268,C,530,BIS,,false,false,false,true,true,false,terminal_flag,6512
T269,A,10,ANN,UDENE,false,false,false,true,false,true,dogleg_turn_point,6513
T269,A,70,BKA,JETUT,false,false,false,true,false,true,dogleg_turn_point,6519
T269,A,120,YAK,WORTT,false,false,false,true,false,true,dogleg_turn_point,6524
T269,A,140,MALAS,OXIDS,false,false,false,true,false,true,dogleg_turn_point,6526
T269,A,150,OXIDS,FOGNU,false,false,false,true,false,true,dogleg_turn_point,6527
T269,A,160,FOGNU,HORGI,false,false,false,true,false,true,dogleg_turn_point,6528
T269,A,170,HORGI,ZIXIM,false,false,false,true,false,true,dogleg_turn_point,6529
T269,A,180,ZIXIM,JOVOM,false,false,false,true,false,true,dogleg_turn_point,6530
T269,A,190,JOVOM,OXUGE,false,false,false,true,false,true,dogleg_turn_point,6531
T269,A,200,OXUGE,KATAT,false,false,false,true,false,true,dogleg_turn_point,6532
T269,A,210,KATAT,CASEL,false,false,false,true,false,true,dogleg_turn_point,6533
T269,A,230,JOH,FIMIB,false,false,false,true,false,true,dogleg_turn_point,6535
T269,A,250,TED,YONEK,false,false,false,true,false,true,dogleg_turn_point,6537
T269,A,350,MKLUK,,false,false,false,true,true,false,terminal_flag,6547
T270,A,10,HIPIV,HEXOG,false,false,false,true,false,true,dogleg_turn_point,6548
T270,A,30,HALUS,,false,false,false,true,true,false,terminal_flag,6550
T271,A,10,CDB,BINAL,false,false,false,true,false,true,dogleg_turn_point,6551
T271,A,40,AKN,JIVCO,false,false,false,true,false,true,dogleg_turn_point,6554
T271,A,90,ZINAM,AMOTT,false,false,false,true,false,true,dogleg_turn_point,6559
T271,A,100,AMOTT,,false,false,false,true,true,false,terminal_flag,6560
T272,C,10,HLV,TYMME,false,false,false,true,false,true,dogleg_turn_point,6561
T272,C,20,TYMME,,false,false,false,true,true,false,terminal_flag,6562
T273,A,10,FAI,AYKID,false,false,false,true,false,true,dogleg_turn_point,6563
T273,A,20,AYKID,CURUP,false,false,false,true,false,true,dogleg_turn_point,6564
T273,A,50,TUVVO,SOTGE,false,false,false,true,false,true,dogleg_turn_point,6567
T273,A,70,ROCES,,false,false,false,true,true,false,terminal_flag,6569
T274,C,10,ONP,WESHH,false,false,false,true,false,true,dogleg_turn_point,6570
T274,C,20,WESHH,CRAAF,false,false,false,true,false,true,dogleg_turn_point,6571
T274,C,30,CRAAF,JAIME,false,false,false,true,false,true,dogleg_turn_point,6572
T274,C,40,JAIME,DBLEY,false,false,false,true,false,true,dogleg_turn_point,6573
T274,C,50,DBLEY,MMDSN,false,false,false,true,false,true,dogleg_turn_point,6574
T274,C,60,MMDSN,MMASN,false,false,false,true,false,true,dogleg_turn_point,6575
T274,C,70,MMASN,POCIT,false,false,false,true,false,true,dogleg_turn_point,6576
T274,C,80,POCIT,GIFRD,false,false,false,true,false,true,dogleg_turn_point,6577
T274,C,100,FASAB,NUSME,false,false,false,true,false,true,dogleg_turn_point,6579
T274,C,110,NUSME,RUFUS,false,false,false,true,false,true,dogleg_turn_point,6580
T274,C,120,RUFUS,DUCCS,false,false,false,true,false,true,dogleg_turn_point,6581
T274,C,140,SEDTO,FMG,false,false,false,true,false,true,dogleg_turn_point,6583
T274,C,150,FMG,CHIME,false,false,false,true,false,true,dogleg_turn_point,6584
T274,C,200,OAL,ZOTUX,false,false,false,true,false,true,dogleg_turn_point,6589
T274,C,230,LIDAT,,false,false,false,true,true,false,terminal_flag,6592
T275,A,10,ZIKNI,BET,false,false,false,true,false,true,dogleg_turn_point,6593
T275,A,20,BET,DAVBE,false,false,false,true,false,true,dogleg_turn_point,6594
T275,A,30,DAVBE,YELLW,false,false,false,true,false,true,dogleg_turn_point,6595
T275,A,70,UNK,,false,false,false,true,true,false,terminal_flag,6599
T276,C,10,WAVLU,WINLO,false,false,false,true,false,true,dogleg_turn_point,6600
T276,C,20,WINLO,COUGA,false,false,false,true,false,true,dogleg_turn_point,6601
T276,C,30,COUGA,CARBY,false,false,false,true,false,true,dogleg_turn_point,6602
T276,C,40,CARBY,VECCU,false,false,false,true,false,true,dogleg_turn_point,6603
T276,C,50,VECCU,HUNGR,false,false,false,true,false,true,dogleg_turn_point,6604
T276,C,60,HUNGR,LAYTN,false,false,false,true,false,true,dogleg_turn_point,6605
T276,C,70,LAYTN,ALW,false,false,false,true,false,true,dogleg_turn_point,6606
T276,C,80,ALW,RENGO,false,false,false,true,false,true,dogleg_turn_point,6607
T276,C,90,RENGO,SEVER,false,false,false,true,false,true,dogleg_turn_point,6608
T276,C,110,POTOR,CUPEV,false,false,false,true,false,true,dogleg_turn_point,6610
T276,C,120,CUPEV,HENVO,false,false,false,true,false,true,dogleg_turn_point,6611
T276,C,130,HENVO,OFINO,false,false,false,true,false,true,dogleg_turn_point,6612
T276,C,140,OFINO,JIROS,false,false,false,true,false,true,dogleg_turn_point,6613
T276,C,230,FRYMN,YOGOS,false,false,false,true,false,true,dogleg_turn_point,6622
T276,C,240,YOGOS,EVBUJ,false,false,false,true,false,true,dogleg_turn_point,6623
T276,C,250,EVBUJ,ITEVE,false,false,false,true,false,true,dogleg_turn_point,6624
T276,C,260,ITEVE,WUDEY,false,false,false,true,false,true,dogleg_turn_point,6625
T276,C,270,WUDEY,GGW,false,false,false,true,false,true,dogleg_turn_point,6626
T276,C,280,GGW,,false,false,false,true,true,false,terminal_flag,6627
T277,A,10,BTT,JIGTI,false,false,false,true,false,true,dogleg_turn_point,6628
T277,A,60,JODGU,,false,false,false,true,true,false,terminal_flag,6633
T278,A,10,HAPIT,CSPER,false,false,false,true,false,true,dogleg_turn_point,6634
T278,A,20,CSPER,BIKUW,false,false,false,true,false,true,dogleg_turn_point,6635
T278,A,30,BIKUW,SSR,false,false,false,true,false,true,dogleg_turn_point,6636
T278,A,40,SSR,RADKY,false,false,false,true,false,true,dogleg_turn_point,6637
T278,A,50,RADKY,,false,false,false,true,true,false,terminal_flag,6638
T279,A,10,ALEUT,BET,false,false,false,true,false,true,dogleg_turn_point,6639
T279,A,20,BET,,false,false,false,true,true,false,terminal_flag,6640
T280,A,10,FLIPS,LVD,false,false,false,true,false,true,dogleg_turn_point,6641
T280,A,20,LVD,,false,false,false,true,true,false,terminal_flag,6642
T281,C,10,YOZLE,BOKKI,false,false,false,true,false,true,dogleg_turn_point,6643
T281,C,20,BOKKI,ANW,false,false,false,true,false,true,dogleg_turn_point,6644
T281,C,30,ANW,LKOTA,false,false,false,true,false,true,dogleg_turn_point,6645
T281,C,40,LKOTA,PIR,false,false,false,true,false,true,dogleg_turn_point,6646
T281,C,50,PIR,,false,false,false,true,true,false,terminal_flag,6647
T282,A,10,VENCE,AKTIE,false,false,false,true,false,true,dogleg_turn_point,6648
T282,A,20,AKTIE,FUZES,false,false,false,true,false,true,dogleg_turn_point,6649
T282,A,30,FUZES,ENVOI,false,false,false,true,false,true,dogleg_turn_point,6650
T282,A,40,ENVOI,ZOSTU,false,false,false,true,false,true,dogleg_turn_point,6651
T282,A,60,ROSII,TADUE,false,false,false,true,false,true,dogleg_turn_point,6653
T282,A,80,PERZO,FAI,false,false,false,true,false,true,dogleg_turn_point,6655
T282,A,90,FAI,,false,false,false,true,true,false,terminal_flag,6656
T283,C,10,BFF,GRN,false,false,false,true,false,true,dogleg_turn_point,6657
T283,C,20,GRN,WNDED,false,false,false,true,false,true,dogleg_turn_point,6658
T283,C,30,WNDED,PIR,false,false,false,true,false,true,dogleg_turn_point,6659
T283,C,40,PIR,,false,false,false,true,true,false,terminal_flag,6660
T285,C,10,LBF,TDD,false,false,false,true,false,true,dogleg_turn_point,6661
T285,C,20,TDD,MARSS,false,false,false,true,false,true,dogleg_turn_point,6662
T285,C,30,MARSS,VTN,false,false,false,true,false,true,dogleg_turn_point,6663
T285,C,40,VTN,LKOTA,false,false,false,true,false,true,dogleg_turn_point,6664
T285,C,50,LKOTA,LESNR,false,false,false,true,false,true,dogleg_turn_point,6665
T285,C,60,LESNR,HON,false,false,false,true,false,true,dogleg_turn_point,6666
T285,C,70,HON,,false,false,false,true,true,false,terminal_flag,6667
T286,C,10,FONIA,DIK,false,false,false,true,false,true,dogleg_turn_point,6668
T286,C,20,DIK,NEXRU,false,false,false,true,false,true,dogleg_turn_point,6669
T286,C,50,JELRO,DIXLE,false,false,false,true,false,true,dogleg_turn_point,6672
T286,C,90,RAP,KEOTA,false,false,false,true,false,true,dogleg_turn_point,6676
T286,C,110,GRN,EFFEX,false,false,false,true,false,true,dogleg_turn_point,6678
T286,C,130,TDD,BOKKI,false,false,false,true,false,true,dogleg_turn_point,6680
T286,C,140,BOKKI,GRI,false,false,false,true,false,true,dogleg_turn_point,6681
T286,C,150,GRI,NUCDI,false,false,false,true,false,true,dogleg_turn_point,6682
T286,C,230,RBA,JUDAA,false,false,false,true,false,true,dogleg_turn_point,6690
T286,C,250,BOWLR,,false,false,false,true,true,false,terminal_flag,6692
T287,C,10,GMINI,MMJAY,false,false,false,true,false,true,dogleg_turn_point,6693
T287,C,20,MMJAY,MERIL,false,false,false,true,false,true,dogleg_turn_point,6694
T287,C,40,SNOWS,OXFRD,false,false,false,true,false,true,dogleg_turn_point,6696
T287,C,50,OXFRD,BOUSY,false,false,false,true,false,true,dogleg_turn_point,6697
T287,C,60,BOUSY,MANGE,false,false,false,true,false,true,dogleg_turn_point,6698
T287,C,70,MANGE,MELIA,false,false,false,true,false,true,dogleg_turn_point,6699
T287,C,90,FAK,GVE,false,false,false,true,false,true,dogleg_turn_point,6701
T287,C,100,GVE,DENNN,false,false,false,true,false,true,dogleg_turn_point,6702
T287,C,140,KAIJE,BAMMY,false,false,false,true,false,true,dogleg_turn_point,6706
T287,C,150,BAMMY,REEES,false,false,false,true,false,true,dogleg_turn_point,6707
T287,C,160,REEES,TOMYD,false,false,false,true,false,true,dogleg_turn_point,6708
T287,C,170,TOMYD,HAMRR,false,false,false,true,false,true,dogleg_turn_point,6709
T287,C,180,HAMRR,DANII,false,false,false,true,false,true,dogleg_turn_point,6710
T287,C,190,DANII,OBWON,false,false,false,true,false,true,dogleg_turn_point,6711
T287,C,210,VYSOR,AGARD,false,false,false,true,false,true,dogleg_turn_point,6713
T287,C,260,WNSTN,AVALO,false,false,false,true,false,true,dogleg_turn_point,6718
T287,C,310,MANTA,PLUME,false,false,false,true,false,true,dogleg_turn_point,6723
T287,C,400,BEADS,ORCHA,false,false,false,true,false,true,dogleg_turn_point,6732
T287,C,410,ORCHA,PARCH,false,false,false,true,false,true,dogleg_turn_point,6733
T287,C,420,PARCH,GARRD,false,false,false,true,false,true,dogleg_turn_point,6734
T287,C,500,PVD,INNDY,false,false,false,true,false,true,dogleg_turn_point,6742
T287,C,510,INNDY,BURDY,false,false,false,true,false,true,dogleg_turn_point,6743
T287,C,520,BURDY,HAVNS,false,false,false,true,false,true,dogleg_turn_point,6744
T287,C,530,HAVNS,GRGIO,false,false,false,true,false,true,dogleg_turn_point,6745
T287,C,540,GRGIO,LBSTA,false,false,false,true,false,true,dogleg_turn_point,6746
T287,C,550,LBSTA,SILVE,false,false,false,true,false,true,dogleg_turn_point,6747
T287,C,580,ENE,,false,false,false,true,true,false,terminal_flag,6750
T288,C,10,GCC,TRTTL,false,false,false,true,false,true,dogleg_turn_point,6751
T288,C,30,KARAS,PACTO,false,false,false,true,false,true,dogleg_turn_point,6753
T288,C,50,RAP,JSSCA,false,false,false,true,false,true,dogleg_turn_point,6755
T288,C,70,WNDED,VTN,false,false,false,true,false,true,dogleg_turn_point,6757
T288,C,80,VTN,ANW,false,false,false,true,false,true,dogleg_turn_point,6758
T288,C,90,ANW,FESNT,false,false,false,true,false,true,dogleg_turn_point,6759
T290,C,10,HABJE,MEI,false,false,false,true,false,true,dogleg_turn_point,6762
T290,C,20,MEI,KWANE,false,false,false,true,false,true,dogleg_turn_point,6763
T290,C,30,KWANE,RABEC,false,false,false,true,false,true,dogleg_turn_point,6764
T290,C,40,RABEC,MGM,false,false,false,true,false,true,dogleg_turn_point,6765
T290,C,50,MGM,SCAIL,false,false,false,true,false,true,dogleg_turn_point,6766
