procedureKey,procedureType,variantCount,matchedVariantCount,connectedMatchedVariantCount,notConnectedMatchedVariantCount,uniqueInterfacePointCount,connectedInterfacePointCount,hasAnyMatchedVariant,hasAnyConnectedMatchedVariant,allMatchedVariantsUnconnected,onlyIncompleteVariants
PROCEDURE:DP:SSOXS7.SSOXS,DP,6,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SSTIK5.SSTIK,DP,5,5,1,4,5,1,true,true,false,false
PROCEDURE:DP:SSYKO3.SSYKO,DP,1,1,0,1,1,0,true,false,true,false
PROCEDURE:DP:STACO2.STACO,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:STAKK5.STAKK,DP,10,10,10,0,5,5,true,true,false,false
PROCEDURE:DP:STAYY4.STAYY,DP,4,4,0,4,4,0,true,false,true,false
PROCEDURE:DP:STEAD1.FMG,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:STHBY1.STHBY,DP,12,12,4,8,6,2,true,true,false,false
PROCEDURE:DP:STIGR2.STIGR,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:STKA1.SSR,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:STPHN3.STPHN,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:STRRM1.STRRM,DP,2,2,2,0,1,1,true,true,false,false
PROCEDURE:DP:STRYA8.STRYA,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:STUNO1.STUNO,DP,9,9,9,0,3,3,true,true,false,false
PROCEDURE:DP:STYCK8.STYCK,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:SUDDZ1.SUDDZ,DP,5,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SUMMA2.SUMMA,DP,4,4,4,0,2,2,true,true,false,false
PROCEDURE:DP:SUMMR2.SUMMR,DP,24,24,8,16,6,2,true,true,false,false
PROCEDURE:DP:SUNNE1.SUNNE,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SUNOL1.SUNOL,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:SVALY2.FFU,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SVC2.SVC,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SWEEP2.SWEEP,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SWOPE1.SWOPE,DP,7,7,7,0,7,7,true,true,false,false
PROCEDURE:DP:SWPFX3.SWPFX,DP,2,2,2,0,1,1,true,true,false,false
PROCEDURE:DP:SWTSR7.SWTSR,DP,33,33,15,18,11,5,true,true,false,false
PROCEDURE:DP:SWUNG2.SWUNG,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:SXC8.SXC,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TAD1.TAD,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TAFOY3.TAFOY,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:TAZMO4.TAZMO,DP,3,3,0,3,1,0,true,false,true,false
PROCEDURE:DP:TBIRD7.TBIRD,DP,24,24,20,4,6,5,true,true,false,false
PROCEDURE:DP:TDOWN3.TDOWN,DP,3,3,3,0,1,1,true,true,false,false
PROCEDURE:DP:TEBRD3.TEBRD,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:TECKY4.TECKY,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:TEDDD5.TEDDD,DP,8,8,8,0,2,2,true,true,false,false
PROCEDURE:DP:TERPZ8.TERPZ,DP,36,36,6,30,6,1,true,true,false,false
PROCEDURE:DP:TETON3.KICNE,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TEX5.FUZ,DP,10,0,0,0,10,5,false,false,false,true
PROCEDURE:DP:TFD4.TFD,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:THRPE3.THRPE,DP,2,2,1,1,2,1,true,true,false,false
PROCEDURE:DP:THUMB1.THUMB,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:TIDES1.TIDES,DP,12,12,6,6,4,2,true,true,false,false
PROCEDURE:DP:TIFTO8.MCI,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TIPPN4.TIPPN,DP,3,3,0,3,1,0,true,false,true,false
PROCEDURE:DP:TJANO2.TJANO,DP,2,2,1,1,2,1,true,true,false,false
PROCEDURE:DP:TNNIS6.TNNIS,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TOLLZ2.TOLLZ,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TOMPY1.TOMPY,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TOPMM5.TOPMM,DP,4,4,2,2,2,1,true,true,false,false
PROCEDURE:DP:TPNGA3.SADDE,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TRI9.GSO,DP,4,4,1,3,4,1,true,true,false,false
PROCEDURE:DP:TRIXY5.TRIXY,DP,3,3,3,0,3,3,true,true,false,false
PROCEDURE:DP:TRM6.TRM,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TRMML4.TRMML,DP,7,7,0,7,1,0,true,false,true,false
PROCEDURE:DP:TRSHA1.TRSHA,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:TRTON3.TRTON,DP,6,6,2,4,6,2,true,true,false,false
PROCEDURE:DP:TRUCK5.TRUCK,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TRUKN2.TRUKN,DP,12,12,8,4,6,4,true,true,false,false
PROCEDURE:DP:TRUMA1.TRUMA,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TRUPR3.TRUPR,DP,3,3,0,3,3,0,true,false,true,false
PROCEDURE:DP:TRYTN4.TRYTN,DP,3,3,3,0,1,1,true,true,false,false
PROCEDURE:DP:TST2.TST,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TTAUN4.TTAUN,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TURPS2.TURPS,DP,3,3,3,0,3,3,true,true,false,false
PROCEDURE:DP:TURTY4.TURTY,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:TUS9.TUS,DP,6,6,4,2,5,3,true,true,false,false
PROCEDURE:DP:TUVVO1.TUVVO,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:U142.DTA,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:UBG2.UBG,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:UCEEE2.UCEEE,DP,1,1,0,1,1,0,true,false,true,false
PROCEDURE:DP:UECKR6.UECKR,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:UNK1.UNK,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:UYRIG5.UYRIG,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:VAMPS1.VAMPS,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:VARNM2.VARNM,DP,8,8,8,0,2,2,true,true,false,false
PROCEDURE:DP:VEDAS5.VEDAS,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:VENUS4.TTT,DP,8,0,0,0,8,5,false,false,false,true
PROCEDURE:DP:VERMO6.VERMO,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:VICTO1.VICTO,DP,4,4,4,0,4,4,true,true,false,false
PROCEDURE:DP:VNY3.VNY,DP,6,6,6,0,6,6,true,true,false,false
PROCEDURE:DP:VRSTY3.VRSTY,DP,5,5,5,0,1,1,true,true,false,false
PROCEDURE:DP:VTU8.VTU,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:VVERA2.VVERA,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:WAGGE8.WAGGE,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:WALRU1.WALRU,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WATFO6.WATFO,DP,3,3,3,0,3,3,true,true,false,false
PROCEDURE:DP:WATTR1.WATTR,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WEAZL6.WEAZL,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:WEGEM1.WEGEM,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WELLY4.WELLY,DP,3,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WENAS7.WENAS,DP,6,6,6,0,6,6,true,true,false,false
PROCEDURE:DP:WENDY3.WENDY,DP,3,3,1,2,3,1,true,true,false,false
PROCEDURE:DP:WENTZ1.WENTZ,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WESLA5.WESLA,DP,5,5,1,4,5,1,true,true,false,false
PROCEDURE:DP:WETSI2.WETSI,DP,2,2,2,0,1,1,true,true,false,false
PROCEDURE:DP:WHAMY5.WHAMY,DP,4,4,4,0,2,2,true,true,false,false
PROCEDURE:DP:WHRLI7.WHRLI,DP,5,5,0,5,1,0,true,false,true,false
PROCEDURE:DP:WILSY3.WILSY,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WINEP1.WINEP,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WIPES1.WIPES,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WLDCT6.MCI,DP,3,0,0,0,3,2,false,false,false,true
PROCEDURE:DP:WLDKT4.WLDKT,DP,4,4,2,2,4,2,true,true,false,false
PROCEDURE:DP:WLFRD2.WLFRD,DP,8,8,6,2,4,3,true,true,false,false
PROCEDURE:DP:WLK2.WLK,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WLKKR5.WLKKR,DP,3,3,1,2,3,1,true,true,false,false
PROCEDURE:DP:WLSTN7.WLSTN,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:WNGSS1.WNGSS,DP,5,5,2,3,5,2,true,true,false,false
PROCEDURE:DP:WNNDY3.WNNDY,DP,6,6,3,3,2,1,true,true,false,false
PROCEDURE:DP:WNSKI2.WNSKI,DP,5,5,5,0,5,5,true,true,false,false
PROCEDURE:DP:WOBKA2.WOBKA,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WOOLY2.WOOLY,DP,3,3,3,0,3,3,true,true,false,false
PROCEDURE:DP:WORTH1.TTT,DP,7,0,0,0,7,6,false,false,false,true
PROCEDURE:DP:WRING4.WRING,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WSTEX2.WSTEX,DP,6,6,0,6,2,0,true,false,true,false
PROCEDURE:DP:WUXOT1.DTA,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WVI4.WVI,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WYLSN8.WYLSN,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:WYLYY5.WYLYY,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:WYNGS5.WYNGS,DP,2,2,2,0,1,1,true,true,false,false
PROCEDURE:DP:WYNNR4.WYNNR,DP,3,3,3,0,3,3,true,true,false,false
PROCEDURE:DP:XAVRR2.XAVRR,DP,1,1,0,1,1,0,true,false,true,false
PROCEDURE:DP:XXWNG1.XXWNG,DP,5,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:YELLO5.DEN,DP,7,0,0,0,7,7,false,false,false,true
PROCEDURE:DP:YKM7.YKM,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:YMONT1.YMONT,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:YODUH2.YODUH,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:YOTES6.YOTES,DP,3,3,1,2,3,1,true,true,false,false
PROCEDURE:DP:YUBBA1.YUBBA,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:YUCCA1.YUCCA,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:ZAAPA6.ZAAPA,DP,9,9,0,9,3,0,true,false,true,false
PROCEDURE:DP:ZACHH4.ZACHH,DP,3,3,0,3,1,0,true,false,true,false
PROCEDURE:DP:ZAPPA4.ZAPPA,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZARLO2.ZARLO,DP,2,2,0,2,2,0,true,false,true,false
PROCEDURE:DP:ZEBUV1.ZEBUV,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZEFFR9.ZEFFR,DP,4,4,0,4,4,0,true,false,true,false
PROCEDURE:DP:ZELAN4.ZELAN,DP,7,7,4,3,7,4,true,true,false,false
PROCEDURE:DP:ZEPER2.ZEPER,DP,4,4,0,4,1,0,true,false,true,false
PROCEDURE:DP:ZETTR4.ZETTR,DP,35,35,7,28,5,1,true,true,false,false
PROCEDURE:DP:ZEYOU1.ZEYOU,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZIASE5.ZIASE,DP,2,2,2,0,2,2,true,true,false,false
PROCEDURE:DP:ZILKO1.ZILKO,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZILLA3.YKM,DP,1,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZILLI5.ZILLI,DP,8,8,4,4,2,1,true,true,false,false
PROCEDURE:DP:ZIMMR4.ZIMMR,DP,2,2,0,2,1,0,true,false,true,false
PROCEDURE:DP:ZIONZ1.ZIONZ,DP,5,5,4,1,5,4,true,true,false,false
PROCEDURE:DP:ZMBRO7.ZMBRO,DP,1,1,1,0,1,1,true,true,false,false
PROCEDURE:DP:ZOOMM3.ZOOMM,DP,5,5,4,1,5,4,true,true,false,false
PROCEDURE:DP:ZUMIT5.ZUMIT,DP,3,3,0,3,1,0,true,false,true,false
PROCEDURE:DP:ZUNGU1.ZUNGU,DP,2,0,0,0,1,0,false,false,false,true
PROCEDURE:DP:ZZOOO4.ZZOOO,DP,5,5,2,3,5,2,true,true,false,false
PROCEDURE:STAR:AALAN.BLAID2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:AALLE.AALLE4,STAR,55,55,0,55,11,0,true,false,true,false
PROCEDURE:STAR:AARCH.AARCH2,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:AAVON.AAVON1,STAR,21,21,6,15,7,2,true,true,false,false
PROCEDURE:STAR:ADYMS.ADYMS3,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:AGUDE.AGUDE6,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:AIRBL.DNKIN2,STAR,10,10,0,10,2,0,true,false,true,false
PROCEDURE:STAR:ALCRN.ALCRN1,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:ALEXS.ALEXS1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:ALWYZ.FRDMM6,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:ALYNA.ALYNA4,STAR,15,15,6,9,5,2,true,true,false,false
PROCEDURE:STAR:AML.NUMMY3,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:AMMOR.OLAAA2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:AMMOR.SNSTT2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:AMOTT.AMOTT4,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:AMRVR.AMRVR2,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:AMYLU.AMYLU3,STAR,10,10,10,0,2,2,true,true,false,false
PROCEDURE:STAR:ANAHO.ANAHO2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:ANCHR.DLAMP8,STAR,8,8,4,4,2,1,true,true,false,false
PROCEDURE:STAR:ANJLL.ANJLL4,STAR,6,6,2,4,6,2,true,true,false,false
PROCEDURE:STAR:ANJLL.BIGBR3,STAR,10,10,4,6,5,2,true,true,false,false
PROCEDURE:STAR:APE.DANEI3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:APLES.EMMLN3,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:ARKOE.ARKOE1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:ARLIN.ARLIN4,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:ARRIE.ARRIE9,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:AWDAD.AWDAD1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:AWSON.DEHAN3,STAR,16,16,4,12,4,1,true,true,false,false
PROCEDURE:STAR:AXXIS.GIGGY2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:AXXIS.OKLND1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:BAGGY.BAGGY3,STAR,10,10,5,5,2,1,true,true,false,false
PROCEDURE:STAR:BAINY.BAINY4,STAR,32,32,4,28,8,1,true,true,false,false
PROCEDURE:STAR:BAMBO.INOYI1,STAR,10,10,10,0,5,5,true,true,false,false
PROCEDURE:STAR:BANGZ.BANGZ2,STAR,20,20,12,8,5,3,true,true,false,false
PROCEDURE:STAR:BANKR.BANKR6,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:BARET.BARET5,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:BASET.BASET5,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:BASYE.VADDR1,STAR,6,6,5,1,6,5,true,true,false,false
PROCEDURE:STAR:BAUBB.BAUBB3,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:BAYBI.SUNSS8,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:BAYST.BAYST1,STAR,8,8,1,7,8,1,true,true,false,false
PROCEDURE:STAR:BAYYY.BAYYY5,STAR,14,14,10,4,7,5,true,true,false,false
PROCEDURE:STAR:BAYYY.PUCKS4,STAR,12,12,8,4,6,4,true,true,false,false
PROCEDURE:STAR:BAYYY.SOULL1,STAR,28,28,20,8,7,5,true,true,false,false
PROCEDURE:STAR:BAZBL.BAZBL1,STAR,12,12,4,8,6,2,true,true,false,false
PROCEDURE:STAR:BEAHR.BEAHR3,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:BEANO.BEANO3,STAR,9,9,6,3,3,2,true,true,false,false
PROCEDURE:STAR:BEARR.BEARR5,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:BEARR.SKEES6,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:BELLR.BELLR6,STAR,20,20,12,8,5,3,true,true,false,false
PROCEDURE:STAR:BELLR.TSHRT2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:BENKY.BENKY6,STAR,21,21,6,15,7,2,true,true,false,false
PROCEDURE:STAR:BEREE.BEREE3,STAR,7,7,1,6,7,1,true,true,false,false
PROCEDURE:STAR:BEREE.WHINY4,STAR,7,7,1,6,7,1,true,true,false,false
PROCEDURE:STAR:BEWTE.BEWTE4,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:BGHRN.BGHRN3,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:BGMAN.BGMAN1,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:BHHIA.BHHIA3,STAR,32,32,20,12,8,5,true,true,false,false
PROCEDURE:STAR:BIL.SUBKY1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:BILIT.DEALE3,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:BITHO.BITHO7,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:BLEWE.BLEWE5,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:BLFRG.BLFRG3,STAR,12,12,6,6,4,2,true,true,false,false
PROCEDURE:STAR:BLH.BLH5,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:BLOCC.BLOCC2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:BLOGS.BLOGS3,STAR,8,8,4,4,4,2,true,true,false,false
PROCEDURE:STAR:BLUBL.SNDAY1,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:BLUEM.BLUEM5,STAR,20,20,0,20,5,0,true,false,true,false
PROCEDURE:STAR:BLUZZ.BLUZZ5,STAR,10,10,6,4,5,3,true,true,false,false
PROCEDURE:STAR:BMBER.BMBER1,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:BNFSH.BNFSH3,STAR,45,45,20,25,9,4,true,true,false,false
PROCEDURE:STAR:BNTLY.CAVLR6,STAR,9,9,3,6,3,1,true,true,false,false
PROCEDURE:STAR:BOEGY.BOEGY2,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:BOEGY.WYLND1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:BOGET.BOGET2,STAR,6,6,4,2,6,4,true,true,false,false
PROCEDURE:STAR:BOKRT.BOKRT3,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:BONZZ.BONZZ2,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:BONZZ.KLYNK3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:BOOKE.BOOKE8,STAR,4,4,2,2,4,2,true,true,false,false
PROCEDURE:STAR:BOOSH.BOOSH3,STAR,10,10,10,0,5,5,true,true,false,false
PROCEDURE:STAR:BOOVE.BOOVE7,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:BOOVE.SHMPP3,STAR,8,8,0,8,4,0,true,false,true,false
PROCEDURE:STAR:BOOVE.SOCKK4,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:BOOVE.ZROBA1,STAR,8,8,0,8,4,0,true,false,true,false
PROCEDURE:STAR:BOUNO.BOUNO5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:BQS.BQS8,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:BRADE.BRADE6,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:BRBBQ.BRBBQ3,STAR,8,8,4,4,4,2,true,true,false,false
PROCEDURE:STAR:BRIXX.BRIXX4,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:BRIXX.REBAS1,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:BRKSR.AANDY2,STAR,5,5,5,0,1,1,true,true,false,false
PROCEDURE:STAR:BRNKO.BRNKO4,STAR,12,12,0,12,3,0,true,false,true,false
PROCEDURE:STAR:BRODE.GRUUB1,STAR,6,6,0,6,6,0,true,false,true,false
PROCEDURE:STAR:BRRTO.BRRTO1,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:BRWNZ.BRWNZ4,STAR,35,35,10,25,7,2,true,true,false,false
PROCEDURE:STAR:BSR.BSR3,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:BTSEY.BTSEY2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:BUBBI.ANTHM5,STAR,15,15,0,15,3,0,true,false,true,false
PROCEDURE:STAR:BUGZZ.CBUSS2,STAR,6,6,6,0,1,1,true,true,false,false
PROCEDURE:STAR:BULII.CAPSS4,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:BUNTR.BUNTR3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:BUUDD.BUUDD3,STAR,6,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:BUZZY.BUZZY1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:BVL.BVL2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:CAINE.CAINE2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:CAINE.DAWGZ2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:CAMET.CAMET3,STAR,6,6,3,3,2,1,true,true,false,false
PROCEDURE:STAR:CAMET.DAWKS1,STAR,6,6,3,3,2,1,true,true,false,false
PROCEDURE:STAR:CAMPS.CAMPS4,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:CANAN.STELA1,STAR,12,12,10,2,6,5,true,true,false,false
PROCEDURE:STAR:CAPKO.RAVNN9,STAR,35,35,7,28,5,1,true,true,false,false
PROCEDURE:STAR:CARTR.CARTR1,STAR,12,12,10,2,6,5,true,true,false,false
PROCEDURE:STAR:CASSH.NOBBI1,STAR,12,12,12,0,6,6,true,true,false,false
PROCEDURE:STAR:CAWIN.LIBER5,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:CDOGG.CDOGG4,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:CEGRM.CEGRM8,STAR,15,15,0,15,3,0,true,false,true,false
PROCEDURE:STAR:CESAN.CESAN4,STAR,5,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:CHAKA.CHAKA4,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:CHINS.CHINS5,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:CHOWW.CHOWW4,STAR,12,12,0,12,3,0,true,false,true,false
PROCEDURE:STAR:CHPPR.CHPPR1,STAR,24,24,0,24,4,0,true,false,true,false
PROCEDURE:STAR:CHSLY.CHSLY7,STAR,8,8,6,2,4,3,true,true,false,false
PROCEDURE:STAR:CHSNE.CHSNE3,STAR,12,12,4,8,3,1,true,true,false,false
PROCEDURE:STAR:CLASH.CLASH5,STAR,12,12,6,6,2,1,true,true,false,false
PROCEDURE:STAR:CLERY.MNSTR2,STAR,10,10,10,0,2,2,true,true,false,false
PROCEDURE:STAR:CLIPR.CLIPR3,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:CLMNT.CLMNT2,STAR,15,15,5,10,3,1,true,true,false,false
PROCEDURE:STAR:CLOWD.CLOWD1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:CLPRR.CLPRR3,STAR,10,10,10,0,2,2,true,true,false,false
PROCEDURE:STAR:COATT.COATT5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:COBBZ.LEDDL1,STAR,15,15,10,5,3,2,true,true,false,false
PROCEDURE:STAR:COKTL.COKTL4,STAR,9,9,3,6,3,1,true,true,false,false
PROCEDURE:STAR:COLTR.COLTR4,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:COMIX.COMIX2,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:CONDR.CONDR4,STAR,3,3,1,2,3,1,true,true,false,false
PROCEDURE:STAR:COYOT.COYOT5,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:CPTAN.CPTAN3,STAR,24,24,6,18,4,1,true,true,false,false
PROCEDURE:STAR:CQY.CQY3,STAR,36,36,33,3,12,11,true,true,false,false
PROCEDURE:STAR:CRAKN.CRAKN2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:CRAKN.HTROD2,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:CRAZI.CRAZI4,STAR,6,6,0,6,3,0,true,false,true,false
PROCEDURE:STAR:CREKK.POWDA2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:CRESO.CRESO5,STAR,2,2,2,0,2,2,true,true,false,false
