fromKey,toKey,rawValue,normalizedValue,resolveMethod,resolveStatus,confidence,sourceCycle,sourceTable,sourceRowId
TEMPLATE:PFR:LGA:CYYZ:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5835
TEMPLATE:PFR:LGA:DAY:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5836
TEMPLATE:PFR:LGA:DCA:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5837
TEMPLATE:PFR:LGA:DCA:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5838
TEMPLATE:PFR:LGA:DCA:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5839
TEMPLATE:PFR:LGA:DCA:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5840
TEMPLATE:PFR:LGA:DEN:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5841
TEMPLATE:PFR:LGA:DFW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5842
TEMPLATE:PFR:LGA:DFW:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5843
TEMPLATE:PFR:LGA:DTW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5844
TEMPLATE:PFR:LGA:DTW:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5845
TEMPLATE:PFR:LGA:EEN:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5846
TEMPLATE:PFR:LGA:EEN:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5847
TEMPLATE:PFR:LGA:EEN:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5848
TEMPLATE:PFR:LGA:ELM:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5849
TEMPLATE:PFR:LGA:EWB:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5850
TEMPLATE:PFR:LGA:EWB:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5851
TEMPLATE:PFR:LGA:EWR:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5852
TEMPLATE:PFR:LGA:EYW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5853
TEMPLATE:PFR:LGA:EYW:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5854
TEMPLATE:PFR:LGA:FLL:H:6,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5855
TEMPLATE:PFR:LGA:FLL:H:11,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5856
TEMPLATE:PFR:LGA:FLL:H:12,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5857
TEMPLATE:PFR:LGA:FLL:H:13,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5858
TEMPLATE:PFR:LGA:FMY:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5859
TEMPLATE:PFR:LGA:GFL:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5860
TEMPLATE:PFR:LGA:GON:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5861
TEMPLATE:PFR:LGA:GSO:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5862
TEMPLATE:PFR:LGA:GSP:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5863
TEMPLATE:PFR:LGA:HFD:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5864
TEMPLATE:PFR:LGA:HOU:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5865
TEMPLATE:PFR:LGA:HPN:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5866
TEMPLATE:PFR:LGA:HSP:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5867
TEMPLATE:PFR:LGA:HYA:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5868
TEMPLATE:PFR:LGA:HYA:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5869
TEMPLATE:PFR:LGA:IAD:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5870
TEMPLATE:PFR:LGA:IAD:L:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5871
TEMPLATE:PFR:LGA:IAD:L:3,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5872
TEMPLATE:PFR:LGA:IAD:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5873
TEMPLATE:PFR:LGA:IAH:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5874
TEMPLATE:PFR:LGA:IAH:H:3,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5875
TEMPLATE:PFR:LGA:IND:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5876
TEMPLATE:PFR:LGA:IND:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5877
TEMPLATE:PFR:LGA:INT:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5878
TEMPLATE:PFR:LGA:ISP:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5879
TEMPLATE:PFR:LGA:ITH:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5880
TEMPLATE:PFR:LGA:JAX:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5881
TEMPLATE:PFR:LGA:JFK:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5882
TEMPLATE:PFR:LGA:LCI:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5883
TEMPLATE:PFR:LGA:LCI:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5884
TEMPLATE:PFR:LGA:LEB:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5885
TEMPLATE:PFR:LGA:LEB:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5886
TEMPLATE:PFR:LGA:LEB:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5887
TEMPLATE:PFR:LGA:LEW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5888
TEMPLATE:PFR:LGA:LEW:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5889
TEMPLATE:PFR:LGA:LEX:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5890
TEMPLATE:PFR:LGA:LKP:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5891
TEMPLATE:PFR:LGA:LKP:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5892
TEMPLATE:PFR:LGA:LNS:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5893
TEMPLATE:PFR:LGA:LWB:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5894
TEMPLATE:PFR:LGA:LWM:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5895
TEMPLATE:PFR:LGA:MCI:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5896
TEMPLATE:PFR:LGA:MCO:H:3,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5897
TEMPLATE:PFR:LGA:MCO:H:4,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5898
TEMPLATE:PFR:LGA:MCO:H:5,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5899
TEMPLATE:PFR:LGA:MCO:H:6,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5900
TEMPLATE:PFR:LGA:MDW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5901
TEMPLATE:PFR:LGA:MEM:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5902
TEMPLATE:PFR:LGA:MGM:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5903
TEMPLATE:PFR:LGA:MHT:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5904
TEMPLATE:PFR:LGA:MHT:H:3,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5905
TEMPLATE:PFR:LGA:MHT:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5906
TEMPLATE:PFR:LGA:MHT:L:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5907
TEMPLATE:PFR:LGA:MHT:TEC:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5908
TEMPLATE:PFR:LGA:MIA:H:5,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5909
TEMPLATE:PFR:LGA:MIA:H:7,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5910
TEMPLATE:PFR:LGA:MIA:H:8,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5911
TEMPLATE:PFR:LGA:MIV:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5912
TEMPLATE:PFR:LGA:MKE:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5913
TEMPLATE:PFR:LGA:MKY:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5914
TEMPLATE:PFR:LGA:MLB:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5915
TEMPLATE:PFR:LGA:MMK:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5916
TEMPLATE:PFR:LGA:MOB:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5917
TEMPLATE:PFR:LGA:MPV:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5918
TEMPLATE:PFR:LGA:MSP:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5919
TEMPLATE:PFR:LGA:MSY:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5920
TEMPLATE:PFR:LGA:MVY:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5921
TEMPLATE:PFR:LGA:MVY:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5922
TEMPLATE:PFR:LGA:MYR:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5923
TEMPLATE:PFR:LGA:OMA:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5924
TEMPLATE:PFR:LGA:OQU:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5925
TEMPLATE:PFR:LGA:ORD:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5926
TEMPLATE:PFR:LGA:ORF:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5927
TEMPLATE:PFR:LGA:ORF:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5928
TEMPLATE:PFR:LGA:ORF:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5929
TEMPLATE:PFR:LGA:ORH:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5930
TEMPLATE:PFR:LGA:ORL:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5931
TEMPLATE:PFR:LGA:ORL:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5932
TEMPLATE:PFR:LGA:OWD:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5933
TEMPLATE:PFR:LGA:PBI:H:3,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5934
TEMPLATE:PFR:LGA:PBI:H:5,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5935
TEMPLATE:PFR:LGA:PBI:H:6,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5936
TEMPLATE:PFR:LGA:PDK:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5937
TEMPLATE:PFR:LGA:PHX:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5938
TEMPLATE:PFR:LGA:PIT:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5939
TEMPLATE:PFR:LGA:PIT:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5940
TEMPLATE:PFR:LGA:PIT:L:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5941
TEMPLATE:PFR:LGA:PSF:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5942
TEMPLATE:PFR:LGA:PSM:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5943
TEMPLATE:PFR:LGA:PSM:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5944
TEMPLATE:PFR:LGA:PSM:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5945
TEMPLATE:PFR:LGA:PVC:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5946
TEMPLATE:PFR:LGA:PVD:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5947
TEMPLATE:PFR:LGA:PVD:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5948
TEMPLATE:PFR:LGA:PWM:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5949
TEMPLATE:PFR:LGA:PWM:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5950
TEMPLATE:PFR:LGA:PWM:TEC:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5951
TEMPLATE:PFR:LGA:RDG:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5952
TEMPLATE:PFR:LGA:RDU:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5953
TEMPLATE:PFR:LGA:RIC:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5954
TEMPLATE:PFR:LGA:RIC:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5955
TEMPLATE:PFR:LGA:RIC:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5956
TEMPLATE:PFR:LGA:RIC:TEC:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5957
TEMPLATE:PFR:LGA:RKD:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5958
TEMPLATE:PFR:LGA:RKD:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5959
TEMPLATE:PFR:LGA:RKD:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5960
TEMPLATE:PFR:LGA:ROA:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5961
TEMPLATE:PFR:LGA:ROC:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5962
TEMPLATE:PFR:LGA:ROC:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5963
TEMPLATE:PFR:LGA:ROC:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5964
TEMPLATE:PFR:LGA:RSW:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5965
TEMPLATE:PFR:LGA:RUT:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5966
TEMPLATE:PFR:LGA:RUT:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5967
TEMPLATE:PFR:LGA:SAV:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5968
TEMPLATE:PFR:LGA:SBY:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5969
TEMPLATE:PFR:LGA:SDF:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5970
TEMPLATE:PFR:LGA:SLC:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5971
TEMPLATE:PFR:LGA:SLK:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5972
TEMPLATE:PFR:LGA:SLK:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5973
TEMPLATE:PFR:LGA:SRQ:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5974
TEMPLATE:PFR:LGA:STL:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5975
TEMPLATE:PFR:LGA:SYR:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5976
TEMPLATE:PFR:LGA:SYR:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5977
TEMPLATE:PFR:LGA:SYR:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5978
TEMPLATE:PFR:LGA:SYR:L:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5979
TEMPLATE:PFR:LGA:TOL:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5980
TEMPLATE:PFR:LGA:TPA:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5981
TEMPLATE:PFR:LGA:TRI:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5982
TEMPLATE:PFR:LGA:TYS:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5983
TEMPLATE:PFR:LGA:WRI:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5984
TEMPLATE:PFR:LGA:WVL:H:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5985
TEMPLATE:PFR:LGA:WVL:H:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5986
TEMPLATE:PFR:LGA:WVL:L:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5987
TEMPLATE:PFR:LGA:WWD:TEC:1,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5988
TEMPLATE:PFR:LGA:WWD:TEC:2,AIRPORT:LGA,LGA,LGA,airport_id,resolved,high,2026-05-14,PFR_BASE,5989
TEMPLATE:PFR:LGB:AJO:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5990
TEMPLATE:PFR:LGB:BUR:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5991
TEMPLATE:PFR:LGB:BUR:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5992
TEMPLATE:PFR:LGB:BUR:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5993
TEMPLATE:PFR:LGB:CCB:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5994
TEMPLATE:PFR:LGB:CMA:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5995
TEMPLATE:PFR:LGB:CMA:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5996
TEMPLATE:PFR:LGB:CMA:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5997
TEMPLATE:PFR:LGB:CNO:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5998
TEMPLATE:PFR:LGB:CRQ:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,5999
TEMPLATE:PFR:LGB:CRQ:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6000
TEMPLATE:PFR:LGB:CRQ:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6001
TEMPLATE:PFR:LGB:EMT:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6002
TEMPLATE:PFR:LGB:F70:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6003
TEMPLATE:PFR:LGB:HHR:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6004
TEMPLATE:PFR:LGB:HMT:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6005
TEMPLATE:PFR:LGB:L65:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6006
TEMPLATE:PFR:LGB:LAX:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6007
TEMPLATE:PFR:LGB:LAX:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6008
TEMPLATE:PFR:LGB:MYF:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6009
TEMPLATE:PFR:LGB:MYF:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6010
TEMPLATE:PFR:LGB:MYF:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6011
TEMPLATE:PFR:LGB:NFG:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6012
TEMPLATE:PFR:LGB:NFG:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6013
TEMPLATE:PFR:LGB:NFG:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6014
TEMPLATE:PFR:LGB:NKX:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6015
TEMPLATE:PFR:LGB:NKX:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6016
TEMPLATE:PFR:LGB:NKX:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6017
TEMPLATE:PFR:LGB:NRS:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6018
TEMPLATE:PFR:LGB:NRS:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6019
TEMPLATE:PFR:LGB:NRS:TEC:3,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6020
TEMPLATE:PFR:LGB:NTD:TEC:5,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6021
TEMPLATE:PFR:LGB:NTD:TEC:6,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6022
TEMPLATE:PFR:LGB:NTD:TEC:7,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6023
TEMPLATE:PFR:LGB:NZY:TEC:1,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6024
TEMPLATE:PFR:LGB:NZY:TEC:2,AIRPORT:LGB,LGB,LGB,airport_id,resolved,high,2026-05-14,PFR_BASE,6025
